TC_ID,BugID
TC_ID_ID4405,685055
TC_ID_ID4405,418127
TC_ID_ID4409,442930
TC_ID_ID4409,680399
TC_ID_ID4410,718727
TC_ID_ID4410,1119255
TC_ID_ID4410,646092
TC_ID_ID4411,337021
TC_ID_ID4411,754665
TC_ID_ID4413,1450436
TC_ID_ID4413,1120553
TC_ID_ID4413,445245
TC_ID_ID4414,1417276
TC_ID_ID4415,1151288
TC_ID_ID4415,742595
TC_ID_ID4415,286578
TC_ID_ID4416,1463649
TC_ID_ID4416,947041
TC_ID_ID4416,440012
TC_ID_ID4418,1465047
TC_ID_ID4418,652152
TC_ID_ID4420,1069352
TC_ID_ID4420,434771
TC_ID_ID4421,1427064
TC_ID_ID4423,515180
TC_ID_ID4425,1391686
TC_ID_ID4425,630272
TC_ID_ID4425,522679
TC_ID_ID4426,1195861
TC_ID_ID4426,881472
TC_ID_ID4426,898859
TC_ID_ID4428,1456040
TC_ID_ID4428,908600
TC_ID_ID4429,596968
TC_ID_ID4429,696526
TC_ID_ID4430,644224
TC_ID_ID4430,283949
TC_ID_ID4430,582193
TC_ID_ID4431,627615
TC_ID_ID4431,680232
TC_ID_ID4431,427988
TC_ID_ID4432,411085
TC_ID_ID4432,632264
TC_ID_ID4432,638757
TC_ID_ID4433,1066002
TC_ID_ID4433,1119880
TC_ID_ID4434,304231
TC_ID_ID4435,1101598
TC_ID_ID4436,640851
TC_ID_ID4437,1120553
TC_ID_ID4437,655445
TC_ID_ID4437,703921
TC_ID_ID4438,168909
TC_ID_ID4439,407714
TC_ID_ID4440,615497
TC_ID_ID4441,1464713
TC_ID_ID4441,850093
TC_ID_ID4442,1110053
TC_ID_ID4442,862844
TC_ID_ID4442,679740
TC_ID_ID4443,738149
TC_ID_ID4444,652790
TC_ID_ID4444,613868
TC_ID_ID4445,490404
TC_ID_ID4445,685689
TC_ID_ID4445,650198
TC_ID_ID4445,590062
TC_ID_ID4445,393502
TC_ID_ID4446,236845
TC_ID_ID4447,1269086
TC_ID_ID4447,1087018
TC_ID_ID4448,744255
TC_ID_ID4448,389312
TC_ID_ID4449,606840
TC_ID_ID4451,576039
TC_ID_ID4451,780133
TC_ID_ID4452,1338515
TC_ID_ID4453,1336443
TC_ID_ID4454,435640
TC_ID_ID4454,602159
TC_ID_ID4454,490330
TC_ID_ID4455,751989
TC_ID_ID4455,811518
TC_ID_ID4456,997806
TC_ID_ID4456,700467
TC_ID_ID4457,657315
TC_ID_ID4458,891095
TC_ID_ID4458,962073
TC_ID_ID4458,767382
TC_ID_ID4459,1066027
TC_ID_ID4461,1124921
TC_ID_ID4461,758930
TC_ID_ID4461,706139
TC_ID_ID4462,1091120
TC_ID_ID4462,1098255
TC_ID_ID4462,598569
TC_ID_ID4462,498113
TC_ID_ID4463,472895
TC_ID_ID4463,531458
TC_ID_ID4463,454652
TC_ID_ID4464,925018
TC_ID_ID4464,842182
TC_ID_ID4464,574243
TC_ID_ID4464,681960
TC_ID_ID4465,1322842
TC_ID_ID4466,700280
TC_ID_ID4466,645189
TC_ID_ID4467,672618
TC_ID_ID4467,987637
TC_ID_ID4467,489962
TC_ID_ID4468,673939
TC_ID_ID4469,1214553
TC_ID_ID4469,712230
TC_ID_ID4469,614176
TC_ID_ID4469,539773
TC_ID_ID4470,812247
TC_ID_ID4471,1158559
TC_ID_ID4471,707079
TC_ID_ID4472,1402756
TC_ID_ID4472,579905
TC_ID_ID4472,683459
TC_ID_ID4473,847895
TC_ID_ID4473,445245
TC_ID_ID4474,521950
TC_ID_ID4474,1037916
TC_ID_ID4475,614320
TC_ID_ID4476,1410402
TC_ID_ID4476,1322877
TC_ID_ID4476,1091678
TC_ID_ID4477,1190828
TC_ID_ID4478,642376
TC_ID_ID4478,789874
TC_ID_ID4478,236543
TC_ID_ID4479,1056349
TC_ID_ID4479,1098304
TC_ID_ID4479,686712
TC_ID_ID4480,839187
TC_ID_ID4480,1028750
TC_ID_ID4480,393686
TC_ID_ID4482,1059185
TC_ID_ID4482,773063
TC_ID_ID4483,1328226
TC_ID_ID4483,592893
TC_ID_ID4483,687157
TC_ID_ID4485,745455
TC_ID_ID4485,594832
TC_ID_ID4486,801653
TC_ID_ID4486,1112895
TC_ID_ID4486,956113
TC_ID_ID4486,628126
TC_ID_ID4486,473372
TC_ID_ID4487,1119255
TC_ID_ID4487,446496
TC_ID_ID4488,615483
TC_ID_ID4488,695678
TC_ID_ID4488,705412
TC_ID_ID4490,682415
TC_ID_ID4490,782968
TC_ID_ID4491,690384
TC_ID_ID4492,515687
TC_ID_ID4492,565334
TC_ID_ID4493,867962
TC_ID_ID4494,679412
TC_ID_ID4495,1287284
TC_ID_ID4496,701657
TC_ID_ID4496,615291
TC_ID_ID4497,1473591
TC_ID_ID4497,393677
TC_ID_ID4497,463386
TC_ID_ID4497,488898
TC_ID_ID4498,556159
TC_ID_ID4498,768648
TC_ID_ID4498,587380
TC_ID_ID4498,628126
TC_ID_ID4498,439952
TC_ID_ID4499,545158
TC_ID_ID4499,574393
TC_ID_ID4500,442930
TC_ID_ID4500,876427
TC_ID_ID4500,664338
TC_ID_ID4500,595433
TC_ID_ID4500,582478
TC_ID_ID4501,936030
TC_ID_ID4502,1397289
TC_ID_ID4502,416252
TC_ID_ID4502,595128
TC_ID_ID4502,868779
TC_ID_ID4503,1178132
TC_ID_ID4503,787007
TC_ID_ID4504,851364
TC_ID_ID4504,1341471
TC_ID_ID4504,1091819
TC_ID_ID4504,714665
TC_ID_ID4505,1264647
TC_ID_ID4505,599711
TC_ID_ID4505,243141
TC_ID_ID4505,597892
TC_ID_ID4505,452215
TC_ID_ID4506,1433027
TC_ID_ID4506,599676
TC_ID_ID4507,400783
TC_ID_ID4507,397587
TC_ID_ID4508,669687
TC_ID_ID4509,123320
TC_ID_ID4509,389325
TC_ID_ID4509,511436
TC_ID_ID4510,671516
TC_ID_ID4511,1097054
TC_ID_ID4512,1065963
TC_ID_ID4514,588240
TC_ID_ID4515,949927
TC_ID_ID4515,630627
TC_ID_ID4516,751712
TC_ID_ID4516,943256
TC_ID_ID4516,497559
TC_ID_ID4517,943412
TC_ID_ID4517,921469
TC_ID_ID4517,828159
TC_ID_ID4518,624920
TC_ID_ID4518,413609
TC_ID_ID4519,1420704
TC_ID_ID4519,1009251
TC_ID_ID4519,1176971
TC_ID_ID4519,1237423
TC_ID_ID4519,849502
TC_ID_ID4519,542955
TC_ID_ID4519,755746
TC_ID_ID4519,712906
TC_ID_ID4519,637271
TC_ID_ID4520,1028717
TC_ID_ID4520,813523
TC_ID_ID4520,927395
TC_ID_ID4520,672028
TC_ID_ID4522,1424517
TC_ID_ID4522,966754
TC_ID_ID4522,763402
TC_ID_ID4523,1058175
TC_ID_ID4523,633162
TC_ID_ID4524,1225337
TC_ID_ID4524,674715
TC_ID_ID4524,640976
TC_ID_ID4525,868955
TC_ID_ID4525,619323
TC_ID_ID4526,383817
TC_ID_ID4526,592893
TC_ID_ID4527,1047239
TC_ID_ID4527,571593
TC_ID_ID4528,782222
TC_ID_ID4529,756807
TC_ID_ID4530,754846
TC_ID_ID4530,597559
TC_ID_ID4530,391702
TC_ID_ID4531,690780
TC_ID_ID4531,578314
TC_ID_ID4532,865072
TC_ID_ID4532,659957
TC_ID_ID4533,889131
TC_ID_ID4534,1095111
TC_ID_ID4535,1365619
TC_ID_ID4535,381442
TC_ID_ID4535,1213598
TC_ID_ID4535,612304
TC_ID_ID4536,1058058
TC_ID_ID4536,706988
TC_ID_ID4536,395142
TC_ID_ID4537,976484
TC_ID_ID4537,670181
TC_ID_ID4538,1365930
TC_ID_ID4538,1117024
TC_ID_ID4538,263107
TC_ID_ID4538,563725
TC_ID_ID4538,671516
TC_ID_ID4539,1118150
TC_ID_ID4540,591122
TC_ID_ID4541,1201111
TC_ID_ID4541,727858
TC_ID_ID4541,588227
TC_ID_ID4541,650682
TC_ID_ID4542,996758
TC_ID_ID4543,611248
TC_ID_ID4544,1009932
TC_ID_ID4544,555408
TC_ID_ID4545,1455624
TC_ID_ID4546,1088302
TC_ID_ID4546,638757
TC_ID_ID4546,574317
TC_ID_ID4547,641320
TC_ID_ID4547,472422
TC_ID_ID4550,267888
TC_ID_ID4550,359867
TC_ID_ID4550,845817
TC_ID_ID4552,1052522
TC_ID_ID4552,808986
TC_ID_ID4552,499077
TC_ID_ID4553,923920
TC_ID_ID4553,351670
TC_ID_ID4553,801748
TC_ID_ID4553,525942
TC_ID_ID4554,1460904
TC_ID_ID4554,515223
TC_ID_ID4555,908639
TC_ID_ID4555,700998
TC_ID_ID4558,1040828
TC_ID_ID4558,688130
TC_ID_ID4558,438561
TC_ID_ID4559,240732
TC_ID_ID4560,1256193
TC_ID_ID4560,595962
TC_ID_ID4561,1448395
TC_ID_ID4561,1344554
TC_ID_ID4561,1130745
TC_ID_ID4561,567822
TC_ID_ID4561,616840
TC_ID_ID4562,611570
TC_ID_ID4562,652950
TC_ID_ID4563,1462508
TC_ID_ID4563,217292
TC_ID_ID4563,670588
TC_ID_ID4565,390397
TC_ID_ID4567,707601
TC_ID_ID4567,1222061
TC_ID_ID4568,688297
TC_ID_ID4569,400852
TC_ID_ID4569,344292
TC_ID_ID4570,726897
TC_ID_ID4571,350667
TC_ID_ID4572,1099506
TC_ID_ID4573,1116180
TC_ID_ID4575,515131
TC_ID_ID4576,529290
TC_ID_ID4576,1252477
TC_ID_ID4576,934920
TC_ID_ID4576,483347
TC_ID_ID4577,1197364
TC_ID_ID4577,1022225
TC_ID_ID4577,684475
TC_ID_ID4578,1473567
TC_ID_ID4578,753303
TC_ID_ID4578,411731
TC_ID_ID4579,637017
TC_ID_ID4579,983032
TC_ID_ID4579,833893
TC_ID_ID4580,620575
TC_ID_ID4581,611570
TC_ID_ID4581,880926
TC_ID_ID4581,581698
TC_ID_ID4581,594192
TC_ID_ID4582,997020
TC_ID_ID4584,1282551
TC_ID_ID4584,394255
TC_ID_ID4585,1473420
TC_ID_ID4585,189601
TC_ID_ID4585,615040
TC_ID_ID4585,611972
TC_ID_ID4587,1219167
TC_ID_ID4587,626375
TC_ID_ID4588,808234
TC_ID_ID4590,814628
TC_ID_ID4591,573751
TC_ID_ID4592,611012
TC_ID_ID4594,573951
TC_ID_ID4595,857897
TC_ID_ID4596,824325
TC_ID_ID4597,1473243
TC_ID_ID4597,696570
TC_ID_ID4597,605901
TC_ID_ID4598,670181
TC_ID_ID4598,805437
TC_ID_ID4598,766099
TC_ID_ID4598,662287
TC_ID_ID4599,471231
TC_ID_ID4599,611402
TC_ID_ID4599,489689
TC_ID_ID4600,886154
TC_ID_ID4600,670108
TC_ID_ID4601,834617
TC_ID_ID4601,597752
TC_ID_ID4602,743563
TC_ID_ID4602,633203
TC_ID_ID4603,653667
TC_ID_ID4603,429536
TC_ID_ID4604,1239228
TC_ID_ID4604,877168
TC_ID_ID4604,461585
TC_ID_ID4605,1462998
TC_ID_ID4605,896405
TC_ID_ID4605,988500
TC_ID_ID4605,509087
TC_ID_ID4606,627136
TC_ID_ID4607,1034116
TC_ID_ID4607,645426
TC_ID_ID4607,536791
TC_ID_ID4607,436159
TC_ID_ID4608,776053
TC_ID_ID4608,472739
TC_ID_ID4608,779875
TC_ID_ID4608,658427
TC_ID_ID4609,1008911
TC_ID_ID4609,459845
TC_ID_ID4610,974312
TC_ID_ID4610,464677
TC_ID_ID4611,204267
TC_ID_ID4611,434643
TC_ID_ID4612,1092856
TC_ID_ID4612,946977
TC_ID_ID4612,881011
TC_ID_ID4612,523237
TC_ID_ID4613,1026745
TC_ID_ID4613,642061
TC_ID_ID4614,1017362
TC_ID_ID4614,432243
TC_ID_ID4614,672107
TC_ID_ID4614,585070
TC_ID_ID4615,986559
TC_ID_ID4615,505751
TC_ID_ID4616,632034
TC_ID_ID4616,702537
TC_ID_ID4617,782127
TC_ID_ID4617,542518
TC_ID_ID4618,633300
TC_ID_ID4619,1341252
TC_ID_ID4619,992581
TC_ID_ID4620,572803
TC_ID_ID4620,620575
TC_ID_ID4622,577233
TC_ID_ID4622,562127
TC_ID_ID4623,409786
TC_ID_ID4623,422357
TC_ID_ID4623,1035565
TC_ID_ID4623,693682
TC_ID_ID4623,373978
TC_ID_ID4624,801748
TC_ID_ID4624,442332
TC_ID_ID4626,429021
TC_ID_ID4626,622161
TC_ID_ID4628,701733
TC_ID_ID4629,483192
TC_ID_ID4629,681370
TC_ID_ID4629,626789
TC_ID_ID4629,783083
TC_ID_ID4629,399856
TC_ID_ID4629,527067
TC_ID_ID4631,344267
TC_ID_ID4632,829605
TC_ID_ID4633,767256
TC_ID_ID4633,716828
TC_ID_ID4633,763044
TC_ID_ID4633,641481
TC_ID_ID4633,551022
TC_ID_ID4633,604097
TC_ID_ID4634,652726
TC_ID_ID4637,1427064
TC_ID_ID4637,1327544
TC_ID_ID4637,985175
TC_ID_ID4638,994948
TC_ID_ID4638,862677
TC_ID_ID4638,574243
TC_ID_ID4638,616979
TC_ID_ID4638,432942
TC_ID_ID4639,1246663
TC_ID_ID4639,661160
TC_ID_ID4639,446633
TC_ID_ID4640,962552
TC_ID_ID4640,708269
TC_ID_ID4641,1220782
TC_ID_ID4642,1367136
TC_ID_ID4642,1087332
TC_ID_ID4643,972311
TC_ID_ID4644,456551
TC_ID_ID4645,1463649
TC_ID_ID4646,899173
TC_ID_ID4646,1057085
TC_ID_ID4646,489689
TC_ID_ID4647,532305
TC_ID_ID4648,1178132
TC_ID_ID4648,764768
TC_ID_ID4649,1473703
TC_ID_ID4649,1349807
TC_ID_ID4649,1034989
TC_ID_ID4649,204621
TC_ID_ID4649,587380
TC_ID_ID4650,638757
TC_ID_ID4650,648488
TC_ID_ID4650,714685
TC_ID_ID4651,403751
TC_ID_ID4651,526585
TC_ID_ID4653,573338
TC_ID_ID4655,994700
TC_ID_ID4655,1013374
TC_ID_ID4655,1055531
TC_ID_ID4655,662926
TC_ID_ID4656,1074553
TC_ID_ID4656,717884
TC_ID_ID4656,577092
TC_ID_ID4657,951373
TC_ID_ID4657,1041660
TC_ID_ID4657,569253
TC_ID_ID4657,445532
TC_ID_ID4658,837535
TC_ID_ID4658,375459
TC_ID_ID4659,1234377
TC_ID_ID4659,1182577
TC_ID_ID4659,678862
TC_ID_ID4659,645573
TC_ID_ID4659,625344
TC_ID_ID4661,796113
TC_ID_ID4661,705601
TC_ID_ID4661,702108
TC_ID_ID4662,321533
TC_ID_ID4662,587498
TC_ID_ID4662,518083
TC_ID_ID4662,424123
TC_ID_ID4663,1392341
TC_ID_ID4663,1123969
TC_ID_ID4663,404170
TC_ID_ID4663,640634
TC_ID_ID4664,277103
TC_ID_ID4665,581960
TC_ID_ID4665,492941
TC_ID_ID4666,285602
TC_ID_ID4666,1243271
TC_ID_ID4666,680785
TC_ID_ID4666,564992
TC_ID_ID4667,431001
TC_ID_ID4668,425086
TC_ID_ID4668,787978
TC_ID_ID4668,583612
TC_ID_ID4669,1034346
TC_ID_ID4669,1119846
TC_ID_ID4669,713999
TC_ID_ID4670,1439070
TC_ID_ID4670,597755
TC_ID_ID4670,245100
TC_ID_ID4670,608826
TC_ID_ID4671,718151
TC_ID_ID4671,434349
TC_ID_ID4672,1473683
TC_ID_ID4672,773273
TC_ID_ID4672,1019641
TC_ID_ID4672,617099
TC_ID_ID4672,608715
TC_ID_ID4672,641204
TC_ID_ID4672,541344
TC_ID_ID4673,952814
TC_ID_ID4673,662505
TC_ID_ID4674,702415
TC_ID_ID4676,279223
TC_ID_ID4676,857560
TC_ID_ID4678,277001
TC_ID_ID4679,923510
TC_ID_ID4679,982809
TC_ID_ID4679,616630
TC_ID_ID4680,1346787
TC_ID_ID4681,1201766
TC_ID_ID4681,1053464
TC_ID_ID4682,1397289
TC_ID_ID4682,1065966
TC_ID_ID4682,860115
TC_ID_ID4682,691941
TC_ID_ID4682,608240
TC_ID_ID4683,974937
TC_ID_ID4683,938488
TC_ID_ID4684,701733
TC_ID_ID4684,243022
TC_ID_ID4684,373978
TC_ID_ID4685,797850
TC_ID_ID4685,895507
TC_ID_ID4686,1473683
TC_ID_ID4686,277140
TC_ID_ID4686,671245
TC_ID_ID4686,613413
TC_ID_ID4687,967362
TC_ID_ID4687,411619
TC_ID_ID4687,521814
TC_ID_ID4688,940395
TC_ID_ID4688,693211
TC_ID_ID4688,612908
TC_ID_ID4688,492125
TC_ID_ID4689,615471
TC_ID_ID4690,424239
TC_ID_ID4690,1053464
TC_ID_ID4691,706792
TC_ID_ID4691,765593
TC_ID_ID4691,636729
TC_ID_ID4692,1088973
TC_ID_ID4693,1120797
TC_ID_ID4693,1067823
TC_ID_ID4694,926781
TC_ID_ID4695,734689
TC_ID_ID4695,557458
TC_ID_ID4696,943830
TC_ID_ID4696,650277
TC_ID_ID4697,876628
TC_ID_ID4697,650245
TC_ID_ID4697,615439
TC_ID_ID4697,557235
TC_ID_ID4698,654634
TC_ID_ID4700,211247
TC_ID_ID4700,516689
TC_ID_ID4701,699209
TC_ID_ID4701,693542
TC_ID_ID4701,662025
TC_ID_ID4702,489981
TC_ID_ID4702,403996
TC_ID_ID4703,728245
TC_ID_ID4703,514472
TC_ID_ID4704,567528
TC_ID_ID4705,449515
TC_ID_ID4706,309343
TC_ID_ID4706,670642
TC_ID_ID4707,634697
TC_ID_ID4708,1059252
TC_ID_ID4708,538376
TC_ID_ID4709,410379
TC_ID_ID4709,737358
TC_ID_ID4709,629703
TC_ID_ID4710,1404540
TC_ID_ID4710,496785
TC_ID_ID4711,542170
TC_ID_ID4711,466012
TC_ID_ID4712,589998
TC_ID_ID4713,542543
TC_ID_ID4713,885595
TC_ID_ID4713,815075
TC_ID_ID4714,1106589
TC_ID_ID4714,635439
TC_ID_ID4714,1009121
TC_ID_ID4715,691098
TC_ID_ID4716,658529
TC_ID_ID4717,544101
TC_ID_ID4718,670537
TC_ID_ID4718,807665
TC_ID_ID4718,553721
TC_ID_ID4719,1036677
TC_ID_ID4719,908969
TC_ID_ID4719,555213
TC_ID_ID4719,397609
TC_ID_ID4720,392508
TC_ID_ID4722,401352
TC_ID_ID4722,1072706
TC_ID_ID4722,793522
TC_ID_ID4722,460477
TC_ID_ID4723,642595
TC_ID_ID4723,726455
TC_ID_ID4724,871394
TC_ID_ID4725,690815
TC_ID_ID4725,706707
TC_ID_ID4725,438439
TC_ID_ID4725,658667
TC_ID_ID4725,646221
TC_ID_ID4725,617285
TC_ID_ID4725,504017
TC_ID_ID4726,726801
TC_ID_ID4727,1123969
TC_ID_ID4727,1322854
TC_ID_ID4727,632267
TC_ID_ID4727,797455
TC_ID_ID4727,525128
TC_ID_ID4727,504489
TC_ID_ID4729,1407770
TC_ID_ID4730,163142
TC_ID_ID4730,136637
TC_ID_ID4730,470347
TC_ID_ID4731,966733
TC_ID_ID4731,79889
TC_ID_ID4731,830833
TC_ID_ID4732,561125
TC_ID_ID4732,696522
TC_ID_ID4733,563603
TC_ID_ID4734,264209
TC_ID_ID4734,932387
TC_ID_ID4734,737811
TC_ID_ID4735,633114
TC_ID_ID4735,167898
TC_ID_ID4735,982423
TC_ID_ID4735,452772
TC_ID_ID4736,327099
TC_ID_ID4736,881665
TC_ID_ID4737,409786
TC_ID_ID4737,370227
TC_ID_ID4738,1120853
TC_ID_ID4738,904067
TC_ID_ID4738,781462
TC_ID_ID4740,446606
TC_ID_ID4741,1055323
TC_ID_ID4741,1206057
TC_ID_ID4741,1200320
TC_ID_ID4741,716012
TC_ID_ID4741,488898
TC_ID_ID4742,343279
TC_ID_ID4742,1266658
TC_ID_ID4742,1104236
TC_ID_ID4742,438254
TC_ID_ID4744,731949
TC_ID_ID4744,563918
TC_ID_ID4744,304654
TC_ID_ID4746,1216889
TC_ID_ID4746,1213658
TC_ID_ID4746,626337
TC_ID_ID4747,1194663
TC_ID_ID4747,890258
TC_ID_ID4747,753303
TC_ID_ID4748,1117156
TC_ID_ID4748,645696
TC_ID_ID4748,624993
TC_ID_ID4750,988373
TC_ID_ID4750,885595
TC_ID_ID4753,314787
TC_ID_ID4754,908358
TC_ID_ID4754,985899
TC_ID_ID4755,937484
TC_ID_ID4756,1097629
TC_ID_ID4756,608907
TC_ID_ID4757,606972
TC_ID_ID4758,1056349
TC_ID_ID4758,566497
TC_ID_ID4759,584637
TC_ID_ID4760,123320
TC_ID_ID4760,966530
TC_ID_ID4760,843348
TC_ID_ID4760,590576
TC_ID_ID4761,1223454
TC_ID_ID4761,693268
TC_ID_ID4762,881011
TC_ID_ID4763,1109014
TC_ID_ID4763,669276
TC_ID_ID4763,630627
TC_ID_ID4764,1125575
TC_ID_ID4764,627134
TC_ID_ID4764,962143
TC_ID_ID4765,514053
TC_ID_ID4766,565973
TC_ID_ID4766,1055531
TC_ID_ID4766,679276
TC_ID_ID4767,864851
TC_ID_ID4768,1194225
TC_ID_ID4769,848518
TC_ID_ID4770,1396410
TC_ID_ID4770,1009132
TC_ID_ID4770,569253
TC_ID_ID4771,1023600
TC_ID_ID4772,466267
TC_ID_ID4773,1404795
TC_ID_ID4773,868712
TC_ID_ID4773,318598
TC_ID_ID4773,730512
TC_ID_ID4775,587820
TC_ID_ID4775,682170
TC_ID_ID4775,491588
TC_ID_ID4776,1255895
TC_ID_ID4776,1066052
TC_ID_ID4776,703518
TC_ID_ID4777,642152
TC_ID_ID4777,492451
TC_ID_ID4778,483422
TC_ID_ID4779,710204
TC_ID_ID4780,661512
TC_ID_ID4780,598991
TC_ID_ID4781,1235085
TC_ID_ID4781,726801
TC_ID_ID4781,615503
TC_ID_ID4782,468223
TC_ID_ID4783,782743
TC_ID_ID4783,643699
TC_ID_ID4783,695443
TC_ID_ID4783,646835
TC_ID_ID4783,590051
TC_ID_ID4784,813829
TC_ID_ID4786,917443
TC_ID_ID4786,990382
TC_ID_ID4786,959865
TC_ID_ID4787,375614
TC_ID_ID4787,162742
TC_ID_ID4787,421736
TC_ID_ID4788,630255
TC_ID_ID4788,427334
TC_ID_ID4789,1047673
TC_ID_ID4789,391385
TC_ID_ID4790,670300
TC_ID_ID4791,839953
TC_ID_ID4791,782429
TC_ID_ID4792,566794
TC_ID_ID4792,1130745
TC_ID_ID4792,694473
TC_ID_ID4792,629339
TC_ID_ID4792,697892
TC_ID_ID4792,581186
TC_ID_ID4792,415517
TC_ID_ID4793,1256457
TC_ID_ID4793,641118
TC_ID_ID4793,724308
TC_ID_ID4793,807192
TC_ID_ID4793,776292
TC_ID_ID4793,603286
TC_ID_ID4795,655927
TC_ID_ID4795,429550
TC_ID_ID4796,1459819
TC_ID_ID4796,472968
TC_ID_ID4796,566021
TC_ID_ID4797,1011171
TC_ID_ID4797,923606
TC_ID_ID4797,630091
TC_ID_ID4798,604109
TC_ID_ID4798,467846
TC_ID_ID4799,1363837
TC_ID_ID4799,1004181
TC_ID_ID4799,888080
TC_ID_ID4799,724345
TC_ID_ID4800,1240097
TC_ID_ID4801,958079
TC_ID_ID4801,722064
TC_ID_ID4802,101851
TC_ID_ID4802,1016414
TC_ID_ID4802,542232
TC_ID_ID4802,617864
TC_ID_ID4803,1106045
TC_ID_ID4803,816536
TC_ID_ID4803,650682
TC_ID_ID4803,582444
TC_ID_ID4804,640030
TC_ID_ID4804,645661
TC_ID_ID4804,523407
TC_ID_ID4805,713362
TC_ID_ID4806,223731
TC_ID_ID4806,1155354
TC_ID_ID4806,761833
TC_ID_ID4807,903869
TC_ID_ID4808,720384
TC_ID_ID4808,726455
TC_ID_ID4808,400424
TC_ID_ID4809,466282
TC_ID_ID4809,899831
TC_ID_ID4810,419594
TC_ID_ID4810,364354
TC_ID_ID4811,893156
TC_ID_ID4811,579254
TC_ID_ID4811,523525
TC_ID_ID4811,528705
TC_ID_ID4813,612963
TC_ID_ID4814,725589
TC_ID_ID4814,637991
TC_ID_ID4814,807675
TC_ID_ID4814,781462
TC_ID_ID4815,1036677
TC_ID_ID4815,970858
TC_ID_ID4815,817831
TC_ID_ID4816,814358
TC_ID_ID4818,567528
TC_ID_ID4818,1076257
TC_ID_ID4819,911607
TC_ID_ID4819,477871
TC_ID_ID4819,620916
TC_ID_ID4819,473372
TC_ID_ID4820,674236
TC_ID_ID4820,681960
TC_ID_ID4821,1473449
TC_ID_ID4821,1209383
TC_ID_ID4821,952897
TC_ID_ID4821,909015
TC_ID_ID4822,509248
TC_ID_ID4822,429536
TC_ID_ID4823,195081
TC_ID_ID4824,794283
TC_ID_ID4824,774442
TC_ID_ID4825,499414
TC_ID_ID4825,314631
TC_ID_ID4825,592924
TC_ID_ID4826,773640
TC_ID_ID4826,1109370
TC_ID_ID4826,789376
TC_ID_ID4826,742595
TC_ID_ID4827,1465962
TC_ID_ID4827,755996
TC_ID_ID4827,1135564
TC_ID_ID4827,962552
TC_ID_ID4828,247509
TC_ID_ID4828,426059
TC_ID_ID4828,424267
TC_ID_ID4829,577836
TC_ID_ID4829,671038
TC_ID_ID4829,336107
TC_ID_ID4829,1196152
TC_ID_ID4830,881562
TC_ID_ID4831,480406
TC_ID_ID4832,659957
TC_ID_ID4833,598629
TC_ID_ID4833,684475
TC_ID_ID4834,670181
TC_ID_ID4834,555786
TC_ID_ID4834,979283
TC_ID_ID4835,457572
TC_ID_ID4836,666076
TC_ID_ID4836,1000213
TC_ID_ID4836,514937
TC_ID_ID4837,1059935
TC_ID_ID4838,649671
TC_ID_ID4839,1122470
TC_ID_ID4840,658902
TC_ID_ID4840,546977
TC_ID_ID4840,453018
TC_ID_ID4841,579874
TC_ID_ID4841,680601
TC_ID_ID4841,589416
TC_ID_ID4841,409877
TC_ID_ID4842,1403390
TC_ID_ID4842,1108126
TC_ID_ID4842,684071
TC_ID_ID4843,774269
TC_ID_ID4843,252938
TC_ID_ID4844,1069609
TC_ID_ID4844,1023476
TC_ID_ID4845,565549
TC_ID_ID4845,1085098
TC_ID_ID4846,1068052
TC_ID_ID4846,571776
TC_ID_ID4846,583032
TC_ID_ID4847,1414987
TC_ID_ID4847,298803
TC_ID_ID4848,940304
TC_ID_ID4848,513570
TC_ID_ID4848,1107492
TC_ID_ID4848,623776
TC_ID_ID4849,1026361
TC_ID_ID4851,1083842
TC_ID_ID4851,829201
TC_ID_ID4851,591903
TC_ID_ID4852,839946
TC_ID_ID4852,807570
TC_ID_ID4852,704462
TC_ID_ID4853,396020
TC_ID_ID4854,455388
TC_ID_ID4855,775114
TC_ID_ID4855,1019556
TC_ID_ID4855,933770
TC_ID_ID4855,601652
TC_ID_ID4856,428981
TC_ID_ID4856,295098
TC_ID_ID4856,657315
TC_ID_ID4857,851031
TC_ID_ID4859,539597
TC_ID_ID4859,272013
TC_ID_ID4859,897475
TC_ID_ID4859,540003
TC_ID_ID4859,596926
TC_ID_ID4860,556724
TC_ID_ID4860,1097054
TC_ID_ID4860,919362
TC_ID_ID4860,461585
TC_ID_ID4861,406382
TC_ID_ID4862,825558
TC_ID_ID4862,659593
TC_ID_ID4862,613765
TC_ID_ID4863,612570
TC_ID_ID4863,640419
TC_ID_ID4863,440761
TC_ID_ID4864,809323
TC_ID_ID4864,592912
TC_ID_ID4865,979286
TC_ID_ID4868,387521
TC_ID_ID4868,491206
TC_ID_ID4868,407572
TC_ID_ID4869,883641
TC_ID_ID4869,935397
TC_ID_ID4871,538654
TC_ID_ID4871,493517
TC_ID_ID4871,580668
TC_ID_ID4874,1460963
TC_ID_ID4874,311742
TC_ID_ID4874,1155775
TC_ID_ID4874,1026274
TC_ID_ID4874,746760
TC_ID_ID4875,906022
TC_ID_ID4876,1004916
TC_ID_ID4876,1434092
TC_ID_ID4877,505200
TC_ID_ID4878,727668
TC_ID_ID4878,330539
TC_ID_ID4878,515591
TC_ID_ID4879,704145
TC_ID_ID4880,534663
TC_ID_ID4881,745808
TC_ID_ID4881,597892
TC_ID_ID4882,985921
TC_ID_ID4882,1326998
