"BID","CID"
"BID793","CID4503"
"BID1719","CID4505"
"BID629","CID4511"
"BID1961","CID4511"
"BID907","CID4513"
"BID1014","CID4513"
"BID2487","CID4513"
"BID91","CID4515"
"BID831","CID4515"
"BID1040","CID4515"
"BID2843","CID4515"
"BID502","CID4517"
"BID754","CID4517"
"BID237","CID4521"
"BID479","CID4521"
"BID2229","CID4521"
"BID2810","CID4523"
"BID1956","CID4525"
"BID1990","CID4525"
"BID2455","CID4525"
"BID1034","CID4533"
"BID2424","CID4535"
"BID1326","CID4537"
"BID2067","CID4537"
"BID1491","CID4541"
"BID826","CID4543"
"BID585","CID4545"
"BID1671","CID4545"
"BID1963","CID4545"
"BID1892","CID4547"
"BID1102","CID4553"
"BID1155","CID4555"
"BID789","CID4557"
"BID2906","CID4563"
"BID618","CID4565"
"BID1537","CID4571"
"BID404","CID4575"
"BID2041","CID4575"
"BID2456","CID4575"
"BID1024","CID4577"
"BID1456","CID4577"
"BID1694","CID4581"
"BID1948","CID4581"
"BID187","CID4583"
"BID636","CID4583"
"BID1116","CID4585"
"BID2725","CID4585"
"BID2711","CID4587"
"BID1463","CID4591"
"BID1613","CID4591"
"BID1295","CID4593"
"BID1570","CID4597"
"BID1253","CID4601"
"BID1648","CID4601"
"BID1331","CID4603"
"BID2222","CID4607"
"BID1459","CID4611"
"BID1540","CID4611"
"BID2540","CID4613"
"BID499","CID4617"
"BID2960","CID4617"
"BID971","CID4621"
"BID1085","CID4621"
"BID438","CID4623"
"BID1106","CID4623"
"BID1939","CID4623"
"BID2964","CID4625"
"BID1971","CID4627"
"BID1705","CID4631"
"BID31","CID4633"
"BID649","CID4635"
"BID1083","CID4635"
"BID1186","CID4635"
"BID2767","CID4635"
"BID2962","CID4635"
"BID1640","CID4641"
"BID2329","CID4641"
"BID2257","CID4645"
"BID129","CID4647"
"BID172","CID4647"
"BID1003","CID4653"
"BID618","CID4655"
"BID796","CID4657"
"BID2","CID4661"
"BID1344","CID4661"
"BID1942","CID4663"
"BID230","CID4667"
"BID1010","CID4667"
"BID2699","CID4667"
"BID324","CID4671"
"BID1424","CID4673"
"BID2336","CID4681"
"BID901","CID4683"
"BID2993","CID4683"
"BID999","CID4685"
"BID2396","CID4685"
"BID2595","CID4685"
"BID2821","CID4685"
"BID481","CID4687"
"BID2076","CID4687"
"BID2523","CID4687"
"BID219","CID4693"
"BID677","CID4693"
"BID753","CID4695"
"BID2770","CID4701"
"BID1747","CID4703"
"BID2433","CID4703"
"BID2530","CID4703"
"BID879","CID4705"
"BID377","CID4713"
"BID769","CID4713"
"BID861","CID4721"
"BID2526","CID4721"
"BID2971","CID4721"
"BID76","CID4723"
"BID835","CID4725"
"BID921","CID4725"
"BID729","CID4727"
"BID1155","CID4727"
"BID2310","CID4727"
"BID1050","CID4731"
"BID1605","CID4731"
"BID2980","CID4731"
"BID1634","CID4733"
"BID2129","CID4733"
"BID26","CID4737"
"BID609","CID4737"
"BID1133","CID4737"
"BID1219","CID4741"
"BID2009","CID4741"
"BID2257","CID4745"
"BID2957","CID4745"
"BID906","CID4747"
"BID2489","CID4751"
"BID551","CID4755"
"BID2182","CID4755"
"BID1456","CID4757"
"BID2082","CID4757"
"BID2672","CID4763"
"BID957","CID4765"
"BID1879","CID4765"
"BID256","CID4767"
"BID2525","CID4767"
"BID2133","CID4771"
"BID1015","CID4775"
"BID2608","CID4775"
"BID242","CID4777"
"BID2384","CID4791"
"BID1802","CID4793"
"BID2059","CID4793"
"BID2973","CID4793"
"BID2670","CID4797"
"BID2649","CID4803"
"BID1930","CID4805"
"BID2402","CID4805"
"BID2103","CID4811"
"BID2778","CID4811"
"BID173","CID4813"
"BID1657","CID4817"
"BID1852","CID4817"
"BID1817","CID4821"
"BID759","CID4823"
"BID2180","CID4823"
"BID1397","CID4831"
"BID1670","CID4831"
"BID2950","CID4831"
"BID2117","CID4833"
"BID664","CID4837"
"BID2494","CID4841"
"BID1489","CID4845"
"BID2604","CID4845"
"BID1234","CID4847"
"BID2296","CID4847"
"BID2456","CID4847"
"BID585","CID4851"
"BID549","CID4853"
"BID2471","CID4853"
"BID1708","CID4857"
"BID3","CID4861"
"BID729","CID4861"
"BID1266","CID4861"
"BID839","CID4863"
"BID2279","CID4863"
"BID264","CID4871"
"BID568","CID4871"
"BID1603","CID4873"
"BID15","CID4875"
"BID2890","CID4875"
"BID2795","CID4877"
"BID39","CID4881"
"BID2711","CID4883"
"BID14","CID4885"
"BID1993","CID4885"
"BID2555","CID4885"
"BID2043","CID4887"
"BID2957","CID4893"
"BID2900","CID4895"
"BID1181","CID4903"
"BID2975","CID4903"
"BID636","CID4905"
"BID2926","CID4905"
"BID2763","CID4907"
"BID685","CID4911"
"BID2981","CID4911"
"BID1767","CID4915"
"BID46","CID4917"
"BID104","CID4921"
"BID508","CID4921"
"BID1305","CID4921"
"BID1630","CID4923"
"BID811","CID4925"
"BID1674","CID4925"
"BID45","CID4927"
"BID235","CID4927"
"BID885","CID4927"
"BID971","CID4927"
"BID2887","CID4927"
"BID2373","CID4931"
"BID282","CID4935"
"BID2723","CID4935"
"BID628","CID4941"
"BID918","CID4943"
"BID941","CID4943"
"BID942","CID4943"
"BID1087","CID4943"
"BID2244","CID4943"
"BID2301","CID4943"
"BID2579","CID4945"
"BID994","CID4947"
"BID617","CID4955"
"BID1219","CID4955"
"BID2349","CID4957"
"BID1198","CID4963"
"BID538","CID4965"
"BID1196","CID4965"
"BID1486","CID4965"
"BID608","CID4967"
"BID959","CID4967"
"BID1872","CID4967"
"BID2595","CID4967"
"BID787","CID4971"
"BID1200","CID4971"
"BID1375","CID4971"
"BID663","CID4973"
"BID1252","CID4973"
"BID1682","CID4973"
"BID2943","CID4973"
"BID538","CID4975"
"BID884","CID4975"
"BID1730","CID4983"
"BID2690","CID4983"
"BID1264","CID4987"
"BID246","CID4991"
"BID1487","CID4993"
"BID2314","CID4995"
"BID353","CID5001"
"BID1371","CID5001"
"BID2140","CID5001"
"BID592","CID5003"
"BID1945","CID5003"
"BID2128","CID5007"
"BID2804","CID5007"
"BID1719","CID5011"
"BID653","CID5013"
"BID1147","CID5013"
"BID1948","CID5017"
"BID2221","CID5017"
"BID701","CID5023"
"BID1636","CID5023"
"BID1781","CID5025"
"BID2126","CID5031"
"BID451","CID5033"
"BID2228","CID5033"
"BID279","CID5035"
"BID538","CID5043"
"BID1203","CID5045"
"BID1745","CID5045"
"BID319","CID5047"
"BID825","CID5047"
"BID117","CID5051"
"BID2144","CID5053"
"BID1512","CID5057"
"BID2414","CID5057"
"BID853","CID5061"
"BID582","CID5063"
"BID846","CID5063"
"BID2791","CID5063"
"BID2377","CID5067"
"BID903","CID5071"
"BID1727","CID5073"
"BID1931","CID5075"
"BID44","CID5077"
"BID2866","CID5077"
"BID2940","CID5081"
"BID294","CID5083"
"BID372","CID5083"
"BID790","CID5083"
"BID2453","CID5085"
"BID2841","CID5085"
"BID891","CID5087"
"BID310","CID5091"
"BID2747","CID5091"
"BID350","CID5093"
"BID2440","CID5093"
"BID2543","CID5093"
"BID1110","CID5095"
"BID76","CID5097"
"BID2336","CID5097"
"BID2603","CID5101"
"BID334","CID5103"
"BID411","CID5103"
"BID1396","CID5103"
"BID1689","CID5103"
"BID1311","CID5105"
"BID854","CID5107"
"BID2365","CID5111"
"BID1990","CID5113"
"BID105","CID5115"
"BID2762","CID5115"
"BID2375","CID5121"
"BID1663","CID5125"
"BID1830","CID5125"
"BID1535","CID5127"
"BID570","CID5131"
"BID1835","CID5131"
"BID2034","CID5131"
"BID2152","CID5131"
"BID130","CID5133"
"BID1703","CID5133"
"BID2602","CID5133"
"BID11","CID5145"
"BID851","CID5145"
"BID81","CID5153"
"BID1780","CID5153"
"BID2513","CID5153"
"BID2313","CID5155"
"BID1515","CID5157"
"BID2623","CID5157"
"BID2295","CID5161"
"BID2803","CID5161"
"BID1612","CID5163"
"BID2525","CID5163"
"BID2772","CID5163"
"BID2692","CID5167"
"BID2009","CID5173"
"BID788","CID5175"
"BID2276","CID5175"
"BID2462","CID5175"
"BID2767","CID5175"
"BID282","CID5181"
"BID982","CID5181"
"BID836","CID5185"
"BID1624","CID5185"
"BID2690","CID5187"
"BID2778","CID5187"
"BID574","CID5191"
"BID596","CID5191"
"BID1735","CID5191"
"BID2966","CID5193"
"BID2440","CID5195"
"BID564","CID5197"
"BID1873","CID5203"
"BID2295","CID5203"
"BID569","CID5205"
"BID531","CID5207"
"BID1669","CID5211"
"BID2015","CID5211"
"BID2489","CID5211"
"BID2592","CID5215"
"BID849","CID5217"
"BID1071","CID5217"
"BID277","CID5221"
"BID1502","CID5221"
"BID2071","CID5223"
"BID1136","CID5225"
"BID1335","CID5225"
"BID2096","CID5225"
"BID2830","CID5227"
"BID1143","CID5231"
"BID1459","CID5231"
"BID1595","CID5231"
"BID1799","CID5231"
"BID1671","CID5235"
"BID2343","CID5237"
"BID114","CID5243"
"BID1676","CID5243"
"BID461","CID5245"
"BID1652","CID5245"
"BID175","CID5255"
"BID2309","CID5255"
"BID543","CID5257"
"BID2379","CID5261"
"BID2162","CID5263"
"BID661","CID5265"
"BID2532","CID5265"
"BID2543","CID5265"
"BID534","CID5267"
"BID588","CID5267"
"BID1648","CID5267"
"BID2020","CID5267"
"BID28","CID5273"
"BID2971","CID5273"
"BID1135","CID5275"
"BID261","CID5277"
"BID1846","CID5277"
"BID1329","CID5281"
"BID1935","CID5281"
"BID2008","CID5283"
"BID317","CID5285"
"BID826","CID5285"
"BID2669","CID5285"
"BID1489","CID5287"
"BID2415","CID5287"
"BID2074","CID5291"
"BID1470","CID5293"
"BID1772","CID5293"
"BID946","CID5295"
"BID2920","CID5295"
"BID32","CID5303"
"BID1634","CID5303"
"BID1524","CID5305"
"BID1739","CID5305"
"BID995","CID5317"
"BID1519","CID5321"
"BID901","CID5323"
"BID947","CID5323"
"BID2871","CID5323"
"BID2534","CID5327"
"BID1486","CID5331"
"BID642","CID5335"
"BID736","CID5335"
"BID1715","CID5341"
"BID1060","CID5343"
"BID1646","CID5343"
"BID2687","CID5343"
"BID1367","CID5347"
"BID1722","CID5351"
"BID1768","CID5351"
"BID1651","CID5353"
"BID1803","CID5353"
"BID415","CID5355"
"BID1307","CID5355"
"BID1990","CID5355"
"BID313","CID5357"
"BID1412","CID5357"
"BID1549","CID5357"
"BID2400","CID5365"
"BID1865","CID5367"
"BID1100","CID5371"
"BID1283","CID5371"
"BID1988","CID5371"
"BID720","CID5373"
"BID960","CID5373"
"BID1883","CID5375"
"BID2601","CID5375"
"BID74","CID5377"
"BID1","CID5381"
"BID770","CID5383"
"BID1021","CID5383"
"BID2466","CID5383"
"BID2956","CID5383"
"BID436","CID5385"
"BID449","CID5385"
"BID906","CID5387"
"BID10","CID5391"
"BID972","CID5391"
"BID1088","CID5391"
"BID1989","CID5391"
"BID2663","CID5391"
"BID88","CID5397"
"BID372","CID5403"
"BID497","CID5403"
"BID731","CID5403"
"BID777","CID5403"
"BID869","CID5403"
"BID1512","CID5403"
"BID2509","CID5403"
"BID1371","CID5405"
"BID2965","CID5405"
"BID437","CID5407"
"BID1090","CID5407"
"BID2493","CID5407"
"BID2499","CID5407"
"BID497","CID5411"
"BID2513","CID5411"
"BID2982","CID5411"
"BID758","CID5413"
"BID1666","CID5413"
"BID1838","CID5415"
"BID2369","CID5415"
"BID12","CID5417"
"BID239","CID5417"
"BID2179","CID5421"
"BID2480","CID5421"
"BID2703","CID5423"
"BID1928","CID5425"
"BID2186","CID5425"
"BID262","CID5427"
"BID1623","CID5431"
"BID267","CID5433"
"BID1070","CID5433"
"BID2209","CID5433"
"BID2434","CID5433"
"BID285","CID5435"
"BID645","CID5435"
"BID2299","CID5437"
"BID1693","CID5443"
"BID900","CID5445"
"BID1151","CID5445"
"BID1650","CID5445"
"BID2594","CID5445"
"BID2579","CID5447"
"BID1829","CID5451"
"BID1235","CID5453"
"BID1774","CID5453"
"BID1092","CID5455"
"BID1889","CID5455"
"BID680","CID5461"
"BID218","CID5463"
"BID1719","CID5463"
"BID2340","CID5463"
"BID299","CID5465"
"BID961","CID5471"
"BID68","CID5473"
"BID770","CID5473"
"BID2970","CID5473"
"BID276","CID5475"
"BID407","CID5481"
"BID1428","CID5485"
"BID2359","CID5491"
"BID2474","CID5495"
"BID1580","CID5501"
"BID1558","CID5503"
"BID2499","CID5511"
"BID2900","CID5511"
"BID220","CID5517"
"BID2322","CID5521"
"BID2123","CID5523"
"BID2785","CID5523"
"BID2251","CID5527"
"BID2830","CID5527"
"BID61","CID5531"
"BID1612","CID5531"
"BID1919","CID5531"
"BID2609","CID5531"
"BID133","CID5533"
"BID1523","CID5533"
"BID2686","CID5533"
"BID2780","CID5533"
"BID300","CID5535"
"BID2225","CID5541"
"BID2266","CID5541"
"BID810","CID5543"
"BID830","CID5543"
"BID2749","CID5543"
"BID2006","CID5545"
"BID2106","CID5545"
"BID2493","CID5545"
"BID2874","CID5545"
"BID807","CID5551"
"BID1831","CID5551"
"BID456","CID5553"
"BID943","CID5553"
"BID212","CID5555"
"BID538","CID5555"
"BID1727","CID5555"
"BID844","CID5557"
"BID1478","CID5557"
"BID2671","CID5561"
"BID1200","CID5563"
"BID2520","CID5563"
"BID2838","CID5563"
"BID229","CID5567"
"BID363","CID5567"
"BID608","CID5571"
"BID876","CID5571"
"BID1340","CID5571"
"BID2405","CID5577"
"BID1111","CID5581"
"BID2303","CID5583"
"BID2747","CID5583"
"BID151","CID5585"
"BID1108","CID5585"
"BID2372","CID5587"
"BID1578","CID5593"
"BID1840","CID5593"
"BID2540","CID5593"
"BID1796","CID5595"
"BID2568","CID5595"
"BID2952","CID5595"
"BID1753","CID5597"
"BID198","CID5601"
"BID1938","CID5603"
"BID333","CID5605"
"BID1233","CID5605"
"BID2499","CID5605"
"BID2129","CID5607"
"BID2529","CID5607"
"BID2530","CID5607"
"BID2873","CID5607"
"BID2545","CID5611"
"BID2777","CID5611"
"BID453","CID5615"
"BID1534","CID5615"
"BID1812","CID5615"
"BID985","CID5617"
"BID1077","CID5617"
"BID885","CID5623"
"BID440","CID5627"
"BID1664","CID5627"
"BID1565","CID5631"
"BID1284","CID5635"
"BID2414","CID5635"
"BID2562","CID5635"
"BID2049","CID5637"
"BID377","CID5643"
"BID2139","CID5643"
"BID868","CID5645"
"BID1378","CID5645"
"BID361","CID5647"
"BID563","CID5651"
"BID538","CID5653"
"BID582","CID5653"
"BID1134","CID5653"
"BID148","CID5655"
"BID100","CID5657"
"BID1430","CID5657"
"BID470","CID5665"
"BID2370","CID5665"
"BID2800","CID5665"
"BID396","CID5667"
"BID749","CID5667"
"BID1864","CID5667"
"BID15","CID5675"
"BID1697","CID5675"
"BID2588","CID5675"
"BID2504","CID5677"
"BID159","CID5687"
"BID187","CID5687"
"BID1881","CID5687"
"BID217","CID5697"
"BID1150","CID5697"
"BID1740","CID5697"
"BID908","CID5701"
"BID2636","CID5701"
"BID1648","CID5703"
"BID1751","CID5705"
"BID345","CID5707"
"BID530","CID5711"
"BID109","CID5713"
"BID1686","CID5713"
"BID1988","CID5713"
"BID2411","CID5713"
"BID2984","CID5713"
"BID2955","CID5721"
"BID859","CID5723"
"BID291","CID5725"
"BID407","CID5727"
"BID1380","CID5727"
"BID851","CID5733"
"BID2802","CID5733"
"BID118","CID5741"
"BID244","CID5741"
"BID1006","CID5743"
"BID2124","CID5743"
"BID1373","CID5755"
"BID2559","CID5755"
"BID2830","CID5755"
"BID2876","CID5755"
"BID1289","CID5757"
"BID702","CID5761"
"BID1128","CID5761"
"BID587","CID5763"
"BID2314","CID5763"
"BID829","CID5765"
"BID1500","CID5765"
"BID1514","CID5765"
"BID254","CID5767"
"BID2411","CID5767"
"BID2694","CID5767"
"BID2822","CID5771"
"BID915","CID5775"
"BID1746","CID5775"
"BID160","CID5777"
"BID204","CID5777"
"BID566","CID5777"
"BID2804","CID5777"
"BID2753","CID5785"
"BID284","CID5787"
"BID384","CID5791"
"BID1917","CID5791"
"BID210","CID5795"
"BID2732","CID5795"
"BID327","CID5797"
"BID1526","CID5797"
"BID717","CID5801"
"BID2592","CID5801"
"BID601","CID5805"
"BID2129","CID5805"
"BID1339","CID5811"
"BID1596","CID5813"
"BID2407","CID5813"
"BID519","CID5815"
"BID2750","CID5815"
"BID2981","CID5817"
"BID1794","CID5823"
"BID2902","CID5823"
"BID2852","CID5825"
"BID2865","CID5825"
"BID582","CID5827"
"BID2633","CID5831"
"BID259","CID5833"
"BID2812","CID5833"
"BID421","CID5837"
"BID909","CID5837"
"BID1450","CID5841"
"BID1543","CID5841"
"BID659","CID5845"
"BID2757","CID5845"
"BID1231","CID5847"
"BID1766","CID5847"
"BID2450","CID5847"
"BID1566","CID5851"
"BID1879","CID5851"
"BID2945","CID5851"
"BID672","CID5853"
"BID2818","CID5853"
"BID2094","CID5855"
"BID1173","CID5857"
"BID669","CID5863"
"BID1090","CID5863"
"BID1704","CID5865"
"BID172","CID5867"
"BID1755","CID5867"
"BID2971","CID5867"
"BID731","CID5871"
"BID555","CID5873"
"BID1951","CID5873"
"BID732","CID5881"
"BID2845","CID5881"
"BID672","CID5887"
"BID2445","CID5887"
"BID2589","CID5887"
"BID2967","CID5887"
"BID312","CID5891"
"BID2946","CID5891"
"BID58","CID5893"
"BID2538","CID5895"
"BID1799","CID5897"
"BID2865","CID5897"
"BID178","CID5903"
"BID613","CID5903"
"BID2458","CID5903"
"BID289","CID5905"
"BID242","CID5907"
"BID2995","CID5907"
"BID2194","CID5911"
"BID645","CID5913"
"BID1388","CID5913"
"BID1470","CID5913"
"BID2338","CID5913"
"BID557","CID5915"
"BID895","CID5915"
"BID925","CID5915"
"BID1478","CID5915"
"BID694","CID5917"
"BID921","CID5921"
"BID1337","CID5925"
"BID1666","CID5927"
"BID2225","CID5927"
"BID256","CID5933"
"BID603","CID5933"
"BID976","CID5933"
"BID1129","CID5933"
"BID1485","CID5933"
"BID2687","CID5935"
"BID861","CID5941"
"BID1042","CID5941"
"BID387","CID5943"
"BID203","CID5945"
"BID365","CID5953"
"BID2638","CID5953"
"BID861","CID5955"
"BID1261","CID5955"
"BID463","CID5961"
"BID831","CID5963"
"BID1699","CID5963"
"BID2526","CID5963"
"BID1530","CID5965"
"BID2572","CID5965"
"BID1112","CID5967"
"BID1534","CID5967"
"BID1876","CID5967"
"BID562","CID5971"
"BID1910","CID5971"
"BID2614","CID5975"
"BID434","CID5977"
"BID6","CID5985"
"BID1525","CID5985"
"BID2057","CID5985"
"BID857","CID5987"
"BID2831","CID5987"
"BID491","CID5991"
"BID893","CID5991"
"BID1606","CID5991"
"BID2459","CID5991"
"BID583","CID5993"
"BID1951","CID5995"
"BID159","CID6001"
"BID5","CID6007"
"BID1701","CID6007"
"BID193","CID6011"
"BID309","CID6011"
"BID1646","CID6011"
"BID1689","CID6011"
"BID824","CID6015"
"BID2534","CID6015"
"BID2953","CID6015"
"BID2966","CID6015"
"BID2976","CID6023"
"BID817","CID6025"
"BID2985","CID6025"
"BID1529","CID6031"
"BID2340","CID6031"
"BID1502","CID6033"
"BID1986","CID6033"
"BID2492","CID6033"
"BID955","CID6037"
"BID1192","CID6037"
"BID41","CID6041"
"BID1220","CID6047"
"BID729","CID6051"
"BID831","CID6051"
"BID1381","CID6051"
"BID1120","CID6055"
"BID2775","CID6055"
"BID1785","CID6057"
"BID1522","CID6061"
"BID1128","CID6065"
"BID1410","CID6065"
"BID1612","CID6065"
"BID1125","CID6067"
"BID2197","CID6071"
"BID1551","CID6075"
"BID1935","CID6075"
"BID863","CID6077"
"BID2902","CID6077"
"BID145","CID6081"
"BID1368","CID6083"
"BID2416","CID6083"
"BID2442","CID6083"
"BID1588","CID6085"
"BID2251","CID6085"
"BID842","CID6095"
"BID2810","CID6095"
"BID1337","CID6097"
"BID1903","CID6101"
"BID1330","CID6103"
"BID587","CID6105"
"BID1857","CID6105"
"BID2800","CID6105"
"BID2951","CID6107"
"BID1619","CID6113"
"BID135","CID6115"
"BID1561","CID6115"
"BID2143","CID6117"
"BID2416","CID6121"
"BID2148","CID6125"
"BID2201","CID6125"
"BID2350","CID6125"
"BID2289","CID6133"
"BID234","CID6135"
"BID2766","CID6135"
"BID423","CID6141"
"BID1101","CID6141"
"BID1684","CID6141"
"BID2505","CID6143"
"BID2647","CID6143"
"BID2724","CID6143"
"BID1184","CID6147"
"BID2951","CID6147"
"BID2038","CID6151"
"BID2214","CID6151"
"BID165","CID6153"
"BID2873","CID6153"
"BID2936","CID6153"
"BID242","CID6155"
"BID748","CID6157"
"BID2327","CID6161"
"BID860","CID6163"
"BID2505","CID6163"
"BID2680","CID6165"
"BID2391","CID6171"
"BID1692","CID6175"
"BID2319","CID6181"
"BID1696","CID6183"
"BID2616","CID6183"
"BID1145","CID6185"
"BID1007","CID6187"
"BID2819","CID6187"
"BID1525","CID6191"
"BID687","CID6193"
"BID2064","CID6197"
"BID2180","CID6197"
"BID2737","CID6197"
"BID2955","CID6201"
"BID1079","CID6203"
"BID1782","CID6203"
"BID2634","CID6203"
"BID2709","CID6203"
"BID415","CID6205"
"BID379","CID6207"
"BID545","CID6211"
"BID1830","CID6211"
"BID2818","CID6213"
"BID1498","CID6215"
"BID517","CID6217"
"BID1269","CID6221"
"BID1525","CID6221"
"BID617","CID6223"
"BID960","CID6223"
"BID2218","CID6223"
"BID1406","CID6225"
"BID1206","CID6227"
"BID2190","CID6227"
"BID2372","CID6227"
"BID1777","CID6233"
"BID1794","CID6233"
"BID1259","CID6241"
"BID1574","CID6241"
"BID2823","CID6243"
"BID1319","CID6245"
"BID2551","CID6245"
"BID2552","CID6245"
"BID305","CID6247"
"BID198","CID6251"
"BID1644","CID6251"
"BID2768","CID6251"
"BID1838","CID6253"
"BID2495","CID6253"
"BID2843","CID6253"
"BID297","CID6257"
"BID1010","CID6257"
"BID2017","CID6271"
"BID356","CID6273"
"BID1959","CID6273"
"BID127","CID6277"
"BID1120","CID6283"
"BID2328","CID6283"
"BID2422","CID6287"
"BID390","CID6291"
"BID1679","CID6291"
"BID1837","CID6291"
"BID2154","CID6291"
"BID1679","CID6293"
"BID392","CID6295"
"BID2746","CID6295"
"BID869","CID6303"
"BID1747","CID6303"
"BID2086","CID6303"
"BID753","CID6305"
"BID216","CID6307"
"BID384","CID6307"
"BID1999","CID6313"
"BID1941","CID6315"
"BID432","CID6321"
"BID2402","CID6321"
"BID1703","CID6323"
"BID2749","CID6325"
"BID2855","CID6325"
"BID4","CID6327"
"BID2769","CID6327"
"BID1033","CID6331"
"BID635","CID6333"
"BID1627","CID6335"
"BID798","CID6337"
"BID978","CID6337"
"BID137","CID6341"
"BID678","CID6341"
"BID1323","CID6341"
"BID2241","CID6341"
"BID35","CID6345"
"BID1273","CID6347"
"BID1642","CID6347"
"BID2530","CID6347"
"BID1379","CID6353"
"BID664","CID6355"
"BID1239","CID6355"
"BID688","CID6357"
"BID2479","CID6357"
"BID2781","CID6357"
"BID1847","CID6361"
"BID1934","CID6365"
"BID394","CID6367"
"BID1652","CID6367"
"BID721","CID6371"
"BID1171","CID6373"
"BID1294","CID6373"
"BID1014","CID6375"
"BID245","CID6377"
"BID875","CID6377"
"BID997","CID6383"
"BID1906","CID6383"
"BID1713","CID6385"
"BID2118","CID6385"
"BID1018","CID6391"
"BID1645","CID6393"
"BID2923","CID6393"
"BID1602","CID6395"
"BID2325","CID6395"
"BID389","CID6397"
"BID516","CID6401"
"BID1433","CID6403"
"BID103","CID6407"
"BID870","CID6407"
"BID1410","CID6411"
"BID1285","CID6413"
"BID46","CID6415"
"BID2115","CID6415"
"BID2334","CID6415"
"BID819","CID6421"
"BID1525","CID6421"
"BID2420","CID6421"
"BID2743","CID6421"
"BID250","CID6423"
"BID681","CID6423"
"BID819","CID6423"
"BID2281","CID6423"
"BID2503","CID6425"
"BID1316","CID6427"
"BID2428","CID6431"
"BID2493","CID6431"
"BID2807","CID6431"
"BID1595","CID6433"
"BID2238","CID6433"
"BID1554","CID6435"
"BID1383","CID6437"
"BID719","CID6443"
"BID1509","CID6443"
"BID2777","CID6443"
"BID930","CID6445"
"BID1682","CID6447"
"BID169","CID6455"
"BID553","CID6457"
"BID1976","CID6461"
"BID36","CID6463"
"BID1014","CID6463"
"BID816","CID6465"
"BID926","CID6465"
"BID598","CID6467"
"BID896","CID6471"
"BID2991","CID6475"
"BID386","CID6477"
"BID1281","CID6477"
"BID1159","CID6481"
"BID1521","CID6483"
"BID2892","CID6483"
"BID399","CID6495"
"BID571","CID6497"
"BID1850","CID6497"
"BID205","CID6501"
"BID619","CID6505"
"BID1643","CID6505"
"BID2190","CID6505"
"BID1099","CID6507"
"BID2574","CID6507"
"BID1894","CID6511"
"BID2668","CID6511"
"BID678","CID6513"
"BID435","CID6515"
"BID2252","CID6515"
"BID1180","CID6517"
"BID2897","CID6517"
"BID1022","CID6521"
"BID1070","CID6521"
"BID2615","CID6521"
"BID1238","CID6523"
"BID139","CID6525"
"BID1406","CID6525"
"BID359","CID6527"
"BID1933","CID6527"
"BID1234","CID6531"
"BID349","CID6533"
"BID188","CID6535"
"BID320","CID6535"
"BID2247","CID6535"
"BID2639","CID6535"
"BID102","CID6537"
"BID27","CID6541"
"BID656","CID6543"
"BID2421","CID6543"
"BID2754","CID6543"
"BID147","CID6545"
"BID1372","CID6545"
"BID2221","CID6545"
"BID2272","CID6545"
"BID1120","CID6547"
"BID2329","CID6547"
"BID309","CID6551"
"BID96","CID6553"
"BID1268","CID6553"
"BID28","CID6557"
"BID810","CID6557"
"BID1015","CID6557"
"BID13","CID6565"
"BID111","CID6565"
"BID1688","CID6565"
"BID1250","CID6567"
"BID1681","CID6567"
"BID700","CID6571"
"BID135","CID6573"
"BID1041","CID6575"
"BID1175","CID6577"
"BID954","CID6581"
"BID2678","CID6581"
"BID704","CID6583"
"BID1175","CID6583"
"BID354","CID6585"
"BID1247","CID6585"
"BID1962","CID6585"
"BID2736","CID6585"
"BID1703","CID6587"
"BID2199","CID6587"
"BID1982","CID6593"
"BID2237","CID6593"
"BID2503","CID6593"
"BID1293","CID6597"
"BID542","CID6605"
"BID2544","CID6605"
"BID175","CID6607"
"BID2481","CID6611"
"BID142","CID6617"
"BID2016","CID6617"
"BID2480","CID6617"
"BID2114","CID6621"
"BID792","CID6623"
"BID922","CID6623"
"BID2497","CID6625"
"BID948","CID6627"
"BID1101","CID6627"
"BID903","CID6635"
"BID2911","CID6635"
"BID1820","CID6641"
"BID1949","CID6641"
"BID753","CID6643"
"BID1069","CID6643"
"BID411","CID6645"
"BID440","CID6645"
"BID598","CID6645"
"BID1165","CID6645"
"BID1211","CID6653"
"BID1649","CID6653"
"BID1829","CID6653"
"BID2243","CID6655"
"BID2916","CID6655"
"BID1680","CID6657"
"BID556","CID6661"
"BID1893","CID6661"
"BID2951","CID6661"
"BID2466","CID6663"
"BID1199","CID6665"
"BID1891","CID6665"
"BID1342","CID6667"
"BID1830","CID6667"
"BID2384","CID6671"
"BID1995","CID6673"
"BID2113","CID6675"
"BID711","CID6677"
"BID1626","CID6677"
"BID978","CID6681"
"BID1881","CID6681"
"BID1529","CID6683"
"BID706","CID6685"
"BID1649","CID6687"
"BID1853","CID6687"
"BID2358","CID6687"
"BID1102","CID6691"
"BID1352","CID6691"
"BID65","CID6695"
"BID2492","CID6695"
"BID1862","CID6697"
"BID487","CID6705"
"BID1027","CID6705"
"BID2427","CID6707"
"BID142","CID6711"
"BID402","CID6711"
"BID1362","CID6711"
"BID1790","CID6713"
"BID690","CID6715"
"BID1347","CID6717"
"BID238","CID6721"
"BID1075","CID6721"
"BID1267","CID6721"
"BID2038","CID6721"
"BID600","CID6723"
"BID1306","CID6723"
"BID2761","CID6725"
"BID1109","CID6731"
"BID1956","CID6731"
"BID2617","CID6731"
