"BID","CID"
"BID309","CID6011"
"BID1646","CID6011"
"BID1689","CID6011"
"BID824","CID6015"
"BID2534","CID6015"
"BID2953","CID6015"
"BID2966","CID6015"
"BID2976","CID6023"
"BID817","CID6025"
"BID2985","CID6025"
"BID1529","CID6031"
"BID2340","CID6031"
"BID1502","CID6033"
"BID1986","CID6033"
"BID2492","CID6033"
"BID41","CID6041"
"BID729","CID6051"
"BID831","CID6051"
"BID1381","CID6051"
"BID1120","CID6055"
"BID2775","CID6055"
"BID1522","CID6061"
"BID1128","CID6065"
"BID1410","CID6065"
"BID1612","CID6065"
"BID2197","CID6071"
"BID1551","CID6075"
"BID1935","CID6075"
"BID145","CID6081"
"BID1368","CID6083"
"BID2416","CID6083"
"BID2442","CID6083"
"BID1588","CID6085"
"BID2251","CID6085"
"BID842","CID6095"
"BID2810","CID6095"
"BID1903","CID6101"
"BID1330","CID6103"
"BID587","CID6105"
"BID1857","CID6105"
"BID2800","CID6105"
"BID1619","CID6113"
"BID135","CID6115"
"BID1561","CID6115"
"BID2416","CID6121"
"BID2148","CID6125"
"BID2201","CID6125"
"BID2350","CID6125"
"BID2289","CID6133"
"BID234","CID6135"
"BID2766","CID6135"
"BID423","CID6141"
"BID1101","CID6141"
"BID1684","CID6141"
"BID2505","CID6143"
"BID2647","CID6143"
"BID2724","CID6143"
"BID2038","CID6151"
"BID2214","CID6151"
"BID165","CID6153"
"BID2873","CID6153"
"BID2936","CID6153"
"BID242","CID6155"
"BID2327","CID6161"
"BID860","CID6163"
"BID2505","CID6163"
"BID2680","CID6165"
"BID2391","CID6171"
"BID1692","CID6175"
"BID2319","CID6181"
"BID1696","CID6183"
"BID2616","CID6183"
"BID1145","CID6185"
"BID1525","CID6191"
"BID687","CID6193"
"BID2955","CID6201"
"BID1079","CID6203"
"BID1782","CID6203"
"BID2634","CID6203"
"BID2709","CID6203"
"BID415","CID6205"
"BID545","CID6211"
"BID1830","CID6211"
"BID2818","CID6213"
"BID1498","CID6215"
"BID1269","CID6221"
"BID1525","CID6221"
"BID617","CID6223"
"BID960","CID6223"
"BID2218","CID6223"
"BID1406","CID6225"
"BID1777","CID6233"
"BID1794","CID6233"
"BID1259","CID6241"
"BID1574","CID6241"
"BID2823","CID6243"
"BID1319","CID6245"
"BID2551","CID6245"
"BID2552","CID6245"
"BID198","CID6251"
"BID1644","CID6251"
"BID2768","CID6251"
"BID1838","CID6253"
"BID2495","CID6253"
"BID2843","CID6253"
"BID2017","CID6271"
"BID356","CID6273"
"BID1959","CID6273"
"BID1120","CID6283"
"BID2328","CID6283"
"BID390","CID6291"
"BID1679","CID6291"
"BID1837","CID6291"
"BID2154","CID6291"
"BID1679","CID6293"
"BID392","CID6295"
"BID2746","CID6295"
"BID869","CID6303"
"BID1747","CID6303"
"BID2086","CID6303"
"BID753","CID6305"
"BID1999","CID6313"
"BID1941","CID6315"
"BID432","CID6321"
"BID2402","CID6321"
"BID1703","CID6323"
"BID2749","CID6325"
"BID2855","CID6325"
"BID1033","CID6331"
"BID635","CID6333"
"BID1627","CID6335"
"BID137","CID6341"
"BID678","CID6341"
"BID1323","CID6341"
"BID2241","CID6341"
"BID35","CID6345"
"BID1379","CID6353"
"BID664","CID6355"
"BID1239","CID6355"
"BID1847","CID6361"
"BID1934","CID6365"
"BID721","CID6371"
"BID1171","CID6373"
"BID1294","CID6373"
"BID1014","CID6375"
"BID997","CID6383"
"BID1906","CID6383"
"BID1713","CID6385"
"BID2118","CID6385"
"BID1018","CID6391"
"BID1645","CID6393"
"BID2923","CID6393"
"BID1602","CID6395"
"BID2325","CID6395"
"BID516","CID6401"
"BID1433","CID6403"
"BID1410","CID6411"
"BID1285","CID6413"
"BID46","CID6415"
"BID2115","CID6415"
"BID2334","CID6415"
"BID819","CID6421"
"BID1525","CID6421"
"BID2420","CID6421"
"BID2743","CID6421"
"BID250","CID6423"
"BID681","CID6423"
"BID819","CID6423"
"BID2281","CID6423"
"BID2503","CID6425"
"BID2428","CID6431"
"BID2493","CID6431"
"BID2807","CID6431"
"BID1595","CID6433"
"BID2238","CID6433"
"BID1554","CID6435"
"BID719","CID6443"
"BID1509","CID6443"
"BID2777","CID6443"
"BID930","CID6445"
"BID169","CID6455"
"BID1976","CID6461"
"BID36","CID6463"
"BID1014","CID6463"
"BID816","CID6465"
"BID926","CID6465"
"BID896","CID6471"
"BID2991","CID6475"
"BID1159","CID6481"
"BID1521","CID6483"
"BID2892","CID6483"
"BID399","CID6495"
"BID205","CID6501"
"BID619","CID6505"
"BID1643","CID6505"
"BID2190","CID6505"
"BID1894","CID6511"
"BID2668","CID6511"
"BID678","CID6513"
"BID435","CID6515"
"BID2252","CID6515"
"BID1022","CID6521"
"BID1070","CID6521"
"BID2615","CID6521"
"BID1238","CID6523"
"BID139","CID6525"
"BID1406","CID6525"
"BID1234","CID6531"
"BID349","CID6533"
"BID188","CID6535"
"BID320","CID6535"
"BID2247","CID6535"
"BID2639","CID6535"
"BID27","CID6541"
"BID656","CID6543"
"BID2421","CID6543"
"BID2754","CID6543"
"BID147","CID6545"
"BID1372","CID6545"
"BID2221","CID6545"
"BID2272","CID6545"
"BID309","CID6551"
"BID96","CID6553"
"BID1268","CID6553"
"BID13","CID6565"
"BID111","CID6565"
"BID1688","CID6565"
"BID700","CID6571"
"BID135","CID6573"
"BID1041","CID6575"
"BID954","CID6581"
"BID2678","CID6581"
"BID704","CID6583"
"BID1175","CID6583"
"BID354","CID6585"
"BID1247","CID6585"
"BID1962","CID6585"
"BID2736","CID6585"
"BID1982","CID6593"
"BID2237","CID6593"
"BID2503","CID6593"
"BID542","CID6605"
"BID2544","CID6605"
"BID2481","CID6611"
"BID2114","CID6621"
"BID792","CID6623"
"BID922","CID6623"
"BID2497","CID6625"
"BID903","CID6635"
"BID2911","CID6635"
"BID1820","CID6641"
"BID1949","CID6641"
"BID753","CID6643"
"BID1069","CID6643"
"BID411","CID6645"
"BID440","CID6645"
"BID598","CID6645"
"BID1165","CID6645"
"BID1211","CID6653"
"BID1649","CID6653"
"BID1829","CID6653"
"BID2243","CID6655"
"BID2916","CID6655"
"BID556","CID6661"
"BID1893","CID6661"
"BID2951","CID6661"
"BID2466","CID6663"
"BID1199","CID6665"
"BID1891","CID6665"
"BID2384","CID6671"
"BID1995","CID6673"
"BID2113","CID6675"
"BID978","CID6681"
"BID1881","CID6681"
"BID1529","CID6683"
"BID706","CID6685"
"BID1102","CID6691"
"BID1352","CID6691"
"BID65","CID6695"
"BID2492","CID6695"
"BID487","CID6705"
"BID1027","CID6705"
"BID142","CID6711"
"BID402","CID6711"
"BID1362","CID6711"
"BID1790","CID6713"
"BID690","CID6715"
"BID238","CID6721"
"BID1075","CID6721"
"BID1267","CID6721"
"BID2038","CID6721"
"BID600","CID6723"
"BID1306","CID6723"
"BID2761","CID6725"
"BID1109","CID6731"
"BID1956","CID6731"
"BID2617","CID6731"
"BID1268","CID6733"
"BID539","CID6745"
"BID2742","CID6745"
"BID767","CID6751"
"BID2628","CID6751"
"BID2992","CID6751"
"BID593","CID6753"
"BID2471","CID6755"
"BID1038","CID6763"
"BID1175","CID6765"
"BID1331","CID6765"
"BID924","CID6773"
"BID2394","CID6781"
"BID55","CID6785"
"BID223","CID6785"
"BID2127","CID6785"
"BID1135","CID6791"
"BID913","CID6795"
"BID2594","CID6795"
"BID2186","CID6801"
"BID830","CID6803"
"BID1737","CID6811"
"BID1937","CID6813"
"BID2184","CID6813"
"BID2897","CID6813"
"BID416","CID6815"
"BID773","CID6815"
"BID1446","CID6815"
"BID1456","CID6821"
"BID1824","CID6821"
"BID2669","CID6821"
"BID784","CID6825"
"BID11","CID6833"
"BID856","CID6833"
"BID2240","CID6833"
"BID134","CID6835"
"BID1144","CID6835"
"BID1450","CID6835"
"BID1513","CID6835"
"BID589","CID6841"
"BID822","CID6841"
"BID991","CID6841"
"BID2359","CID6843"
"BID1512","CID6853"
"BID617","CID6855"
"BID2140","CID6855"
"BID1582","CID6861"
"BID2493","CID6861"
"BID1313","CID6863"
"BID1712","CID6863"
"BID2978","CID6863"
"BID1478","CID6865"
"BID259","CID6871"
"BID1643","CID6871"
"BID989","CID6873"
"BID1578","CID6875"
"BID197","CID6883"
"BID1825","CID6883"
"BID2108","CID6883"
"BID1441","CID6885"
"BID1854","CID6885"
"BID1428","CID6891"
"BID1842","CID6891"
"BID1510","CID6893"
"BID2681","CID6893"
"BID365","CID6903"
"BID2164","CID6903"
"BID1675","CID6905"
"BID2450","CID6905"
"BID2884","CID6905"
"BID517","CID6911"
"BID2683","CID6911"
"BID592","CID6921"
"BID2230","CID6921"
"BID1118","CID6923"
"BID140","CID6925"
"BID648","CID6925"
"BID695","CID6933"
"BID776","CID6933"
"BID2165","CID6933"
"BID1893","CID6935"
"BID874","CID6941"
"BID1868","CID6943"
"BID2085","CID6943"
"BID4","CID6953"
"BID2514","CID6953"
"BID175","CID6961"
"BID2422","CID6963"
"BID896","CID6965"
"BID2920","CID6965"
"BID445","CID6971"
"BID1987","CID6971"
"BID254","CID6973"
"BID871","CID6973"
"BID2522","CID6975"
"BID1655","CID6981"
"BID355","CID6983"
"BID610","CID6985"
"BID978","CID6991"
"BID2377","CID6991"
"BID1859","CID6995"
"BID16","CID7001"
"BID1481","CID7001"
"BID723","CID7005"
"BID331","CID7011"
"BID733","CID7011"
"BID2715","CID7011"
"BID2976","CID7011"
"BID362","CID7013"
"BID198","CID7015"
"BID1061","CID7015"
"BID409","CID7023"
"BID837","CID7023"
"BID1941","CID7025"
"BID2298","CID7025"
"BID2631","CID7025"
"BID1406","CID7031"
"BID2868","CID7033"
"BID2113","CID7041"
"BID1872","CID7045"
"BID1991","CID7045"
"BID2538","CID7045"
"BID2563","CID7045"
"BID538","CID7053"
"BID2831","CID7053"
"BID2231","CID7055"
"BID2649","CID7055"
"BID280","CID7061"
"BID2621","CID7061"
"BID2833","CID7063"
"BID37","CID7073"
"BID2492","CID7073"
"BID2589","CID7081"
"BID1046","CID7085"
"BID416","CID7091"
"BID1984","CID7091"
"BID2056","CID7091"
"BID328","CID7093"
"BID1547","CID7095"
"BID2744","CID7095"
"BID2884","CID7095"
"BID1249","CID7101"
"BID137","CID7103"
"BID1835","CID7103"
"BID2690","CID7103"
"BID1372","CID7111"
"BID2797","CID7111"
"BID335","CID7113"
"BID1922","CID7113"
"BID2975","CID7121"
"BID1766","CID7125"
"BID612","CID7131"
"BID2117","CID7131"
"BID2782","CID7131"
"BID2086","CID7133"
"BID2448","CID7133"
"BID223","CID7135"
"BID420","CID7141"
"BID253","CID7151"
"BID358","CID7151"
"BID2297","CID7151"
"BID919","CID7155"
"BID8","CID7165"
"BID2126","CID7165"
"BID89","CID7171"
"BID623","CID7171"
"BID2006","CID7171"
"BID321","CID7173"
"BID625","CID7175"
"BID1760","CID7183"
"BID2340","CID7183"
"BID801","CID7185"
"BID539","CID7191"
"BID1332","CID7191"
"BID88","CID7195"
"BID2717","CID7195"
"BID2994","CID7195"
"BID300","CID7201"
"BID766","CID7201"
"BID545","CID7203"
"BID1785","CID7203"
"BID1255","CID7213"
"BID2109","CID7213"
"BID2592","CID7213"
"BID2748","CID7215"
"BID750","CID7221"
"BID1364","CID7221"
"BID2911","CID7223"
"BID942","CID7225"
"BID292","CID7233"
"BID1291","CID7233"
"BID1484","CID7233"
"BID1756","CID7233"
"BID707","CID7241"
"BID2072","CID7245"
"BID2234","CID7245"
"BID2843","CID7245"
"BID2654","CID7251"
"BID2359","CID7255"
"BID299","CID7261"
"BID1189","CID7263"
"BID512","CID7265"
"BID950","CID7265"
"BID2392","CID7265"
"BID2472","CID7265"
"BID2324","CID7273"
"BID2331","CID7273"
"BID2927","CID7273"
"BID1694","CID7281"
"BID2185","CID7285"
"BID2205","CID7285"
"BID883","CID7291"
"BID1168","CID7291"
"BID221","CID7293"
"BID2965","CID7293"
"BID1700","CID7305"
"BID1776","CID7305"
"BID584","CID7311"
"BID1264","CID7311"
"BID1575","CID7311"
"BID2365","CID7313"
"BID97","CID7315"
"BID440","CID7321"
"BID1267","CID7321"
"BID707","CID7323"
"BID1062","CID7323"
"BID1414","CID7323"
"BID2834","CID7325"
"BID968","CID7333"
"BID1587","CID7333"
"BID1486","CID7341"
"BID1973","CID7341"
"BID723","CID7343"
"BID720","CID7351"
"BID1941","CID7353"
"BID2467","CID7353"
"BID2561","CID7353"
"BID1513","CID7355"
"BID1217","CID7363"
"BID2587","CID7363"
"BID942","CID7365"
"BID744","CID7373"
"BID2077","CID7375"
"BID2683","CID7381"
"BID671","CID7383"
"BID1919","CID7385"
"BID945","CID7395"
"BID994","CID7395"
"BID2886","CID7401"
"BID1162","CID7403"
"BID2335","CID7411"
"BID2510","CID7413"
"BID497","CID7415"
"BID2247","CID7415"
"BID2852","CID7415"
"BID2842","CID7421"
"BID572","CID7425"
"BID1252","CID7425"
"BID1931","CID7425"
"BID1036","CID7431"
"BID2625","CID7431"
"BID2200","CID7433"
"BID1445","CID7435"
"BID1856","CID7435"
"BID2333","CID7435"
"BID1865","CID7441"
"BID2002","CID7443"
"BID2511","CID7443"
"BID40","CID7445"
"BID828","CID7445"
"BID1586","CID7445"
"BID1728","CID7445"
"BID759","CID7451"
"BID2828","CID7455"
"BID1450","CID7461"
"BID2142","CID7461"
"BID650","CID7465"
"BID754","CID7465"
"BID829","CID7465"
"BID1669","CID7465"
"BID2418","CID7465"
"BID2218","CID7475"
"BID897","CID7481"
"BID653","CID7483"
"BID2866","CID7483"
"BID2918","CID7483"
"BID2926","CID7483"
"BID979","CID7491"
"BID1336","CID7491"
"BID2817","CID7491"
"BID989","CID7493"
"BID1744","CID7493"
"BID1907","CID7493"
"BID1967","CID7495"
"BID2734","CID7495"
"BID1777","CID7501"
"BID2774","CID7503"
"BID227","CID7505"
"BID2543","CID7505"
"BID787","CID7511"
"BID977","CID7513"
"BID2929","CID7515"
"BID1601","CID7521"
"BID1419","CID7523"
"BID1540","CID7523"
"BID1620","CID7523"
"BID2394","CID7523"
"BID2300","CID7525"
"BID2403","CID7525"
"BID2412","CID7525"
"BID2441","CID7525"
"BID865","CID7531"
"BID308","CID7541"
"BID1666","CID7541"
"BID1735","CID7543"
"BID40","CID7545"
"BID318","CID7545"
"BID1337","CID7545"
"BID631","CID7551"
"BID1311","CID7551"
"BID1504","CID7551"
"BID344","CID7553"
"BID884","CID7555"
"BID2754","CID7555"
"BID348","CID7561"
"BID469","CID7561"
"BID938","CID7561"
"BID1194","CID7561"
"BID2463","CID7561"
"BID258","CID7571"
"BID570","CID7573"
"BID359","CID7575"
"BID1787","CID7581"
"BID1334","CID7583"
"BID2754","CID7583"
"BID939","CID7591"
"BID661","CID7595"
"BID1005","CID7595"
"BID103","CID7601"
"BID2470","CID7601"
"BID686","CID7603"
"BID1215","CID7603"
"BID1577","CID7605"
"BID1647","CID7611"
"BID17","CID7613"
"BID35","CID7613"
"BID1327","CID7613"
"BID1953","CID7613"
"BID2315","CID7613"
"BID1314","CID7615"
"BID131","CID7621"
"BID760","CID7621"
"BID290","CID7631"
"BID2565","CID7631"
"BID1554","CID7633"
"BID2353","CID7633"
"BID2822","CID7635"
"BID1921","CID7641"
"BID1547","CID7643"
"BID2104","CID7643"
"BID2304","CID7643"
"BID199","CID7645"
"BID937","CID7645"
"BID1619","CID7645"
"BID2680","CID7653"
"BID337","CID7663"
"BID2179","CID7663"
"BID218","CID7665"
"BID342","CID7665"
"BID2565","CID7665"
"BID374","CID7681"
"BID2128","CID7681"
"BID2346","CID7683"
"BID923","CID7685"
"BID2450","CID7691"
"BID452","CID7693"
"BID1715","CID7693"
"BID396","CID7695"
"BID589","CID7695"
"BID1163","CID7695"
"BID2632","CID7695"
"BID618","CID7701"
"BID1133","CID7701"
"BID48","CID7703"
"BID1541","CID7703"
"BID1654","CID7703"
"BID1755","CID7703"
"BID2339","CID7703"
"BID1159","CID7705"
"BID2894","CID7705"
"BID590","CID7711"
"BID1190","CID7711"
"BID1716","CID7711"
"BID1836","CID7711"
"BID1056","CID7713"
"BID1630","CID7713"
"BID2613","CID7713"
"BID508","CID7715"
"BID790","CID7721"
"BID1849","CID7721"
"BID2308","CID7723"
"BID1080","CID7725"
"BID2140","CID7725"
"BID1167","CID7731"
"BID2301","CID7731"
"BID2446","CID7731"
"BID958","CID7733"
"BID1727","CID7733"
"BID482","CID7735"
"BID1925","CID7743"
"BID2","CID7745"
"BID885","CID7751"
"BID1625","CID7751"
"BID1586","CID7753"
"BID1865","CID7753"
"BID2128","CID7753"
"BID2259","CID7753"
"BID2999","CID7753"
"BID1973","CID7755"
"BID188","CID7761"
"BID959","CID7761"
"BID2934","CID7763"
"BID590","CID7781"
"BID1503","CID7781"
"BID543","CID7783"
"BID897","CID7785"
"BID1814","CID7785"
"BID136","CID7791"
"BID149","CID7791"
"BID1133","CID7793"
"BID2559","CID7795"
"BID499","CID7801"
"BID1491","CID7803"
"BID1767","CID7803"
"BID2106","CID7803"
"BID2145","CID7803"
"BID2432","CID7803"
"BID416","CID7805"
"BID2364","CID7813"
"BID2534","CID7813"
"BID1113","CID7815"
"BID2090","CID7821"
"BID2208","CID7823"
"BID434","CID7825"
"BID602","CID7831"
"BID1748","CID7831"
"BID1806","CID7831"
"BID581","CID7833"
"BID1981","CID7833"
"BID1890","CID7841"
"BID2632","CID7841"
"BID223","CID7843"
"BID2749","CID7843"
"BID1008","CID7845"
"BID1705","CID7845"
"BID2729","CID7845"
"BID2979","CID7845"
"BID806","CID7851"
"BID2974","CID7853"
"BID724","CID7855"
"BID1481","CID7855"
"BID601","CID7865"
"BID1288","CID7873"
"BID2401","CID7873"
"BID507","CID7881"
"BID2227","CID7883"
"BID2662","CID7885"
"BID2935","CID7885"
"BID2361","CID7893"
"BID2860","CID7893"
"BID782","CID7901"
"BID2418","CID7901"
"BID2822","CID7901"
"BID1150","CID7905"
"BID1124","CID7911"
"BID1446","CID7911"
"BID399","CID7915"
"BID661","CID7915"
"BID2251","CID7915"
"BID539","CID7921"
"BID1870","CID7921"
"BID200","CID7923"
"BID2351","CID7923"
"BID1840","CID7925"
"BID1905","CID7931"
"BID2680","CID7931"
"BID2620","CID7935"
"BID319","CID7941"
"BID59","CID7943"
"BID1577","CID7943"
"BID2938","CID7943"
"BID1101","CID7945"
"BID492","CID7951"
"BID1475","CID7951"
"BID1708","CID7951"
"BID2580","CID7951"
"BID739","CID7953"
"BID752","CID7953"
"BID1224","CID7953"
"BID1269","CID7953"
"BID744","CID7955"
"BID1364","CID7955"
"BID1466","CID7955"
"BID196","CID7963"
"BID141","CID7965"
"BID1531","CID7971"
"BID810","CID7973"
"BID1164","CID7981"
"BID2375","CID7981"
"BID975","CID7985"
"BID2122","CID7985"
"BID516","CID7993"
"BID2714","CID7993"
"BID677","CID7995"
"BID997","CID8001"
"BID1070","CID8003"
"BID1175","CID8003"
"BID543","CID8005"
"BID820","CID8005"
"BID1237","CID8005"
"BID2405","CID8013"
"BID260","CID8015"
"BID836","CID8023"
"BID1644","CID8023"
"BID179","CID8025"
"BID2032","CID8031"
"BID1561","CID8033"
"BID1099","CID8035"
"BID1007","CID8043"
"BID1079","CID8045"
"BID1690","CID8053"
"BID1976","CID8063"
"BID2421","CID8063"
"BID1834","CID8071"
"BID2104","CID8071"
"BID2435","CID8071"
"BID37","CID8075"
"BID88","CID8075"
"BID1536","CID8075"
"BID772","CID8081"
"BID1535","CID8081"
"BID217","CID8083"
"BID1172","CID8083"
"BID299","CID8091"
"BID930","CID8091"
"BID1703","CID8093"
"BID695","CID8095"
"BID764","CID8095"
"BID448","CID8101"
"BID872","CID8103"
"BID1672","CID8103"
"BID841","CID8105"
"BID904","CID8105"
"BID1937","CID8105"
"BID533","CID8113"
"BID482","CID8115"
"BID2430","CID8115"
"BID913","CID8121"
"BID2693","CID8121"
"BID2983","CID8121"
"BID347","CID8123"
"BID1027","CID8123"
"BID1283","CID8125"
"BID1824","CID8125"
"BID1925","CID8125"
"BID2504","CID8125"
"BID2835","CID8125"
"BID1634","CID8135"
"BID57","CID8141"
"BID579","CID8141"
"BID831","CID8141"
"BID206","CID8143"
"BID284","CID8143"
"BID1633","CID8143"
"BID1954","CID8143"
"BID573","CID8145"
"BID940","CID8145"
"BID1217","CID8145"
"BID1366","CID8151"
"BID1187","CID8153"
"BID2836","CID8153"
"BID2929","CID8153"
"BID2955","CID8153"
"BID873","CID8161"
"BID2151","CID8161"
"BID2653","CID8161"
"BID475","CID8163"
"BID1347","CID8165"
"BID622","CID8173"
"BID1413","CID8181"
"BID2146","CID8181"
"BID2845","CID8181"
"BID1852","CID8183"
"BID2350","CID8183"
"BID2963","CID8185"
"BID1955","CID8191"
"BID2248","CID8191"
"BID581","CID8193"
"BID651","CID8195"
"BID826","CID8195"
"BID1670","CID8195"
"BID2800","CID8195"
"BID751","CID8201"
"BID1639","CID8201"
"BID41","CID8205"
"BID198","CID8205"
"BID778","CID8205"
"BID894","CID8213"
"BID1007","CID8215"
"BID1423","CID8215"
"BID1872","CID8215"
"BID2999","CID8221"
"BID1115","CID8231"
"BID411","CID8233"
"BID2539","CID8233"
"BID1326","CID8241"
"BID2771","CID8241"
"BID2996","CID8241"
"BID553","CID8243"
"BID1561","CID8243"
"BID1686","CID8243"
"BID2040","CID8243"
"BID897","CID8253"
"BID2964","CID8255"
"BID874","CID8263"
"BID1986","CID8263"
"BID2715","CID8263"
"BID2106","CID8271"
"BID2962","CID8271"
"BID150","CID8273"
"BID263","CID8273"
"BID1465","CID8283"
"BID1914","CID8291"
"BID2749","CID8291"
"BID2844","CID8293"
"BID631","CID8295"
"BID1577","CID8301"
"BID1668","CID8301"
"BID416","CID8311"
"BID1465","CID8311"
"BID2542","CID8311"
"BID2767","CID8315"
"BID1824","CID8321"
"BID5","CID8323"
"BID334","CID8323"
"BID1661","CID8323"
"BID1314","CID8325"
"BID2328","CID8325"
"BID542","CID8331"
"BID494","CID8333"
"BID1294","CID8333"
"BID2978","CID8343"
"BID2292","CID8345"
"BID1680","CID8351"
"BID942","CID8353"
"BID508","CID8355"
"BID2447","CID8361"
"BID128","CID8363"
"BID889","CID8363"
"BID1930","CID8363"
"BID1383","CID8365"
"BID2034","CID8371"
"BID2860","CID8375"
"BID2403","CID8381"
"BID2929","CID8381"
"BID1708","CID8383"
"BID2131","CID8383"
"BID2020","CID8385"
"BID2516","CID8385"
"BID561","CID8391"
"BID805","CID8401"
"BID71","CID8403"
"BID2455","CID8413"
"BID309","CID8421"
"BID1321","CID8421"
"BID2726","CID8421"
"BID388","CID8425"
"BID2961","CID8425"
"BID1177","CID8431"
"BID2645","CID8433"
"BID1252","CID8435"
"BID1138","CID8441"
"BID1649","CID8443"
"BID673","CID8451"
"BID284","CID8461"
"BID303","CID8465"
"BID312","CID8465"
"BID1891","CID8471"
"BID2653","CID8473"
"BID35","CID8481"
"BID771","CID8483"
"BID917","CID8483"
"BID1801","CID8491"
"BID436","CID8493"
"BID1530","CID8493"
"BID1652","CID8493"
"BID215","CID8495"
"BID977","CID8495"
"BID1316","CID8503"
"BID2603","CID8503"
"BID863","CID8505"
"BID1430","CID8505"
"BID18","CID8511"
"BID303","CID8511"
"BID1658","CID8511"
"BID2411","CID8521"
"BID260","CID8523"
"BID1792","CID8523"
"BID2516","CID8525"
"BID1883","CID8531"
"BID2397","CID8531"
"BID211","CID8533"
"BID244","CID8533"
"BID486","CID8533"
"BID2852","CID8533"
"BID2850","CID8535"
"BID1158","CID8543"
"BID1892","CID8543"
"BID2643","CID8543"
"BID261","CID8551"
"BID322","CID8553"
"BID1022","CID8553"
"BID2264","CID8553"
"BID1047","CID8561"
"BID1051","CID8561"
"BID1059","CID8561"
"BID1134","CID8561"
"BID1206","CID8561"
"BID1675","CID8561"
"BID1802","CID8561"
"BID1954","CID8563"
"BID42","CID8571"
"BID71","CID8573"
"BID1320","CID8573"
"BID329","CID8575"
"BID850","CID8575"
"BID2576","CID8575"
"BID1769","CID8583"
"BID2764","CID8583"
"BID2801","CID8583"
"BID173","CID8585"
"BID2675","CID8585"
"BID34","CID8591"
"BID399","CID8591"
"BID1493","CID8591"
"BID2931","CID8593"
"BID1543","CID8595"
"BID2484","CID8595"
"BID2723","CID8595"
"BID14","CID8601"
"BID1713","CID8603"
"BID2609","CID8603"
"BID638","CID8605"
"BID1629","CID8611"
"BID2032","CID8611"
"BID315","CID8615"
"BID568","CID8615"
"BID1971","CID8621"
"BID278","CID8625"
"BID1769","CID8625"
"BID1042","CID8633"
"BID669","CID8635"
"BID1141","CID8635"
"BID512","CID8641"
"BID1903","CID8643"
"BID2102","CID8643"
"BID259","CID8645"
"BID778","CID8645"
"BID2828","CID8645"
"BID64","CID8651"
"BID567","CID8655"
"BID2750","CID8661"
"BID805","CID8663"
"BID1004","CID8663"
"BID2439","CID8665"
"BID2622","CID8665"
"BID1179","CID8671"
"BID2282","CID8673"
"BID1263","CID8675"
"BID1369","CID8681"
"BID1998","CID8681"
"BID2158","CID8683"
"BID1128","CID8685"
"BID96","CID8691"
"BID351","CID8691"
"BID1636","CID8691"
"BID2996","CID8691"
"BID1133","CID8693"
"BID1163","CID8693"
"BID601","CID8695"
"BID1385","CID8695"
"BID183","CID8701"
"BID228","CID8705"
"BID1255","CID8711"
"BID1040","CID8713"
"BID1258","CID8713"
"BID953","CID8715"
"BID2622","CID8715"
"BID532","CID8721"
"BID124","CID8723"
"BID1410","CID8725"
"BID2168","CID8725"
"BID2917","CID8731"
"BID1741","CID8733"
"BID1353","CID8735"
"BID1480","CID8735"
"BID2872","CID8735"
"BID628","CID8741"
"BID2520","CID8741"
"BID1465","CID8743"
"BID2750","CID8743"
"BID2864","CID8743"
"BID1597","CID8745"
"BID1955","CID8751"
"BID2072","CID8751"
"BID1531","CID8753"
"BID2999","CID8753"
"BID596","CID8755"
"BID1394","CID8761"
"BID2628","CID8761"
"BID1486","CID8763"
"BID1812","CID8763"
"BID185","CID8771"
"BID892","CID8773"
"BID2462","CID8775"
"BID875","CID8781"
"BID2196","CID8781"
"BID1577","CID8783"
"BID2373","CID8785"
"BID2633","CID8785"
"BID2897","CID8791"
"BID923","CID8793"
"BID2707","CID8801"
"BID1626","CID8803"
"BID2660","CID8803"
"BID1041","CID8805"
"BID2576","CID8805"
"BID133","CID8813"
"BID2491","CID8813"
"BID1457","CID8815"
"BID2324","CID8815"
"BID644","CID8823"
"BID1709","CID8833"
"BID104","CID8835"
"BID131","CID8835"
"BID1531","CID8835"
"BID2465","CID8841"
"BID2964","CID8841"
"BID727","CID8843"
"BID2793","CID8845"
"BID1617","CID8851"
"BID1432","CID8861"
"BID1995","CID8861"
"BID153","CID8863"
"BID1358","CID8863"
"BID2138","CID8863"
"BID2446","CID8871"
"BID2485","CID8871"
"BID676","CID8873"
"BID2718","CID8873"
"BID28","CID8875"
"BID411","CID8881"
"BID732","CID8881"
"BID2126","CID8881"
"BID1848","CID8883"
"BID243","CID8885"
"BID1412","CID8885"
"BID1703","CID8885"
"BID881","CID8891"
"BID1180","CID8891"
"BID2832","CID8891"
"BID2063","CID8893"
"BID2198","CID8893"
"BID2666","CID8895"
"BID1458","CID8901"
"BID1794","CID8903"
"BID1446","CID8905"
"BID2261","CID8905"
"BID2480","CID8905"
"BID2838","CID8905"
"BID829","CID8911"
"BID948","CID8911"
"BID1737","CID8911"
"BID2009","CID8911"
"BID2345","CID8911"
"BID1276","CID8913"
"BID427","CID8915"
"BID862","CID8915"
"BID2059","CID8915"
"BID1318","CID8921"
"BID1984","CID8923"
"BID1952","CID8931"
"BID236","CID8933"
"BID830","CID8933"
"BID1126","CID8933"
"BID765","CID8941"
"BID718","CID8943"
"BID1119","CID8943"
"BID1520","CID8943"
"BID1934","CID8943"
"BID2962","CID8943"
"BID1790","CID8945"
