R_ID,RA_ID
R_ID5035,RA_ID376
R_ID5040,RA_ID188
R_ID5042,RA_ID70
R_ID5047,RA_ID481
R_ID5047,RA_ID571
R_ID5049,RA_ID343
R_ID5049,RA_ID575
R_ID5049,RA_ID796
R_ID5049,RA_ID99
R_ID5050,RA_ID186
R_ID5052,RA_ID321
R_ID5059,RA_ID306
R_ID5062,RA_ID388
R_ID5062,RA_ID477
R_ID5065,RA_ID190
R_ID5065,RA_ID467
R_ID5065,RA_ID640
R_ID5065,RA_ID791
R_ID5071,RA_ID82
R_ID5074,RA_ID328
R_ID5074,RA_ID383
R_ID5074,RA_ID418
R_ID5074,RA_ID749
R_ID5077,RA_ID270
R_ID5079,RA_ID2
R_ID5080,RA_ID365
R_ID5083,RA_ID535
R_ID5090,RA_ID45
R_ID5096,RA_ID220
R_ID5096,RA_ID776
R_ID5098,RA_ID534
R_ID5099,RA_ID690
R_ID5106,RA_ID443
R_ID5109,RA_ID392
R_ID5109,RA_ID88
R_ID5111,RA_ID543
R_ID5111,RA_ID747
R_ID5112,RA_ID769
R_ID5129,RA_ID702
R_ID5129,RA_ID734
R_ID5135,RA_ID44
R_ID5136,RA_ID134
R_ID5136,RA_ID525
R_ID5140,RA_ID479
R_ID5140,RA_ID664
R_ID5143,RA_ID618
R_ID5146,RA_ID464
R_ID5149,RA_ID196
R_ID5156,RA_ID388
R_ID5156,RA_ID4
R_ID5157,RA_ID658
R_ID5160,RA_ID26
R_ID5160,RA_ID289
R_ID5160,RA_ID654
R_ID5161,RA_ID729
R_ID5167,RA_ID141
R_ID5167,RA_ID266
R_ID5167,RA_ID517
R_ID5167,RA_ID792
R_ID5175,RA_ID221
R_ID5175,RA_ID5
R_ID5182,RA_ID452
R_ID5184,RA_ID153
R_ID5184,RA_ID291
R_ID5187,RA_ID136
R_ID5187,RA_ID587
R_ID5187,RA_ID748
R_ID5192,RA_ID793
R_ID5203,RA_ID620
R_ID5207,RA_ID182
R_ID5208,RA_ID289
R_ID5208,RA_ID455
R_ID5216,RA_ID10
R_ID5216,RA_ID412
R_ID5219,RA_ID226
R_ID5219,RA_ID38
R_ID5219,RA_ID726
R_ID5220,RA_ID90
R_ID5225,RA_ID31
R_ID5229,RA_ID280
R_ID5229,RA_ID490
R_ID5229,RA_ID542
R_ID5229,RA_ID660
R_ID5232,RA_ID507
R_ID5236,RA_ID409
R_ID5241,RA_ID473
R_ID5246,RA_ID144
R_ID5246,RA_ID190
R_ID5246,RA_ID33
R_ID5246,RA_ID729
R_ID5247,RA_ID412
R_ID5271,RA_ID764
R_ID5272,RA_ID544
R_ID5273,RA_ID74
R_ID5274,RA_ID607
R_ID5275,RA_ID285
R_ID5276,RA_ID337
R_ID5276,RA_ID609
R_ID5282,RA_ID233
R_ID5282,RA_ID78
R_ID5286,RA_ID328
R_ID5286,RA_ID655
R_ID5287,RA_ID111
R_ID5293,RA_ID635
R_ID5294,RA_ID99
R_ID5295,RA_ID240
R_ID5295,RA_ID614
R_ID5295,RA_ID722
R_ID5295,RA_ID738
R_ID5296,RA_ID9
R_ID5297,RA_ID637
R_ID5301,RA_ID467
R_ID5316,RA_ID35
R_ID5316,RA_ID507
R_ID5316,RA_ID555
R_ID5322,RA_ID27
R_ID5329,RA_ID39
R_ID5333,RA_ID714
R_ID5337,RA_ID463
R_ID5339,RA_ID273
R_ID5339,RA_ID439
R_ID5339,RA_ID745
R_ID5351,RA_ID298
R_ID5351,RA_ID3
R_ID5351,RA_ID753
R_ID5358,RA_ID536
R_ID5359,RA_ID337
R_ID5359,RA_ID348
R_ID5359,RA_ID558
R_ID5368,RA_ID447
R_ID5368,RA_ID793
R_ID5370,RA_ID155
R_ID5370,RA_ID492
R_ID5370,RA_ID718
R_ID5383,RA_ID192
R_ID5383,RA_ID95
R_ID5385,RA_ID565
R_ID5386,RA_ID163
R_ID5386,RA_ID686
R_ID5389,RA_ID728
R_ID5393,RA_ID6
R_ID5395,RA_ID308
R_ID5395,RA_ID325
R_ID5395,RA_ID466
R_ID5395,RA_ID520
R_ID5396,RA_ID330
R_ID5397,RA_ID776
R_ID5400,RA_ID233
R_ID5400,RA_ID314
R_ID5401,RA_ID317
R_ID5402,RA_ID299
R_ID5402,RA_ID455
R_ID5402,RA_ID683
R_ID5402,RA_ID713
R_ID5404,RA_ID118
R_ID5404,RA_ID271
R_ID5404,RA_ID631
R_ID5408,RA_ID620
R_ID5409,RA_ID368
R_ID5409,RA_ID380
R_ID5409,RA_ID616
R_ID5412,RA_ID596
R_ID5417,RA_ID559
R_ID5424,RA_ID36
R_ID5424,RA_ID559
R_ID5424,RA_ID636
R_ID5428,RA_ID101
R_ID5428,RA_ID308
R_ID5428,RA_ID41
R_ID5428,RA_ID793
R_ID5430,RA_ID506
R_ID5435,RA_ID433
R_ID5435,RA_ID494
R_ID5435,RA_ID527
R_ID5435,RA_ID673
R_ID5436,RA_ID419
R_ID5436,RA_ID691
R_ID5444,RA_ID513
R_ID5450,RA_ID539
R_ID5451,RA_ID293
R_ID5455,RA_ID193
R_ID5455,RA_ID662
R_ID5455,RA_ID98
R_ID5456,RA_ID767
R_ID5458,RA_ID270
R_ID5459,RA_ID117
R_ID5460,RA_ID651
R_ID5467,RA_ID241
R_ID5467,RA_ID352
R_ID5467,RA_ID433
R_ID5473,RA_ID200
R_ID5473,RA_ID493
R_ID5473,RA_ID735
R_ID5473,RA_ID758
R_ID5478,RA_ID725
R_ID5487,RA_ID110
R_ID5489,RA_ID754
R_ID5489,RA_ID799
R_ID5492,RA_ID298
R_ID5498,RA_ID398
R_ID5518,RA_ID217
R_ID5519,RA_ID419
R_ID5520,RA_ID611
R_ID5520,RA_ID780
R_ID5525,RA_ID135
R_ID5532,RA_ID478
R_ID5539,RA_ID242
R_ID5539,RA_ID452
R_ID5539,RA_ID520
R_ID5541,RA_ID272
R_ID5541,RA_ID714
R_ID5549,RA_ID37
R_ID5549,RA_ID522
R_ID5552,RA_ID252
R_ID5554,RA_ID417
R_ID5557,RA_ID297
R_ID5557,RA_ID748
R_ID5557,RA_ID8
R_ID5561,RA_ID646
R_ID5561,RA_ID690
R_ID5562,RA_ID430
R_ID5564,RA_ID696
R_ID5577,RA_ID760
R_ID5578,RA_ID286
R_ID5579,RA_ID531
R_ID5579,RA_ID551
R_ID5579,RA_ID93
R_ID5583,RA_ID118
R_ID5587,RA_ID285
R_ID5587,RA_ID293
R_ID5597,RA_ID343
R_ID5599,RA_ID648
R_ID5602,RA_ID413
R_ID5604,RA_ID263
R_ID5607,RA_ID563
R_ID5607,RA_ID793
R_ID5609,RA_ID60
R_ID5613,RA_ID39
R_ID5613,RA_ID40
R_ID5613,RA_ID481
R_ID5615,RA_ID129
R_ID5615,RA_ID265
R_ID5615,RA_ID747
R_ID5618,RA_ID9
R_ID5620,RA_ID553
R_ID5622,RA_ID17
R_ID5627,RA_ID98
R_ID5628,RA_ID31
R_ID5636,RA_ID1
R_ID5636,RA_ID287
R_ID5636,RA_ID351
R_ID5637,RA_ID48
R_ID5639,RA_ID283
R_ID5639,RA_ID597
R_ID5640,RA_ID28
R_ID5640,RA_ID596
R_ID5652,RA_ID512
R_ID5659,RA_ID700
R_ID5662,RA_ID168
R_ID5662,RA_ID221
R_ID5662,RA_ID453
R_ID5664,RA_ID10
R_ID5664,RA_ID190
R_ID5664,RA_ID206
R_ID5664,RA_ID796
R_ID5668,RA_ID132
R_ID5670,RA_ID164
R_ID5670,RA_ID777
R_ID5671,RA_ID696
R_ID5673,RA_ID416
R_ID5687,RA_ID23
R_ID5687,RA_ID231
R_ID5687,RA_ID450
R_ID5687,RA_ID515
R_ID5692,RA_ID532
R_ID5692,RA_ID579
R_ID5695,RA_ID241
R_ID5697,RA_ID296
R_ID5699,RA_ID126
R_ID5699,RA_ID136
R_ID5699,RA_ID712
R_ID5699,RA_ID73
R_ID5701,RA_ID619
R_ID5709,RA_ID676
R_ID5721,RA_ID530
R_ID5721,RA_ID606
R_ID5721,RA_ID774
R_ID5722,RA_ID200
R_ID5722,RA_ID305
R_ID5722,RA_ID472
R_ID5727,RA_ID206
R_ID5727,RA_ID282
R_ID5727,RA_ID35
R_ID5729,RA_ID310
R_ID5730,RA_ID533
R_ID5731,RA_ID186
R_ID5733,RA_ID328
R_ID5734,RA_ID607
R_ID5735,RA_ID495
R_ID5735,RA_ID664
R_ID5736,RA_ID486
R_ID5736,RA_ID520
R_ID5742,RA_ID89
R_ID5744,RA_ID377
R_ID5750,RA_ID245
R_ID5752,RA_ID414
R_ID5753,RA_ID38
R_ID5754,RA_ID517
R_ID5761,RA_ID453
R_ID5762,RA_ID440
R_ID5762,RA_ID557
R_ID5765,RA_ID422
R_ID5765,RA_ID594
R_ID5765,RA_ID687
R_ID5767,RA_ID465
R_ID5768,RA_ID472
R_ID5769,RA_ID65
R_ID5776,RA_ID263
R_ID5776,RA_ID516
R_ID5782,RA_ID91
R_ID5784,RA_ID53
R_ID5784,RA_ID567
R_ID5786,RA_ID355
R_ID5788,RA_ID624
R_ID5803,RA_ID448
R_ID5808,RA_ID751
R_ID5809,RA_ID672
R_ID5812,RA_ID235
R_ID5812,RA_ID395
R_ID5815,RA_ID178
R_ID5815,RA_ID411
R_ID5815,RA_ID734
R_ID5824,RA_ID519
R_ID5828,RA_ID627
R_ID5830,RA_ID223
R_ID5836,RA_ID380
R_ID5838,RA_ID357
R_ID5838,RA_ID55
R_ID5840,RA_ID256
R_ID5840,RA_ID621
R_ID5857,RA_ID259
R_ID5857,RA_ID311
R_ID5857,RA_ID490
R_ID5857,RA_ID552
R_ID5858,RA_ID235
R_ID5858,RA_ID667
R_ID5860,RA_ID513
R_ID5863,RA_ID775
R_ID5864,RA_ID120
R_ID5866,RA_ID66
R_ID5867,RA_ID610
R_ID5872,RA_ID689
R_ID5873,RA_ID400
R_ID5873,RA_ID404
R_ID5873,RA_ID410
R_ID5876,RA_ID102
R_ID5882,RA_ID104
R_ID5892,RA_ID115
R_ID5893,RA_ID392
R_ID5893,RA_ID44
R_ID5893,RA_ID605
R_ID5894,RA_ID279
R_ID5900,RA_ID438
R_ID5901,RA_ID139
R_ID5901,RA_ID480
R_ID5902,RA_ID507
R_ID5909,RA_ID552
R_ID5914,RA_ID165
R_ID5914,RA_ID507
R_ID5914,RA_ID511
R_ID5915,RA_ID152
R_ID5915,RA_ID656
R_ID5918,RA_ID569
R_ID5924,RA_ID350
R_ID5924,RA_ID40
R_ID5924,RA_ID526
R_ID5924,RA_ID749
R_ID5931,RA_ID151
R_ID5940,RA_ID1
R_ID5940,RA_ID150
R_ID5943,RA_ID143
R_ID5944,RA_ID674
R_ID5956,RA_ID537
R_ID5959,RA_ID585
R_ID5962,RA_ID667
R_ID5962,RA_ID731
R_ID5963,RA_ID296
R_ID5963,RA_ID723
R_ID5965,RA_ID292
R_ID5975,RA_ID210
R_ID5975,RA_ID418
R_ID5975,RA_ID718
R_ID5975,RA_ID80
R_ID5989,RA_ID209
R_ID5989,RA_ID393
R_ID5989,RA_ID481
R_ID5989,RA_ID723
R_ID5996,RA_ID192
R_ID5996,RA_ID440
R_ID6004,RA_ID673
R_ID6016,RA_ID366
R_ID6020,RA_ID470
R_ID6021,RA_ID166
R_ID6021,RA_ID457
R_ID6021,RA_ID55
R_ID6021,RA_ID558
R_ID6023,RA_ID343
R_ID6027,RA_ID748
R_ID6032,RA_ID119
R_ID6032,RA_ID130
R_ID6032,RA_ID229
R_ID6032,RA_ID697
R_ID6038,RA_ID364
R_ID6051,RA_ID18
R_ID6051,RA_ID258
R_ID6051,RA_ID737
R_ID6057,RA_ID200
R_ID6057,RA_ID454
R_ID6062,RA_ID188
R_ID6062,RA_ID712
R_ID6078,RA_ID216
R_ID6079,RA_ID130
R_ID6079,RA_ID90
R_ID6086,RA_ID589
R_ID6087,RA_ID337
R_ID6087,RA_ID57
R_ID6087,RA_ID96
R_ID6088,RA_ID159
R_ID6088,RA_ID186
R_ID6092,RA_ID160
R_ID6092,RA_ID249
R_ID6092,RA_ID537
R_ID6092,RA_ID631
R_ID6094,RA_ID713
R_ID6095,RA_ID155
R_ID6099,RA_ID615
R_ID6103,RA_ID457
R_ID6103,RA_ID673
R_ID6105,RA_ID383
R_ID6105,RA_ID794
R_ID6116,RA_ID569
R_ID6116,RA_ID673
R_ID6121,RA_ID610
R_ID6130,RA_ID145
R_ID6130,RA_ID658
R_ID6130,RA_ID746
R_ID6130,RA_ID87
R_ID6132,RA_ID414
R_ID6141,RA_ID588
R_ID6152,RA_ID313
R_ID6154,RA_ID584
R_ID6156,RA_ID547
R_ID6160,RA_ID191
R_ID6160,RA_ID753
R_ID6163,RA_ID769
R_ID6165,RA_ID778
R_ID6167,RA_ID148
R_ID6170,RA_ID580
R_ID6171,RA_ID637
R_ID6174,RA_ID316
R_ID6174,RA_ID685
R_ID6177,RA_ID27
R_ID6177,RA_ID775
R_ID6177,RA_ID97
R_ID6178,RA_ID723
R_ID6182,RA_ID89
R_ID6184,RA_ID745
R_ID6185,RA_ID127
R_ID6186,RA_ID171
R_ID6188,RA_ID475
R_ID6188,RA_ID702
R_ID6188,RA_ID737
R_ID6188,RA_ID767
R_ID6191,RA_ID685
R_ID6192,RA_ID333
R_ID6193,RA_ID70
R_ID6197,RA_ID324
R_ID6197,RA_ID696
R_ID6198,RA_ID635
R_ID6207,RA_ID483
R_ID6207,RA_ID556
R_ID6207,RA_ID9
R_ID6208,RA_ID105
R_ID6210,RA_ID469
R_ID6221,RA_ID673
R_ID6222,RA_ID135
R_ID6229,RA_ID683
R_ID6246,RA_ID133
R_ID6246,RA_ID573
R_ID6246,RA_ID707
R_ID6247,RA_ID203
R_ID6247,RA_ID642
R_ID6250,RA_ID477
R_ID6253,RA_ID477
R_ID6257,RA_ID216
R_ID6257,RA_ID448
R_ID6257,RA_ID738
R_ID6258,RA_ID382
R_ID6258,RA_ID431
R_ID6258,RA_ID527
R_ID6258,RA_ID638
R_ID6259,RA_ID166
R_ID6259,RA_ID267
R_ID6259,RA_ID56
R_ID6261,RA_ID262
R_ID6268,RA_ID708
R_ID6268,RA_ID752
R_ID6271,RA_ID194
R_ID6271,RA_ID572
R_ID6275,RA_ID178
R_ID6275,RA_ID192
R_ID6275,RA_ID341
R_ID6278,RA_ID501
R_ID6280,RA_ID604
R_ID6280,RA_ID697
R_ID6280,RA_ID719
R_ID6282,RA_ID100
R_ID6283,RA_ID623
R_ID6283,RA_ID654
R_ID6284,RA_ID374
R_ID6285,RA_ID387
R_ID6285,RA_ID645
R_ID6285,RA_ID674
R_ID6301,RA_ID219
R_ID6301,RA_ID553
R_ID6301,RA_ID637
R_ID6305,RA_ID120
R_ID6305,RA_ID372
R_ID6308,RA_ID91
R_ID6311,RA_ID193
R_ID6311,RA_ID510
R_ID6311,RA_ID539
R_ID6311,RA_ID561
R_ID6312,RA_ID237
R_ID6312,RA_ID363
R_ID6312,RA_ID403
R_ID6312,RA_ID795
R_ID6316,RA_ID204
R_ID6316,RA_ID434
R_ID6316,RA_ID457
R_ID6316,RA_ID58
R_ID6318,RA_ID370
R_ID6321,RA_ID698
R_ID6326,RA_ID213
R_ID6326,RA_ID39
R_ID6326,RA_ID533
R_ID6327,RA_ID220
R_ID6327,RA_ID261
R_ID6327,RA_ID568
R_ID6329,RA_ID116
R_ID6331,RA_ID44
R_ID6332,RA_ID69
R_ID6333,RA_ID209
R_ID6333,RA_ID290
R_ID6333,RA_ID388
R_ID6333,RA_ID93
R_ID6336,RA_ID338
R_ID6336,RA_ID511
R_ID6336,RA_ID83
R_ID6337,RA_ID241
R_ID6338,RA_ID443
R_ID6339,RA_ID633
R_ID6341,RA_ID164
R_ID6341,RA_ID413
R_ID6341,RA_ID775
R_ID6346,RA_ID113
R_ID6346,RA_ID438
R_ID6346,RA_ID79
R_ID6352,RA_ID712
R_ID6354,RA_ID398
R_ID6356,RA_ID89
R_ID6359,RA_ID80
R_ID6363,RA_ID267
R_ID6363,RA_ID313
R_ID6364,RA_ID764
R_ID6364,RA_ID84
R_ID6368,RA_ID404
R_ID6370,RA_ID772
R_ID6377,RA_ID175
R_ID6377,RA_ID7
R_ID6378,RA_ID196
R_ID6384,RA_ID213
R_ID6384,RA_ID222
R_ID6384,RA_ID536
R_ID6384,RA_ID781
R_ID6394,RA_ID19
R_ID6397,RA_ID412
R_ID6412,RA_ID301
R_ID6414,RA_ID105
R_ID6414,RA_ID29
R_ID6417,RA_ID379
R_ID6418,RA_ID397
R_ID6419,RA_ID163
R_ID6419,RA_ID463
R_ID6423,RA_ID401
R_ID6426,RA_ID109
R_ID6426,RA_ID289
R_ID6427,RA_ID376
R_ID6427,RA_ID732
R_ID6428,RA_ID692
R_ID6430,RA_ID731
R_ID6432,RA_ID329
R_ID6435,RA_ID770
R_ID6436,RA_ID512
R_ID6436,RA_ID775
R_ID6439,RA_ID327
R_ID6439,RA_ID383
R_ID6439,RA_ID485
R_ID6439,RA_ID649
R_ID6442,RA_ID481
R_ID6443,RA_ID43
R_ID6446,RA_ID564
R_ID6448,RA_ID188
R_ID6453,RA_ID646
R_ID6455,RA_ID130
R_ID6455,RA_ID433
R_ID6459,RA_ID181
R_ID6459,RA_ID709
R_ID6460,RA_ID330
R_ID6461,RA_ID227
R_ID6466,RA_ID615
R_ID6468,RA_ID523
R_ID6478,RA_ID452
R_ID6485,RA_ID624
R_ID6487,RA_ID733
R_ID6490,RA_ID214
R_ID6496,RA_ID29
R_ID6506,RA_ID549
R_ID6507,RA_ID189
R_ID6507,RA_ID745
R_ID6508,RA_ID347
R_ID6509,RA_ID150
R_ID6509,RA_ID38
R_ID6509,RA_ID425
R_ID6509,RA_ID704
R_ID6512,RA_ID84
R_ID6518,RA_ID293
R_ID6521,RA_ID638
R_ID6527,RA_ID419
R_ID6528,RA_ID581
R_ID6537,RA_ID605
R_ID6539,RA_ID288
R_ID6541,RA_ID736
R_ID6542,RA_ID128
R_ID6542,RA_ID255
R_ID6542,RA_ID262
R_ID6547,RA_ID260
R_ID6547,RA_ID287
R_ID6547,RA_ID589
R_ID6547,RA_ID611
R_ID6551,RA_ID307
R_ID6551,RA_ID793
R_ID6555,RA_ID204
R_ID6555,RA_ID533
R_ID6559,RA_ID757
R_ID6559,RA_ID766
R_ID6560,RA_ID432
R_ID6561,RA_ID162
R_ID6561,RA_ID306
R_ID6561,RA_ID543
R_ID6561,RA_ID600
R_ID6564,RA_ID122
R_ID6564,RA_ID217
R_ID6564,RA_ID509
R_ID6564,RA_ID544
R_ID6566,RA_ID453
R_ID6566,RA_ID551
R_ID6567,RA_ID707
R_ID6576,RA_ID331
R_ID6578,RA_ID261
R_ID6578,RA_ID286
R_ID6578,RA_ID512
R_ID6578,RA_ID672
R_ID6581,RA_ID289
R_ID6586,RA_ID352
R_ID6586,RA_ID366
R_ID6593,RA_ID364
R_ID6593,RA_ID92
R_ID6594,RA_ID146
R_ID6594,RA_ID472
R_ID6594,RA_ID633
R_ID6594,RA_ID72
R_ID6595,RA_ID124
R_ID6595,RA_ID548
R_ID6595,RA_ID682
R_ID6596,RA_ID557
R_ID6599,RA_ID240
R_ID6599,RA_ID722
R_ID6612,RA_ID426
R_ID6613,RA_ID773
R_ID6615,RA_ID718
R_ID6616,RA_ID608
R_ID6619,RA_ID569
R_ID6620,RA_ID34
R_ID6624,RA_ID374
R_ID6630,RA_ID262
R_ID6631,RA_ID468
R_ID6631,RA_ID570
R_ID6631,RA_ID755
R_ID6631,RA_ID89
R_ID6636,RA_ID104
R_ID6639,RA_ID789
R_ID6640,RA_ID32
R_ID6640,RA_ID567
R_ID6640,RA_ID684
R_ID6641,RA_ID657
R_ID6642,RA_ID684
R_ID6648,RA_ID245
R_ID6648,RA_ID39
R_ID6654,RA_ID162
R_ID6655,RA_ID705
R_ID6664,RA_ID419
R_ID6677,RA_ID162
R_ID6677,RA_ID539
R_ID6689,RA_ID131
R_ID6689,RA_ID609
R_ID6689,RA_ID654
R_ID6689,RA_ID736
R_ID6691,RA_ID186
R_ID6694,RA_ID705
R_ID6696,RA_ID794
R_ID6707,RA_ID185
R_ID6707,RA_ID262
R_ID6710,RA_ID750
R_ID6713,RA_ID758
R_ID6715,RA_ID109
R_ID6715,RA_ID667
R_ID6715,RA_ID702
R_ID6715,RA_ID93
R_ID6722,RA_ID159
R_ID6722,RA_ID777
R_ID6728,RA_ID415
R_ID6728,RA_ID84
R_ID6731,RA_ID304
R_ID6734,RA_ID151
R_ID6736,RA_ID549
R_ID6740,RA_ID281
R_ID6740,RA_ID63
R_ID6741,RA_ID322
R_ID6742,RA_ID698
R_ID6744,RA_ID298
R_ID6744,RA_ID620
R_ID6744,RA_ID70
R_ID6744,RA_ID780
R_ID6745,RA_ID616
R_ID6758,RA_ID316
R_ID6758,RA_ID473
R_ID6758,RA_ID480
R_ID6769,RA_ID109
R_ID6769,RA_ID555
R_ID6774,RA_ID250
R_ID6775,RA_ID382
R_ID6780,RA_ID669
R_ID6784,RA_ID172
R_ID6784,RA_ID228
R_ID6784,RA_ID249
R_ID6784,RA_ID63
R_ID6785,RA_ID187
R_ID6785,RA_ID474
R_ID6785,RA_ID703
R_ID6785,RA_ID732
R_ID6787,RA_ID524
R_ID6789,RA_ID346
R_ID6789,RA_ID800
R_ID6792,RA_ID233
R_ID6794,RA_ID269
R_ID6794,RA_ID545
R_ID6798,RA_ID449
R_ID6798,RA_ID474
R_ID6798,RA_ID562
R_ID6798,RA_ID782
R_ID6808,RA_ID689
R_ID6812,RA_ID193
R_ID6817,RA_ID114
R_ID6822,RA_ID272
R_ID6822,RA_ID437
R_ID6822,RA_ID469
R_ID6822,RA_ID683
R_ID6823,RA_ID735
R_ID6826,RA_ID636
R_ID6831,RA_ID747
R_ID6832,RA_ID433
R_ID6832,RA_ID655
R_ID6842,RA_ID549
R_ID6853,RA_ID91
R_ID6854,RA_ID398
R_ID6856,RA_ID769
R_ID6858,RA_ID60
R_ID6862,RA_ID548
R_ID6865,RA_ID35
R_ID6867,RA_ID110
R_ID6871,RA_ID181
R_ID6873,RA_ID550
R_ID6875,RA_ID257
R_ID6875,RA_ID322
R_ID6875,RA_ID397
R_ID6875,RA_ID674
R_ID6876,RA_ID182
R_ID6876,RA_ID405
R_ID6876,RA_ID598
R_ID6881,RA_ID514
R_ID6881,RA_ID546
R_ID6884,RA_ID141
R_ID6890,RA_ID385
R_ID6892,RA_ID605
R_ID6902,RA_ID297
R_ID6902,RA_ID549
R_ID6902,RA_ID647
R_ID6903,RA_ID717
R_ID6909,RA_ID556
R_ID6910,RA_ID735
R_ID6913,RA_ID499
R_ID6917,RA_ID109
R_ID6918,RA_ID199
R_ID6918,RA_ID255
R_ID6921,RA_ID356
R_ID6921,RA_ID575
R_ID6923,RA_ID425
R_ID6923,RA_ID503
R_ID6930,RA_ID88
R_ID6933,RA_ID711
R_ID6938,RA_ID683
R_ID6949,RA_ID131
R_ID6950,RA_ID708
R_ID6961,RA_ID200
R_ID6961,RA_ID58
R_ID6963,RA_ID374
R_ID6964,RA_ID58
R_ID6966,RA_ID311
R_ID6966,RA_ID477
R_ID6966,RA_ID557
R_ID6966,RA_ID572
R_ID6971,RA_ID590
R_ID6973,RA_ID168
R_ID6973,RA_ID607
R_ID6976,RA_ID180
R_ID6976,RA_ID303
R_ID6983,RA_ID161
R_ID6984,RA_ID345
R_ID6990,RA_ID124
R_ID6990,RA_ID432
R_ID6990,RA_ID571
R_ID6990,RA_ID85
R_ID6995,RA_ID314
R_ID6995,RA_ID353
R_ID7003,RA_ID151
R_ID7004,RA_ID747
R_ID7011,RA_ID106
R_ID7013,RA_ID303
R_ID7013,RA_ID502
R_ID7013,RA_ID793
R_ID7013,RA_ID799
R_ID7017,RA_ID318
R_ID7026,RA_ID619
R_ID7027,RA_ID484
R_ID7027,RA_ID488
R_ID7029,RA_ID235
R_ID7030,RA_ID129
R_ID7030,RA_ID273
R_ID7030,RA_ID514
R_ID7030,RA_ID786
R_ID7031,RA_ID761
R_ID7035,RA_ID293
R_ID7044,RA_ID549
R_ID7044,RA_ID690
R_ID7048,RA_ID389
R_ID7052,RA_ID588
R_ID7054,RA_ID486
R_ID7056,RA_ID129
R_ID7057,RA_ID702
R_ID7059,RA_ID451
R_ID7059,RA_ID46
R_ID7060,RA_ID299
R_ID7065,RA_ID598
R_ID7070,RA_ID735
R_ID7085,RA_ID440
R_ID7089,RA_ID130
R_ID7089,RA_ID339
R_ID7089,RA_ID646
R_ID7089,RA_ID651
R_ID7092,RA_ID430
R_ID7093,RA_ID340
R_ID7096,RA_ID143
R_ID7096,RA_ID217
R_ID7097,RA_ID539
R_ID7097,RA_ID9
R_ID7100,RA_ID612
R_ID7102,RA_ID331
R_ID7105,RA_ID24
R_ID7105,RA_ID652
R_ID7108,RA_ID352
R_ID7112,RA_ID507
R_ID7113,RA_ID306
R_ID7120,RA_ID273
R_ID7121,RA_ID227
R_ID7121,RA_ID251
R_ID7121,RA_ID728
R_ID7122,RA_ID705
R_ID7130,RA_ID260
R_ID7130,RA_ID774
R_ID7131,RA_ID162
R_ID7139,RA_ID264
R_ID7145,RA_ID104
R_ID7145,RA_ID425
R_ID7149,RA_ID266
R_ID7152,RA_ID725
R_ID7158,RA_ID535
R_ID7158,RA_ID655
R_ID7158,RA_ID774
R_ID7158,RA_ID79
R_ID7160,RA_ID564
R_ID7160,RA_ID734
R_ID7164,RA_ID728
R_ID7167,RA_ID72
R_ID7171,RA_ID39
R_ID7171,RA_ID42
R_ID7177,RA_ID486
R_ID7179,RA_ID304
R_ID7181,RA_ID186
R_ID7182,RA_ID637
R_ID7191,RA_ID104
R_ID7193,RA_ID101
R_ID7198,RA_ID433
R_ID7207,RA_ID224
R_ID7210,RA_ID504
R_ID7211,RA_ID682
R_ID7215,RA_ID417
R_ID7215,RA_ID653
R_ID7224,RA_ID387
R_ID7230,RA_ID342
R_ID7230,RA_ID99
R_ID7231,RA_ID127
R_ID7234,RA_ID362
R_ID7235,RA_ID271
R_ID7236,RA_ID730
R_ID7236,RA_ID792
R_ID7237,RA_ID109
R_ID7240,RA_ID656
R_ID7244,RA_ID560
R_ID7255,RA_ID335
R_ID7258,RA_ID375
R_ID7259,RA_ID29
R_ID7261,RA_ID43
R_ID7261,RA_ID436
R_ID7263,RA_ID626
R_ID7265,RA_ID2
R_ID7269,RA_ID456
R_ID7281,RA_ID172
R_ID7285,RA_ID214
R_ID7285,RA_ID516
R_ID7287,RA_ID396
R_ID7287,RA_ID523
R_ID7293,RA_ID298
R_ID7300,RA_ID149
R_ID7300,RA_ID652
R_ID7305,RA_ID601
R_ID7305,RA_ID652
R_ID7307,RA_ID245
R_ID7307,RA_ID94
R_ID7309,RA_ID4
R_ID7312,RA_ID383
R_ID7317,RA_ID161
R_ID7317,RA_ID169
R_ID7322,RA_ID328
R_ID7327,RA_ID262
R_ID7339,RA_ID201
R_ID7340,RA_ID206
R_ID7341,RA_ID126
R_ID7350,RA_ID416
R_ID7366,RA_ID542
R_ID7369,RA_ID581
R_ID7372,RA_ID55
R_ID7375,RA_ID269
R_ID7376,RA_ID679
R_ID7377,RA_ID168
R_ID7377,RA_ID291
R_ID7377,RA_ID794
R_ID7378,RA_ID780
R_ID7385,RA_ID530
R_ID7389,RA_ID297
R_ID7389,RA_ID358
R_ID7389,RA_ID732
R_ID7396,RA_ID494
R_ID7396,RA_ID497
R_ID7396,RA_ID644
R_ID7402,RA_ID773
R_ID7404,RA_ID36
R_ID7404,RA_ID784
R_ID7408,RA_ID451
R_ID7409,RA_ID33
R_ID7410,RA_ID531
R_ID7412,RA_ID268
R_ID7412,RA_ID669
R_ID7413,RA_ID242
R_ID7415,RA_ID676
R_ID7415,RA_ID682
R_ID7415,RA_ID743
R_ID7418,RA_ID135
R_ID7420,RA_ID121
