R_ID,R_NAME,R_DESC,R_OWNER,R_STATUS
R_ID409,R_NAME286,The PCA pump shall measure drug flow within a tolerance of Fmdf tol = 0.1 ml/hr.3,Alex,Open
R_ID410,R_NAME222,The PCA pump shall resume prescribed infusion upon receiving an authenticated command through its ICE interface.3,Caleb,Open
R_ID411,R_NAME707,The pump shall be able to deliver basal infusion at flows throughout the basal infusion flow range of Fbasal min = 1 to Fbasal max = 10 ml/hr.3,Caleb,Open
R_ID412,R_NAME987,Information in event and Fault Logs shall be retained for at least ?log = 1000 hours after the PCA pump is turned-off and unplugged.3,Caleb,Open
R_ID413,R_NAME669,The event log shall record 30 days of typical events before overwriting oldest event records first.3,Caleb,Open
R_ID414,R_NAME144,"If the same alert-stop-start sequence occurs 3 or more times in ten minutes, infusion will be stopped, and an audible alarm sounded.3",Caleb,Open
R_ID415,R_NAME796,The Control Panel shall audibly indicate the specific problem causing the alarm condition as described in Section 5.4.33,Alex,Open
R_ID416,R_NAME317,The pump shall deliver basal infusion at the prescribed basal rate within a basal infusion flow tolerance of Fbasal tol = 0.5 ml/hr of the prescribed basal rate.3,Alex,Open
R_ID417,R_NAME607,The Control Panel shall provide means to cancel alarm signal inactivation.3,Priya,Open
R_ID418,R_NAME166,An air-in-line alarm116 shall be triggered by the pump if detectable air bubbles are infused into the patient.3,Caleb,Open
R_ID419,R_NAME253,") All filled prescriptions (liquid, narcotic pain-killer dispensed by the hospital pharmacy) must be labeled at least visibly with a. Patient name b. Drug code c. Name of drug d. Concentration3",Priya,Open
R_ID420,R_NAME711,The scanner shall read and authenticate information from the drug’s package label3,Priya,Deffered
R_ID421,R_NAME846,The Control Panel shall provide means to inactivate audible alarms indefinitely3,Caleb,Open
R_ID422,R_NAME327,"If the pump gets overheated to more than Tpoh = 55 C, the pump shall issue an pump overheated alarm (EC3.2.9).3",Jay,Deffered
R_ID423,R_NAME779,Clinician-requested bolus delivery shall be immediately halted when alarms sound.3,Caleb,Completed
R_ID424,R_NAME101,"Hardware faults detected, but not masked, shall raise a fault alarm, stop pump, record it in the Fault Log, and display the reason for fault on the user interface.3",Alex,Open
R_ID425,R_NAME842,The scanner shall read and authenticate information from the patient’s wristband3,Caleb,Open
R_ID426,R_NAME676,The mechanical pump shall not allow reverse flow from the patient into the pump.3,Caleb,Completed
R_ID427,R_NAME4,The ICE interface shall allow an authorized clinician to set the duration of clinician-requested boluses through an ICE supervisor user interface.3,Caleb,Open
R_ID428,R_NAME343,The PCA pump shall detect upstream occlusion.3,Caleb,Open
R_ID429,R_NAME900,"A patient-requested bolus shall be delivered at its prescribed rate, Fbolus, in addition to the prescribed basal flow rate, Fbasal, but no more than the maximum flow rate for the pump, Fmax.3",Alex,Open
R_ID430,R_NAME65,"The PCA pump shall maintain an electronic fault log to record each fault condition, and the associated alarm and/or alert issued.3",Caleb,Open
R_ID431,R_NAME781,"The PCA pump shall have continuous fault-detection and masking. Hardware monitors of thread heartbeat, memory error correction codes are examples.3",Alex,Open
R_ID432,R_NAME703,An authorized clinician must personally confirm the prescription97 is authentic and meant for the patient to be infused. The routine procedures by which clinicians load the drug reservoir must ensure that the prescription filled by an authorized3,Caleb,Open
R_ID433,R_NAME225,"If delivered patient-requested bolus flow rate is less than the prescribed bolus rate setting by more than its allowed tolerance over a period of more than 1 minutes, or immediately if the flow stops3",Priya,Open
R_ID434,R_NAME614,"Changing prescription during infusion shall require prescription confirmation61, clinician authentication62, patient authentication63, prescription authentication64 (patient-to-drug match) and drug authentication3",Caleb,Open
R_ID435,R_NAME38,"A patient-requested bolus shall take precedence over a clinician-requested bolus. The clinicianrequested bolus shall be suspended while the patient-requested bolus dose is administered, and resumed afterward.3",Caleb,Open
R_ID436,R_NAME992,"For each drug that may be infused with a PCA pump, the drug library entry103 for that drug shall have data elements listed in Table 6.3",Priya,Open
R_ID437,R_NAME310,"If the estimated battery life remaining is less than ?lba = 3 minutes, the pump shall issue a low-battery warning.3",Jay,Open
R_ID438,R_NAME44,"If delivered clinician-requested bolus flow rate is less than the calculated square bolus rate by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the flow stops3",Caleb,Open
R_ID439,R_NAME872,The PCA pump shall switch to KVO infusion rate upon receiving an authenticated command through its ICE interface.3,Caleb,Open
R_ID440,R_NAME283,The PCA pump shall detect downstream occlusion.3,Caleb,Open
R_ID441,R_NAME355,"If a drug library’s hard limit is violated by the proposed settings, the limit violated is indicated3",Jay,Open
R_ID442,R_NAME219,Each tone in the alarm melody shall be composed of a minimum of 4 harmonic components in the range 300 Hz to 4000 Hz comprising an inverted 9th jazz chord.3,Alex,Open
R_ID443,R_NAME692,A open door alarm shall be triggered when the reservoir door is opened while the pump is not stopped.3,Caleb,Open
R_ID444,R_NAME180,"Successfully masked faults shall be recorded in the Fault Log, but raise an alarm.3",Priya,Open
R_ID445,R_NAME780,The PCA pump shall issue alarms and warnings that require clinician attention.3,Priya,Open
R_ID446,R_NAME31,An upstream occlusion alarm118 shall be triggered when the pump senses an upstream (drug reservoir side) occlusion exceeding Puo = 1 psi3,Caleb,Open
R_ID447,R_NAME147,"Upon the clinician’s pressing of the stop button, prescribed infusion shall halt.3",Priya,Open
R_ID448,R_NAME353,Prescribed V T BI and rate shall not exceed the hard limits set by the drug library from the hospital pharmacy for the drug loaded in the PCA pump.3,Caleb,Open
R_ID449,R_NAME828,"When an empty-reservoir alarm occurs, the current pump stroke shall be completed prior to stopping the pump.3",Caleb,Open
R_ID450,R_NAME805,The maximum clinician-chosen duration for a clinician-requested bolus shall be ?ccb max = 6 hours.3,Alex,Open
R_ID451,R_NAME255,Alarms shall be issued in order of occurrence.3,Caleb,Open
R_ID452,R_NAME220,"A clinician-requested bolus shall be delivered at the rate, Fccb, of V T BI divided by the duration chosen by the clinician, ?ccb, in addition to the prescribed basal flow rate, Fbasal, but no more than the maximum flow rate for the pump, Fmax.3",Caleb,Completed
R_ID453,R_NAME548,The PCA pump shall maintain an electronic event log to record each action taken by the pump and each event sensed of its environment.3,Caleb,Deffered
R_ID454,R_NAME990,"The mechanical pump shall pump drug at prescribed flow rates for basal, bolus, and KVO infusion when commanded.3",Jay,Open
R_ID455,R_NAME757,The control panel shall allow authorized clinician bolus request 60 and choice of duration.3,Caleb,Open
R_ID456,R_NAME659,"During normal use and/or single fault condition of the equipment, continuous reverse delivery115 shall not be possible (from IEC 601-2-24)3",Priya,Open
R_ID457,R_NAME445,A downstream occlusion alarm119 shall be triggered if the pump senses a downstream (patient side)3,Caleb,Open
R_ID458,R_NAME498,"When the stop button is pressed, the current pump stroke shall be completed prior to stopping the pump.3",Jay,Open
R_ID459,R_NAME579,"If the drug loaded into the drug reservoir is not present in the drug library or the library does not pass authentication and integrity checks, that the drug is unknown3",Caleb,Open
R_ID460,R_NAME712,All alarms not of high priority shall be encrypted and authenticated. High priority alarms may be encrypted and authenticated.3,Priya,Open
R_ID461,R_NAME440,"Because with either working battery or power supply can operate the pump, if the battery failure alarm and either the voltage out-of-range or the power supply failure alarms, then the pump rate will be off.3",Alex,Open
R_ID462,R_NAME312,"If a drug library’s soft limit is violated by the proposed settings, but not a hard limit, a warning is shown to the clinician by the user interface and a distinctive, irritating sound made and recorded in the Event Log.3",Priya,Open
R_ID463,R_NAME339,"The user interface must show that the PCA pump is working on battery backup, and an estimate of the number of minutes of battery-powered infusion remain.3",Alex,Open
R_ID464,R_NAME582,"The minimum clinician-chosen duration for a clinician-requested bolus shall be the prescribed minimum number of minutes between consecutive patient-requested bolus deliveries, ?prb.3",Priya,Open
R_ID465,R_NAME530,Priority for alarms and warnings is shown in Table 4; warnings are low-priority alarms. The last column show the alarm pump rate to be used while the alarm is in effect. For “special” flow rates for power malfunctions see Section 6.3.3,Alex,Deffered
R_ID466,R_NAME23,Patient-requested bolus delivery shall be immediately halted when alarms sound.3,Alex,Open
R_ID467,R_NAME598,The drug reservoir holds liquid pain-killer supplied by the hospital pharmacy and loaded into the PCA pump by the clinician.3,Alex,Open
R_ID468,R_NAME865,The measured drug volume shall be within Vrt = 1 ml of the actual drug volume.3,Priya,Deffered
R_ID469,R_NAME975,The alarm melody of audible alarms signals shall conform to Table AAA.1 of standard IEC 60601-1-8 for drug or fluid delivery. “C d g” shall be used for medium priority alarms; “C d g - C d” shall be used for high priority alarms3,Caleb,Open
R_ID470,R_NAME891,Visual alarms shall display alarm symbols from Table D.201 Graphical symbols for ALARM SYSTEMS of standard IEC 60601-1-8.3,Priya,Open
R_ID471,R_NAME5,All materials that contact fluid shall be biocompatible3,Caleb,Deffered
R_ID472,R_NAME228,"–requirement removed, Rx read from drug container by scanner3",Alex,Open
R_ID473,R_NAME145,The estimate of remaining battery energy must be accurate to within Xbtty = 25%.3,Caleb,Open
R_ID474,R_NAME658,"The drug library102 can be thought of as a lookup table that, given a drug name and a location, provides typical and safe limits of different infusion parameters. The drug library shall be determined by an authorized and authenticated hospital pharmacist3",Caleb,Open
R_ID475,R_NAME135,The auditory volume of audible alarms signals shall conform to Section 201.3.3.2 Volume of auditory ALARM SIGNALS and INFORMATION SIGNALS of standard IEC 60601-1-8.3,Caleb,Open
R_ID476,R_NAME363,"If delivered basal flow rate exceeds the prescribed basal rate setting by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the pump goes into free flow, the pump shall issue an basal over-infusion alarm (EC3.2.7).3",Caleb,Open
R_ID477,R_NAME188,The drug reservoir shall measure its contents.3,Alex,Open
R_ID478,R_NAME275,The PCA pump must be electromagnetically compatible according to IEC 60601-1-2 (2001)3,Priya,Open
R_ID479,R_NAME564,The PCA pump shall implement a safety architecture112 that separates normal operation from fault detection and response.3,Caleb,Open
R_ID480,R_NAME294,Alarm’s and warning’s priority shall be determined in accordance with standard IEC 60601-1-8 Medical electrical equipment - Part 1-8: General requirements for safety - Collateral standard.3,Jay,Open
R_ID481,R_NAME657,"After the clinician presses the start button, but before commencing infusion, the values of V T BI and Fbasal are checked against the drug library entry of the drug to be infused.3",Caleb,Completed
R_ID482,R_NAME150,The PCA pump shall use a physician’s prescription as device parameters.3,Caleb,Deffered
R_ID483,R_NAME764,tactile response (button press).3,Caleb,Deffered
R_ID484,R_NAME822,When auditory alarms are inactive the control panel shall display an inactive auditory alarm symbol from Table D.201 Graphical symbols for ALARM SYSTEMS of standard IEC 60601-1-8.3,Caleb,Deffered
R_ID485,R_NAME268,Each log entry shall have a time stamp81 with its time of occurrence.3,Caleb,Open
R_ID486,R_NAME507,The PCA pump case must be at least difficult to breech as its tamper-resistant door. Breaking the case shall not be easier to access the drug reservoir than breeching the door.3,Caleb,Open
R_ID487,R_NAME998,"The PCA pump shall perform a power-on-self-test (POST) to assure system integrity after being turned on, yet before any infusion begins. Failure of POST shall raise a POST alarm, stop pump3",Caleb,Open
R_ID488,R_NAME843,The fault log shall record at least 1000 faults before overwriting oldest fault records first.3,Jay,Open
R_ID489,R_NAME175,The ICE interface shall transmit encrypted and authenticated alarms and warnings to the ICE system.3,Caleb,Open
R_ID490,R_NAME61,"Alarms shall cause audible alarms signals that meet the requirements of Tables 203 and 204 of standard IEC 60601-1-8 for alarm pulses, bursts, and harmonics.3",Caleb,Open
R_ID491,R_NAME810,A real-time clock must produce timestamps accurate to 10 ms.3,Jay,Open
R_ID492,R_NAME91,Patient-requested bolus shall not be delivered if infusing prescribed V T BI will exceed hard limits retrieved from the drug library for the volume of drug infused over a period of time.3,Caleb,Completed
R_ID493,R_NAME376,"If delivered clinician-requested bolus flow rate exceeds the calculated square bolus rate by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the pump goes into free flow3",Alex,Open
R_ID494,R_NAME609,The patient’s prescription shall be retained for at least ?data = 96 hours after the PCA pump is turned-off and unplugged.3,Caleb,Open
R_ID495,R_NAME289,"The alarm indicator appearance shall comply with color, flashing frequency, and duty cycle given in Table 5.3",Caleb,Deffered
R_ID496,R_NAME134,The PCA pump shall have a stop button3,Caleb,Completed
R_ID497,R_NAME56,The PCA pump shall have a start button.3,Caleb,Deffered
R_ID498,R_NAME787,"Upon the clinician’s pressing of the start button, prescribed infusion shall commence.3",Alex,Open
R_ID499,R_NAME360,"A clinician observing the discomfort of the patient may command the PCA pump to deliver a square bolus of the same volume-to-be-infused, V T BI, as patient-requested bolus over a period of time chosen by the clinician.3",Caleb,Open
R_ID500,R_NAME191,"The mechanical pump shall halt pumping when commanded, or caused in response to an alarm condition.3",Alex,Open
R_ID501,R_NAME287,"display of visual information, and3",Caleb,Open
R_ID502,R_NAME670,"The pump shall maintain a minimum KVO flow rate of FKV O = 1 ml/hr at all times during infusion, even during alarms, unless the alarm also stops flow. Table 4 defines which alarms also stop drug flow completely.3",Caleb,Open
R_ID503,R_NAME470,"If a visual indicator is necessary for the clinician to identify the equipment or part of the equipment that requires clinician response or awareness, at least one visual alarm signal 46 shall be provided3",Caleb,Open
R_ID504,R_NAME492,"Upon patient’s press of the PCA pump’s patient-button, a prescribed bolus volume-to-be-infused, V T BI, of the drug loaded in the pump is delivered to the patient.3",Caleb,Open
R_ID505,R_NAME832,"Occurrence of unavoidable single-event upsets caused by cosmic-ray-induced high- and thermalenergy neutrons must be either masked, or detected to fail-stop3",Caleb,Open
R_ID506,R_NAME425,Hardware faults that prevent operation of the Control Panel shall illuminate a hardware fault indicator (light-emitting diode).3,Alex,Completed
R_ID507,R_NAME90,The ICE Interface shall transmit encrypted and authenticated current operating status to the ICE system.3,Priya,Open
R_ID508,R_NAME892,"When an occlusion alarm occurs, the pump shall be stopped immediately without completing the current pump stroke3",Caleb,Open
R_ID509,R_NAME856,The PCA pump shall detect battery failure and issue a battery failure alarm3,Caleb,Open
R_ID510,R_NAME441,Clinician-commanded bolus shall be halted when continuing to infuse prescribed V T BI will exceed hard limits retrieved from the drug library for the volume of drug infused over a period of time.3,Caleb,Open
R_ID511,R_NAME553,The drug loaded into the reservoir must also be found in the PCA pump’s drug in library99. The drug code of the prescription must match the drug code of a drug library entry.3,Caleb,Open
R_ID512,R_NAME203,"The PCA pump shall perform periodic self-tests to assure system integrity during long periods of use. Failure of a self-test shall raise a self-test alarm, stop pump, record it in the Fault Log, and display the reason for failure on the user interface.3",Caleb,Open
R_ID513,R_NAME226,The scanner shall read and authenticate information from the clinician’s badge3,Caleb,Open
R_ID514,R_NAME189,The PCA pump shall include electronic tamper detection mechanisms and shall record detected tampering attempts in the Fault Log and Event Log as well as issuing an authenticated ICE message.3,Caleb,Open
R_ID515,R_NAME489,"The basal flow rate, F(basal) is prescribed by a physican and entred into the PCA pump by scanning the presription from the drug container label as it is loaded into the reservoir.3",Caleb,Deffered
R_ID516,R_NAME298,"If the drug volume in the reservoir measures less than Vlra = 1 ml, and an infusion is in progress, a low-reservoir warning100 shall be issued.3",Caleb,Open
R_ID517,R_NAME680,At least one visual alarm signal shall be provided that identifies the specific alarm condition and its priority. This signal shall be perceived correctly (be legible) at a distance of 1 m from the equipment3,Caleb,Open
R_ID518,R_NAME271,"The PCA pump shall detect power supply voltage out-of-range, issue a voltage out-of-range warning, and switch to battery backup when out-of-range.3",Priya,Open
R_ID519,R_NAME352,"If the drug volume in the reservoir measures less than Vers =0.5 ml, and an infusion is in progress, an empty-reservoir alarm101 shall be issued stopping the pump.3",Caleb,Open
R_ID520,R_NAME463,"If delivered patient-requested bolus flow rate exceeds the prescribed patient-requested bolus rate setting by more than its allowed tolerance over a period of more than 1 minutes, or immediately if the pump goes into free flow3",Caleb,Open
R_ID521,R_NAME685,The PCA pump must not leak current greater than 10 mA3,Priya,Open
R_ID522,R_NAME993,Pressing the stop button confirms and silences all alarms and terminates any alarm signal inactivation.3,Caleb,Open
R_ID523,R_NAME102,"Prior to, or coincident with, loading the drug reservoir must also enter prescription96 on the drug container’s label using the scanner.3",Jay,Open
R_ID524,R_NAME777,The Control Panel shall provide means to inactivate audible alarms temporarily for a predefined period of time.3,Caleb,Open
R_ID525,R_NAME732,"If delivered basal flow rate is less than the prescribed basal rate setting by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the flow stops, the pump shall issue an basal under-infusion warning (EC3.2.8).3",Alex,Open
R_ID526,R_NAME187,–removed all Rx entry via scanner3,Alex,Deffered
R_ID527,R_NAME671,The control panel must display currently-programmed patient data and physician’s prescription.3,Priya,Open
R_ID528,R_NAME367,"Because the drugs used for analgesia are often narcotic, requiring Drug Enforcement Agency (DEA) tracking if used in the United States, the drug reservoir and means to change prescriptions3",Alex,Open
R_ID529,R_NAME11,Temporarily paused alarms shall reactivate ?ap = 10 minutes after inactivation.4,Caleb,Open
R_ID530,R_NAME594,The maximum clinician-chosen duration for a clinician-requested bolus shall be ?ccb max = 6 hours.4,Alex,Deffered
R_ID531,R_NAME838,Priority for alarms and warnings is shown in Table 4; warnings are low-priority alarms. The last column show the alarm pump rate to be used while the alarm is in effect. For “special” flow rates for power malfunctions see Section 6.3.4,Caleb,Open
R_ID532,R_NAME968,Each tone in the alarm melody shall be composed of a minimum of 4 harmonic components in the range 300 Hz to 4000 Hz comprising an inverted 9th jazz chord.4,Caleb,Open
R_ID533,R_NAME686,The PCA pump shall detect downstream occlusion.4,Caleb,Open
R_ID534,R_NAME442,"The alarm indicator appearance shall comply with color, flashing frequency, and duty cycle given in Table 5.4",Caleb,Open
R_ID535,R_NAME894,Clinician-commanded bolus shall be halted when continuing to infuse prescribed V T BI will exceed hard limits retrieved from the drug library for the volume of drug infused over a period of time.4,Caleb,Deffered
R_ID536,R_NAME174,The Control Panel shall visually indicate the specific problem causing the alarm condition as described in Section 5.4.2.4,Caleb,Open
R_ID537,R_NAME852,When auditory alarms are inactive the control panel shall display an inactive auditory alarm symbol from Table D.201 Graphical symbols for ALARM SYSTEMS of standard IEC 60601-1-8.4,Caleb,Open
R_ID538,R_NAME42,Prescribed V T BI and rate shall not exceed the hard limits set by the drug library from the hospital pharmacy for the drug loaded in the PCA pump.4,Caleb,Open
R_ID539,R_NAME924,The PCA pump shall switch to KVO infusion rate upon receiving an authenticated command through its ICE interface.4,Alex,Open
R_ID540,R_NAME266,"The user interface must show that the PCA pump is working on battery backup, and an estimate of the number of minutes of battery-powered infusion remain.4",Caleb,Open
R_ID541,R_NAME958,The control panel shall allow authorized clinician bolus request 60 and choice of duration.4,Caleb,Open
R_ID542,R_NAME769,"If delivered patient-requested bolus flow rate exceeds the prescribed patient-requested bolus rate setting by more than its allowed tolerance over a period of more than 1 minutes, or immediately if the pump goes into free flow4",Priya,Open
R_ID543,R_NAME1,All materials that contact fluid shall be biocompatible4,Alex,Open
R_ID544,R_NAME806,An upstream occlusion alarm118 shall be triggered when the pump senses an upstream (drug reservoir side) occlusion exceeding Puo = 1 psi4,Alex,Open
R_ID545,R_NAME1000,"If a drug library’s hard limit is violated by the proposed settings, the limit violated is indicated4",Priya,Open
R_ID546,R_NAME728,The PCA pump shall issue alarms and warnings that require clinician attention.4,Caleb,Open
R_ID547,R_NAME799,"Because the drugs used for analgesia are often narcotic, requiring Drug Enforcement Agency (DEA) tracking if used in the United States, the drug reservoir and means to change prescriptions4",Caleb,Open
R_ID548,R_NAME525,A downstream occlusion alarm119 shall be triggered if the pump senses a downstream (patient side)4,Alex,Completed
R_ID549,R_NAME847,Information in event and Fault Logs shall be retained for at least ?log = 1000 hours after the PCA pump is turned-off and unplugged.4,Caleb,Open
R_ID550,R_NAME773,"The drug library102 can be thought of as a lookup table that, given a drug name and a location, provides typical and safe limits of different infusion parameters. The drug library shall be determined by an authorized and authenticated hospital pharmacist4",Alex,Open
R_ID551,R_NAME938,"Hospital procedures must endow the attending clinician access to the door key135, yet prevent other persons’ access.4",Caleb,Open
R_ID552,R_NAME123,"After the clinician presses the start button, but before commencing infusion, the values of V T BI and Fbasal are checked against the drug library entry of the drug to be infused.4",Caleb,Completed
R_ID553,R_NAME428,The PCA pump must not leak current greater than 10 mA4,Caleb,Open
R_ID554,R_NAME580,"The PCA pump shall maintain an electronic fault log to record each fault condition, and the associated alarm and/or alert issued.4",Caleb,Open
R_ID555,R_NAME804,"The mechanical pump shall halt pumping when commanded, or caused in response to an alarm condition.4",Caleb,Open
R_ID556,R_NAME631,"Upon the clinician’s pressing of the stop button, prescribed infusion shall halt.4",Caleb,Open
R_ID557,R_NAME763,"If the drug loaded into the drug reservoir is not present in the drug library or the library does not pass authentication and integrity checks, that the drug is unknown4",Caleb,Deffered
R_ID558,R_NAME955,"If a drug library’s soft limit is violated by the proposed settings, but not a hard limit, a warning is shown to the clinician by the user interface and a distinctive, irritating sound made and recorded in the Event Log.4",Alex,Open
R_ID559,R_NAME785,"If the estimated battery life remaining is less than ?lba = 3 minutes, the pump shall issue a low-battery warning.4",Alex,Open
R_ID560,R_NAME914,The scanner shall read and authenticate information from the patient’s wristband4,Caleb,Open
R_ID561,R_NAME84,The drug loaded into the reservoir must also be found in the PCA pump’s drug in library99. The drug code of the prescription must match the drug code of a drug library entry.4,Caleb,Open
R_ID562,R_NAME529,The PCA pump shall measure drug flow within a tolerance of Fmdf tol = 0.1 ml/hr.4,Caleb,Open
R_ID563,R_NAME595,"During normal use and/or single fault condition of the equipment, continuous reverse delivery115 shall not be possible (from IEC 601-2-24)4",Priya,Completed
R_ID564,R_NAME173,The PCA pump shall use a physician’s prescription as device parameters.4,Caleb,Deffered
R_ID565,R_NAME733,"Successfully masked faults shall be recorded in the Fault Log, but raise an alarm.4",Alex,Completed
R_ID566,R_NAME813,The ICE interface shall allow an authorized clinician to set the duration of clinician-requested boluses through an ICE supervisor user interface.4,Caleb,Completed
R_ID567,R_NAME438,The PCA pump shall detect upstream occlusion.4,Priya,Open
R_ID568,R_NAME863,") All filled prescriptions (liquid, narcotic pain-killer dispensed by the hospital pharmacy) must be labeled at least visibly with a. Patient name b. Drug code c. Name of drug d. Concentration4",Alex,Open
R_ID569,R_NAME264,The mechanical pump shall not allow reverse flow from the patient into the pump.4,Caleb,Completed
R_ID570,R_NAME897,Component failure must not harm patient (beyond stopping function).4,Caleb,Open
R_ID571,R_NAME646,"Because with either working battery or power supply can operate the pump, if the battery failure alarm and either the voltage out-of-range or the power supply failure alarms, then the pump rate will be off.4",Priya,Open
R_ID572,R_NAME476,"Patient-requested bolus shall not be delivered more often than a prescribed number of minutes, ?prb.4",Priya,Deffered
R_ID573,R_NAME443,"The PCA pump shall have continuous fault-detection and masking. Hardware monitors of thread heartbeat, memory error correction codes are examples.4",Caleb,Open
R_ID574,R_NAME758,The fault log shall record at least 1000 faults before overwriting oldest fault records first.4,Alex,Open
R_ID575,R_NAME467,"Upon the clinician’s pressing of the start button, prescribed infusion shall commence.4",Priya,Open
R_ID576,R_NAME67,A open door alarm shall be triggered when the reservoir door is opened while the pump is not stopped.4,Caleb,Open
R_ID577,R_NAME853,The estimate of remaining battery energy must be accurate to within Xbtty = 25%.4,Priya,Completed
R_ID578,R_NAME753,Pressing the stop button confirms and silences all alarms and terminates any alarm signal inactivation.4,Alex,Open
R_ID579,R_NAME970,The measured drug volume shall be within Vrt = 1 ml of the actual drug volume.4,Caleb,Open
R_ID580,R_NAME961,All alarms not of high priority shall be encrypted and authenticated. High priority alarms may be encrypted and authenticated.4,Priya,Open
R_ID581,R_NAME651,The PCA pump must be electromagnetically compatible according to IEC 60601-1-2 (2001)4,Priya,Open
R_ID582,R_NAME734,"If the same alert-stop-start sequence occurs 3 or more times in ten minutes, infusion will be stopped, and an audible alarm sounded.4",Caleb,Completed
R_ID583,R_NAME323,"The pump shall maintain a minimum KVO flow rate of FKV O = 1 ml/hr at all times during infusion, even during alarms, unless the alarm also stops flow. Table 4 defines which alarms also stop drug flow completely.4",Caleb,Open
R_ID584,R_NAME515,"If alarms are inactivated or paused through the ICE supervisor user interface, they shall be reactivated upon loss of connection to ICE4",Priya,Open
R_ID585,R_NAME64,Patient-requested bolus shall not be delivered if infusing prescribed V T BI will exceed hard limits retrieved from the drug library for the volume of drug infused over a period of time.4,Caleb,Open
R_ID586,R_NAME320,Patient-requested bolus delivery shall be immediately halted when alarms sound.4,Caleb,Open
R_ID587,R_NAME165,"When the stop button is pressed, the current pump stroke shall be completed prior to stopping the pump.4",Alex,Open
R_ID588,R_NAME389,The PCA pump shall include electronic tamper detection mechanisms and shall record detected tampering attempts in the Fault Log and Event Log as well as issuing an authenticated ICE message.4,Jay,Open
R_ID589,R_NAME277,"For each drug that may be infused with a PCA pump, the drug library entry103 for that drug shall have data elements listed in Table 6.4",Jay,Open
R_ID590,R_NAME76,The drug reservoir shall measure its contents.4,Priya,Open
R_ID591,R_NAME58,The PCA pump shall have a stop button4,Caleb,Completed
R_ID592,R_NAME613,The PCA pump case must be at least difficult to breech as its tamper-resistant door. Breaking the case shall not be easier to access the drug reservoir than breeching the door.4,Caleb,Open
R_ID593,R_NAME397,"If delivered clinician-requested bolus flow rate exceeds the calculated square bolus rate by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the pump goes into free flow4",Jay,Open
R_ID594,R_NAME948,The alarm melody of audible alarms signals shall conform to Table AAA.1 of standard IEC 60601-1-8 for drug or fluid delivery. “C d g” shall be used for medium priority alarms; “C d g - C d” shall be used for high priority alarms4,Caleb,Open
R_ID595,R_NAME985,An authorized clinician must personally confirm the prescription97 is authentic and meant for the patient to be infused. The routine procedures by which clinicians load the drug reservoir must ensure that the prescription filled by an authorized4,Alex,Deffered
R_ID596,R_NAME196,"If delivered basal flow rate exceeds the prescribed basal rate setting by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the pump goes into free flow, the pump shall issue an basal over-infusion alarm (EC3.2.7).4",Alex,Deffered
R_ID597,R_NAME720,"Occurrence of unavoidable single-event upsets caused by cosmic-ray-induced high- and thermalenergy neutrons must be either masked, or detected to fail-stop4",Caleb,Open
R_ID598,R_NAME731,"If the drug volume in the reservoir measures less than Vers =0.5 ml, and an infusion is in progress, an empty-reservoir alarm101 shall be issued stopping the pump.4",Caleb,Open
R_ID599,R_NAME986,An air-in-line alarm116 shall be triggered by the pump if detectable air bubbles are infused into the patient.4,Priya,Open
R_ID600,R_NAME640,"A patient-requested bolus shall take precedence over a clinician-requested bolus. The clinicianrequested bolus shall be suspended while the patient-requested bolus dose is administered, and resumed afterward.4",Caleb,Deffered
R_ID601,R_NAME461,"When an empty-reservoir alarm occurs, the current pump stroke shall be completed prior to stopping the pump.4",Jay,Open
R_ID602,R_NAME634,"–removed, must scan Rx from label of drug container4",Jay,Open
R_ID603,R_NAME945,The PCA pump shall resume prescribed infusion upon receiving an authenticated command through its ICE interface.4,Alex,Open
R_ID604,R_NAME700,The auditory volume of audible alarms signals shall conform to Section 201.3.3.2 Volume of auditory ALARM SIGNALS and INFORMATION SIGNALS of standard IEC 60601-1-8.4,Jay,Open
R_ID605,R_NAME653,"A clinician observing the discomfort of the patient may command the PCA pump to deliver a square bolus of the same volume-to-be-infused, V T BI, as patient-requested bolus over a period of time chosen by the clinician.4",Priya,Open
R_ID606,R_NAME748,"Alarms shall cause audible alarms signals that meet the requirements of Tables 203 and 204 of standard IEC 60601-1-8 for alarm pulses, bursts, and harmonics.4",Jay,Deffered
R_ID607,R_NAME182,"If the drug volume in the reservoir measures less than Vlra = 1 ml, and an infusion is in progress, a low-reservoir warning100 shall be issued.4",Jay,Deffered
R_ID608,R_NAME395,"The mechanical pump shall pump drug at prescribed flow rates for basal, bolus, and KVO infusion when commanded.4",Alex,Open
R_ID609,R_NAME404,The drug reservoir holds liquid pain-killer supplied by the hospital pharmacy and loaded into the PCA pump by the clinician.4,Jay,Open
R_ID610,R_NAME543,"When an occlusion alarm occurs, the pump shall be stopped immediately without completing the current pump stroke4",Priya,Open
R_ID611,R_NAME516,"–requirement removed, Rx read from drug container by scanner4",Jay,Open
R_ID612,R_NAME256,The ICE Interface shall transmit encrypted and authenticated current operating status to the ICE system.4,Priya,Open
