CC_ID,CC_NAME,CC_DATE,CC_VER,CC_DESC,CC_LOC
CC_ID6183,CC_NAME400,2016-01-28,V1,The PCA pump shall detect upstream occlusion.58,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\repair\messages\AnticompactionRequest.java5
CC_ID6184,CC_NAME3346,2016-01-22,V5,"The minimum clinician-chosen duration for a clinician-requested bolus shall be the prescribed minimum number of minutes between consecutive patient-requested bolus deliveries, ?prb.58",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\HintedHandOffManager.java5
CC_ID6185,CC_NAME1595,2015-12-28,V3,Component failure must not harm patient (beyond stopping function).58,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\filter\ColumnCounter.java5
CC_ID6186,CC_NAME3426,2015-12-07,V3,The drug loaded into the reservoir must also be found in the PCA pump’s drug in library99. The drug code of the prescription must match the drug code of a drug library entry.58,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\locator\SnitchProperties.java5
CC_ID6187,CC_NAME5545,2015-11-16,V4,A real-time clock must produce timestamps accurate to 10 ms.58,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\sstable\CQLSSTableWriter.java5
CC_ID6188,CC_NAME3948,2016-01-18,V0,The PCA pump shall measure drug flow within a tolerance of Fmdf tol = 0.1 ml/hr.58,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\util\NIODataInputStream.java5
CC_ID6189,CC_NAME8879,2015-12-11,V2,"After the clinician presses the start button, but before commencing infusion, the values of V T BI and Fbasal are checked against the drug library entry of the drug to be infused.58",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\AlwaysPresentFilter.java5
CC_ID6190,CC_NAME507,2015-12-17,V0,"If delivered basal flow rate exceeds the prescribed basal rate setting by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the pump goes into free flow, the pump shall issue an basal over-infusion alarm (EC3.2.7).58",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\gms\GossipDigestAck2.java5
CC_ID6191,CC_NAME843,2015-11-24,V2,") All filled prescriptions (liquid, narcotic pain-killer dispensed by the hospital pharmacy) must be labeled at least visibly with a. Patient name b. Drug code c. Name of drug d. Concentration58",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\statements\ListPermissionsStatement.java5
CC_ID6192,CC_NAME4356,2015-12-11,V0,"The mechanical pump shall halt pumping when commanded, or caused in response to an alarm condition.58",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\restrictions\RestrictionSet.java5
CC_ID6193,CC_NAME5224,2015-12-14,V4,The pump shall deliver basal infusion at the prescribed basal rate within a basal infusion flow tolerance of Fbasal tol = 0.5 ml/hr of the prescribed basal rate.58,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cache\IRowCacheEntry.java5
CC_ID6194,CC_NAME2282,2016-01-05,V6,The PCA pump shall detect battery failure and issue a battery failure alarm58,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\repair\SystemDistributedKeyspace.java5
CC_ID6195,CC_NAME1039,2015-12-29,V1,"A clinician observing the discomfort of the patient may command the PCA pump to deliver a square bolus of the same volume-to-be-infused, V T BI, as patient-requested bolus over a period of time chosen by the clinician.58",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\statements\GrantPermissionsStatement.java5
CC_ID6196,CC_NAME2251,2015-12-29,V7,Prescriptions that violate a hard limit of the drug in the drug library shall be rejected with visible and audible indication when confirmation is attempted by the clinician.59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\thrift\ThriftConversion.java5
CC_ID6197,CC_NAME1127,2015-11-03,V6,"If the drug volume in the reservoir measures less than Vers =0.5 ml, and an infusion is in progress, an empty-reservoir alarm101 shall be issued stopping the pump.59",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\CounterUpdateCell.java5
CC_ID6198,CC_NAME5280,2015-12-15,V0,Patient-requested bolus shall not be delivered if infusing prescribed V T BI will exceed hard limits retrieved from the drug library for the volume of drug infused over a period of time.59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\sstable\format\big\BigFormat.java5
CC_ID6199,CC_NAME5134,2016-01-11,V4,"If delivered basal flow rate exceeds the prescribed basal rate setting by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the pump goes into free flow, the pump shall issue an basal over-infusion alarm (EC3.2.7).59",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\gms\GossipDigestAck2VerbHandler.java5
CC_ID6200,CC_NAME4473,2015-12-28,V0,"The PCA pump shall detect power supply voltage out-of-range, issue a voltage out-of-range warning, and switch to battery backup when out-of-range.59",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\service\AbstractReadExecutor.java5
CC_ID6201,CC_NAME3111,2016-01-25,V1,The scanner shall read and authenticate information from the clinician’s badge59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\transport\messages\ErrorMessage.java5
CC_ID6202,CC_NAME9244,2015-11-18,V6,"A clinician-requested bolus shall be delivered at the rate, Fccb, of V T BI divided by the duration chosen by the clinician, ?ccb, in addition to the prescribed basal flow rate, Fbasal, but no more than the maximum flow rate for the pump, Fmax.59",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\restrictions\AbstractRestriction.java5
CC_ID6203,CC_NAME7851,2015-11-25,V3,"Because the drugs used for analgesia are often narcotic, requiring Drug Enforcement Agency (DEA) tracking if used in the United States, the drug reservoir and means to change prescriptions59",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\net\MessageOut.java5
CC_ID6204,CC_NAME7143,2015-11-23,V2,The drug reservoir shall measure its contents.59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\statements\AlterTableStatement.java5
CC_ID6205,CC_NAME2923,2015-12-28,V0,"If delivered clinician-requested bolus flow rate is less than the calculated square bolus rate by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the flow stops59",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\util\DataOutputPlus.java5
CC_ID6206,CC_NAME6080,2016-01-08,V2,The Control Panel shall audibly indicate the specific problem causing the alarm condition as described in Section 5.4.359,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\streaming\StreamWriter.java5
CC_ID6207,CC_NAME4275,2015-12-03,V4,The drug loaded into the reservoir must also be found in the PCA pump’s drug in library99. The drug code of the prescription must match the drug code of a drug library entry.59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\service\EchoVerbHandler.java5
CC_ID6208,CC_NAME9335,2015-12-21,V0,"Occurrence of unavoidable single-event upsets caused by cosmic-ray-induced high- and thermalenergy neutrons must be either masked, or detected to fail-stop59",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\thrift\ThriftClientState.java5
CC_ID6209,CC_NAME2485,2015-11-03,V1,An authorized clinician must personally confirm the prescription97 is authentic and meant for the patient to be infused. The routine procedures by which clinicians load the drug reservoir must ensure that the prescription filled by an authorized59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\SSTableLevelResetter.java5
CC_ID6210,CC_NAME2289,2016-01-05,V0,The Control Panel shall visually indicate the specific problem causing the alarm condition as described in Section 5.4.2.59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\config\CFMetaData.java5
CC_ID6211,CC_NAME2633,2015-11-12,V2,"If delivered patient-requested bolus flow rate is less than the prescribed bolus rate setting by more than its allowed tolerance over a period of more than 1 minutes, or immediately if the flow stops59",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\service\GCInspectorMXBean.java5
CC_ID6212,CC_NAME1390,2015-11-04,V4,Prescribed V T BI and rate shall not exceed the hard limits set by the drug library from the hospital pharmacy for the drug loaded in the PCA pump.59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\DisableThrift.java5
CC_ID6213,CC_NAME2085,2015-12-08,V7,Each tone in the alarm melody shall be composed of a minimum of 4 harmonic components in the range 300 Hz to 4000 Hz comprising an inverted 9th jazz chord.59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\auth\AllowAllAuthorizer.java5
CC_ID6214,CC_NAME3224,2015-11-20,V0,The PCA pump shall issue alarms and warnings that require clinician attention.59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\btree\BTreeSearchIterator.java5
CC_ID6215,CC_NAME2184,2016-01-07,V0,The PCA pump shall measure drug flow within a tolerance of Fmdf tol = 0.1 ml/hr.59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\AtomDeserializer.java5
CC_ID6216,CC_NAME3937,2016-01-04,V1,Pressing the stop button confirms and silences all alarms and terminates any alarm signal inactivation.59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\memory\MemoryUtil.java5
CC_ID6217,CC_NAME545,2016-01-27,V4,Visual alarms shall display alarm symbols from Table D.201 Graphical symbols for ALARM SYSTEMS of standard IEC 60601-1-8.59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\service\pager\NamesQueryPager.java5
CC_ID6218,CC_NAME8604,2016-01-01,V0,The PCA pump case must be at least difficult to breech as its tamper-resistant door. Breaking the case shall not be easier to access the drug reservoir than breeching the door.59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\sstable\metadata\MetadataSerializer.java5
CC_ID6219,CC_NAME1542,2015-12-11,V1,The PCA pump shall detect battery failure and issue a battery failure alarm59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\sstable\ISSTableScanner.java5
CC_ID6220,CC_NAME1673,2015-12-10,V0,The PCA pump shall detect air-in-line embolism (bubble).59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\streaming\messages\ReceivedMessage.java5
CC_ID6221,CC_NAME1835,2015-12-18,V3,"The mechanical pump shall halt pumping when commanded, or caused in response to an alarm condition.59",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\locator\NetworkTopologyStrategy.java5
CC_ID6222,CC_NAME7211,2015-12-14,V1,"If the drug loaded into the drug reservoir is not present in the drug library or the library does not pass authentication and integrity checks, that the drug is unknown59",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\serializers\TypeSerializer.java5
CC_ID6223,CC_NAME9675,2015-11-06,V1,The patient’s prescription shall be retained for at least ?data = 96 hours after the PCA pump is turned-off and unplugged.59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\dht\LocalPartitioner.java5
CC_ID6224,CC_NAME7194,2015-11-17,V1,An upstream occlusion alarm118 shall be triggered when the pump senses an upstream (drug reservoir side) occlusion exceeding Puo = 1 psi59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\concurrent\SharedCloseable.java5
CC_ID6225,CC_NAME1504,2015-11-11,V6,"If a drug library’s soft limit is violated by the proposed settings, but not a hard limit, a warning is shown to the clinician by the user interface and a distinctive, irritating sound made and recorded in the Event Log.59",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\ColumnSerializer.java5
CC_ID6226,CC_NAME5929,2016-01-18,V2,"Upon the clinician’s pressing of the stop button, prescribed infusion shall halt.59",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\ColumnSpecification.java5
CC_ID6227,CC_NAME2156,2015-12-02,V0,"Hospital procedures must endow the attending clinician access to the door key135, yet prevent other persons’ access.59",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\TruncateResponse.java5
CC_ID6228,CC_NAME8093,2015-12-03,V6,Clinician-commanded bolus shall be halted when continuing to infuse prescribed V T BI will exceed hard limits retrieved from the drug library for the volume of drug infused over a period of time.59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\ObjectSizes.java5
CC_ID6229,CC_NAME4753,2015-11-18,V4,The ICE interface shall transmit encrypted and authenticated alarms and warnings to the ICE system.59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\selection\RawSelector.java5
CC_ID6230,CC_NAME7920,2015-11-16,V2,"Patient-requested bolus shall not be delivered more often than a prescribed number of minutes, ?prb.59",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\hadoop\cql3\CqlBulkRecordWriter.java5
CC_ID6231,CC_NAME98,2016-01-04,V0,"Upon the clinician’s pressing of the start button, prescribed infusion shall commence.59",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\statements\RevokePermissionsStatement.java5
CC_ID6232,CC_NAME1321,2016-01-05,V1,The pump shall be able to deliver basal infusion at flows throughout the basal infusion flow range of Fbasal min = 1 to Fbasal max = 10 ml/hr.59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\composites\CompoundDenseCellName.java5
CC_ID6233,CC_NAME2903,2015-12-29,V4,"Because with either working battery or power supply can operate the pump, if the battery failure alarm and either the voltage out-of-range or the power supply failure alarms, then the pump rate will be off.59",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\DisableHandoff.java5
CC_ID6234,CC_NAME9275,2015-12-16,V1,"When the stop button is pressed, the current pump stroke shall be completed prior to stopping the pump.59",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\obs\IBitSet.java5
CC_ID6235,CC_NAME832,2015-12-04,V4,"The user interface must show that the PCA pump is working on battery backup, and an estimate of the number of minutes of battery-powered infusion remain.59",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\ResetLocalSchema.java5
CC_ID6236,CC_NAME6777,2015-11-13,V0,–removed all Rx entry via scanner59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\service\pager\RangeSliceQueryPager.java5
CC_ID6237,CC_NAME1004,2015-12-02,V1,"–requirement removed, Rx read from drug container by scanner59",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\util\SequentialWriter.java5
CC_ID6238,CC_NAME4185,2015-12-02,V3,"The pump shall maintain a minimum KVO flow rate of FKV O = 1 ml/hr at all times during infusion, even during alarms, unless the alarm also stops flow. Table 4 defines which alarms also stop drug flow completely.59",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\ColumnFamily.java5
CC_ID6239,CC_NAME7538,2015-12-18,V2,"The PCA pump shall have continuous fault-detection and masking. Hardware monitors of thread heartbeat, memory error correction codes are examples.59",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\progress\ProgressListener.java5
CC_ID6240,CC_NAME8815,2016-01-27,V1,"If alarms are inactivated or paused through the ICE supervisor user interface, they shall be reactivated upon loss of connection to ICE59",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\repair\messages\SyncComplete.java5
CC_ID6241,CC_NAME5216,2015-11-13,V5,The Control Panel shall provide means to inactivate audible alarms indefinitely59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\marshal\ReversedType.java5
CC_ID6242,CC_NAME7976,2016-01-12,V7,The PCA pump shall have a stop button59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\CoalescingStrategies.java5
CC_ID6243,CC_NAME9139,2016-01-28,V2,Prescriptions that violate the soft limits of the drug in the drug library shall issue a visible and audible warning requiring a soft limit confirmation by the clinician.59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\marshal\UserType.java5
CC_ID6244,CC_NAME9721,2016-01-12,V5,"A clinician observing the discomfort of the patient may command the PCA pump to deliver a square bolus of the same volume-to-be-infused, V T BI, as patient-requested bolus over a period of time chosen by the clinician.59",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\MurmurHash.java5
CC_ID6245,CC_NAME7333,2015-12-01,V0,The PCA pump shall switch to KVO infusion rate upon receiving an authenticated command through its ICE interface.59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\config\YamlConfigurationLoader.java5
CC_ID6246,CC_NAME7510,2016-01-08,V3,"Upon patient’s press of the PCA pump’s patient-button, a prescribed bolus volume-to-be-infused, V T BI, of the drug loaded in the pump is delivered to the patient.59",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\serializers\UTF8Serializer.java5
CC_ID6247,CC_NAME4920,2016-01-29,V3,Hardware faults that prevent operation of the Control Panel shall illuminate a hardware fault indicator (light-emitting diode).59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\marshal\AbstractCompositeType.java5
CC_ID6248,CC_NAME2358,2015-11-20,V0,The PCA pump shall resume prescribed infusion upon receiving an authenticated command through its ICE interface.59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\service\MigrationListener.java5
CC_ID6249,CC_NAME9551,2015-12-29,V0,Patient-requested bolus delivery shall be immediately halted when alarms sound.59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\ResumeHandoff.java5
CC_ID6250,CC_NAME41,2015-11-12,V5,"When an occlusion alarm occurs, the pump shall be stopped immediately without completing the current pump stroke59",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\marshal\AsciiType.java5
CC_ID6251,CC_NAME595,2016-01-01,V0,"The basal flow rate, F(basal) is prescribed by a physican and entred into the PCA pump by scanning the presription from the drug container label as it is loaded into the reservoir.59",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\statements\DropTypeStatement.java5
CC_ID6252,CC_NAME6572,2016-01-19,V1,The alarm melody of audible alarms signals shall conform to Table AAA.1 of standard IEC 60601-1-8 for drug or fluid delivery. “C d g” shall be used for medium priority alarms; “C d g - C d” shall be used for high priority alarms59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\service\pager\RangeNamesQueryPager.java5
CC_ID6253,CC_NAME4618,2016-01-27,V4,A real-time clock must produce timestamps accurate to 10 ms.59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\SetLoggingLevel.java5
CC_ID6254,CC_NAME3668,2015-11-26,V4,"The PCA pump shall perform periodic self-tests to assure system integrity during long periods of use. Failure of a self-test shall raise a self-test alarm, stop pump, record it in the Fault Log, and display the reason for failure on the user interface.59",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\metrics\ConnectionMetrics.java5
CC_ID6255,CC_NAME3924,2016-01-19,V1,The maximum clinician-chosen duration for a clinician-requested bolus shall be ?ccb max = 6 hours.59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\exceptions\UnauthorizedException.java5
CC_ID6256,CC_NAME3790,2015-11-23,V7,"After the clinician presses the start button, but before commencing infusion, the values of V T BI and Fbasal are checked against the drug library entry of the drug to be infused.59",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\gms\FailureDetectorMBean.java5
CC_ID6257,CC_NAME3799,2015-12-17,V0,"A patient-requested bolus shall be delivered at its prescribed rate, Fbolus, in addition to the prescribed basal flow rate, Fbasal, but no more than the maximum flow rate for the pump, Fmax.59",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\btree\Cursor.java5
CC_ID6258,CC_NAME2550,2016-01-26,V3,"For each drug that may be infused with a PCA pump, the drug library entry103 for that drug shall have data elements listed in Table 6.59",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\marshal\TupleType.java5
CC_ID6259,CC_NAME7793,2016-01-06,V6,") All filled prescriptions (liquid, narcotic pain-killer dispensed by the hospital pharmacy) must be labeled at least visibly with a. Patient name b. Drug code c. Name of drug d. Concentration59",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\sstable\Downsampling.java5
CC_ID6260,CC_NAME3148,2015-12-10,V4,The scanner shall read and authenticate information from the drug’s package label59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\WindowsTimer.java5
CC_ID6261,CC_NAME1332,2015-12-21,V0,"During normal use and/or single fault condition of the equipment, continuous reverse delivery115 shall not be possible (from IEC 601-2-24)59",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\CfStats.java5
CC_ID6262,CC_NAME7432,2015-12-15,V4,The mechanical pump shall not allow reverse flow from the patient into the pump.59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\BufferExpiringCell.java5
CC_ID6263,CC_NAME5692,2016-01-20,V0,When auditory alarms are inactive the control panel shall display an inactive auditory alarm symbol from Table D.201 Graphical symbols for ALARM SYSTEMS of standard IEC 60601-1-8.59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\concurrent\RefCounted.java5
CC_ID6264,CC_NAME7433,2015-11-05,V1,The PCA pump shall maintain an electronic event log to record each action taken by the pump and each event sensed of its environment.59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\locator\PropertyFileSnitch.java5
CC_ID6265,CC_NAME2846,2016-01-22,V3,"The PCA pump shall perform a power-on-self-test (POST) to assure system integrity after being turned on, yet before any infusion begins. Failure of POST shall raise a POST alarm, stop pump59",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\streaming\messages\SessionFailedMessage.java5
CC_ID6266,CC_NAME4485,2016-01-05,V1,Alarm’s and warning’s priority shall be determined in accordance with standard IEC 60601-1-8 Medical electrical equipment - Part 1-8: General requirements for safety - Collateral standard.59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\repair\messages\RepairMessage.java5
CC_ID6267,CC_NAME1811,2015-12-07,V3,The PCA pump shall detect upstream occlusion.59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\composites\CompoundComposite.java5
CC_ID6268,CC_NAME2984,2015-11-27,V2,Clinician-requested bolus delivery shall be immediately halted when alarms sound.59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\index\AbstractSimplePerColumnSecondaryIndex.java5
CC_ID6269,CC_NAME8925,2016-01-19,V5,All alarms not of high priority shall be encrypted and authenticated. High priority alarms may be encrypted and authenticated.59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\schema\LegacySchemaTables.java5
CC_ID6270,CC_NAME4270,2015-11-23,V0,The control panel must display currently-programmed patient data and physician’s prescription.59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\compaction\CompactionTask.java5
CC_ID6271,CC_NAME2800,2015-12-07,V1,An air-in-line alarm116 shall be triggered by the pump if detectable air bubbles are infused into the patient.59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\marshal\DecimalType.java5
CC_ID6272,CC_NAME6066,2015-11-04,V1,"Hardware faults detected, but not masked, shall raise a fault alarm, stop pump, record it in the Fault Log, and display the reason for fault on the user interface.59",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\service\StartupCheck.java5
CC_ID6273,CC_NAME9952,2015-11-24,V3,Each log entry shall have a time stamp81 with its time of occurrence.59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\progress\ProgressEventType.java5
CC_ID6274,CC_NAME8377,2015-11-13,V3,The pump shall deliver basal infusion at the prescribed basal rate within a basal infusion flow tolerance of Fbasal tol = 0.5 ml/hr of the prescribed basal rate.59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\GetSSTables.java5
CC_ID6275,CC_NAME2810,2016-01-07,V6,The PCA pump shall have a start button.59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\statements\SchemaAlteringStatement.java5
CC_ID6276,CC_NAME9297,2015-12-07,V4,"The minimum clinician-chosen duration for a clinician-requested bolus shall be the prescribed minimum number of minutes between consecutive patient-requested bolus deliveries, ?prb.59",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\StandaloneSplitter.java5
CC_ID6277,CC_NAME7365,2015-11-02,V0,Component failure must not harm patient (beyond stopping function).59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\metrics\HintedHandoffMetrics.java5
CC_ID6278,CC_NAME7597,2016-01-21,V0,Temporarily paused alarms shall reactivate ?ap = 10 minutes after inactivation.59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\IMergeIterator.java5
CC_ID6279,CC_NAME8935,2016-01-15,V4,Priority for alarms and warnings is shown in Table 4; warnings are low-priority alarms. The last column show the alarm pump rate to be used while the alarm is in effect. For “special” flow rates for power malfunctions see Section 6.3.59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\compaction\writers\DefaultCompactionWriter.java5
CC_ID6280,CC_NAME9399,2015-12-04,V6,The PCA pump shall use a physician’s prescription as device parameters.59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\CFName.java5
CC_ID6281,CC_NAME1631,2015-12-29,V3,sound of audible alarm59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\repair\SyncStat.java5
CC_ID6282,CC_NAME8715,2015-11-19,V4,"When an empty-reservoir alarm occurs, the current pump stroke shall be completed prior to stopping the pump.59",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\serializers\TimeUUIDSerializer.java5
CC_ID6283,CC_NAME638,2015-11-19,V0,A open door alarm shall be triggered when the reservoir door is opened while the pump is not stopped.59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\dht\Bounds.java5
CC_ID6284,CC_NAME2793,2016-01-25,V4,The drug reservoir holds liquid pain-killer supplied by the hospital pharmacy and loaded into the PCA pump by the clinician.59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\util\BufferedSegmentedFile.java5
CC_ID6285,CC_NAME5020,2015-12-09,V3,"If delivered clinician-requested bolus flow rate exceeds the calculated square bolus rate by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the pump goes into free flow59",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\IVersionedSerializer.java5
CC_ID6286,CC_NAME4030,2015-12-08,V3,"If delivered basal flow rate is less than the prescribed basal rate setting by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the flow stops, the pump shall issue an basal under-infusion warning (EC3.2.8).59",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\service\CacheService.java5
CC_ID6287,CC_NAME7817,2015-12-17,V1,"The alarm indicator appearance shall comply with color, flashing frequency, and duty cycle given in Table 5.59",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\commitlog\ReplayPosition.java5
CC_ID6288,CC_NAME7743,2015-11-10,V5,At least one visual alarm signal shall be provided that identifies the specific alarm condition and its priority. This signal shall be perceived correctly (be legible) at a distance of 1 m from the equipment59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\service\CASRequest.java5
CC_ID6289,CC_NAME9841,2015-11-24,V0,"If a drug library’s hard limit is violated by the proposed settings, the limit violated is indicated59",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\marshal\TypeParser.java5
CC_ID6290,CC_NAME1959,2016-01-04,V4,"display of visual information, and59",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\RoleName.java5
CC_ID6291,CC_NAME3576,2015-11-03,V4,"If the pump gets overheated to more than Tpoh = 55 C, the pump shall issue an pump overheated alarm (EC3.2.9).59",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\net\IncomingTcpConnection.java5
CC_ID6292,CC_NAME5800,2016-01-27,V2,The auditory volume of audible alarms signals shall conform to Section 201.3.3.2 Volume of auditory ALARM SIGNALS and INFORMATION SIGNALS of standard IEC 60601-1-8.59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\config\TriggerDefinition.java5
CC_ID6293,CC_NAME9657,2015-12-23,V2,A downstream occlusion alarm119 shall be triggered if the pump senses a downstream (patient side)59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\repair\SnapshotTask.java5
CC_ID6294,CC_NAME7968,2016-01-01,V3,"The PCA pump shall continue to infuse for 10 minutes during interruption of mains electricity supply using battery backup, either continuously or spread over an hour. (Five minutes to recharge per minute using battery.)59",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\composites\AbstractCellNameType.java5
CC_ID6295,CC_NAME6318,2015-12-16,V6,The PCA pump shall include electronic tamper detection mechanisms and shall record detected tampering attempts in the Fault Log and Event Log as well as issuing an authenticated ICE message.59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\statements\AlterTypeStatement.java5
CC_ID6296,CC_NAME6109,2015-12-03,V1,"–removed, must scan Rx from label of drug container59",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\exceptions\WriteTimeoutException.java5
CC_ID6297,CC_NAME6364,2016-01-20,V3,tactile response (button press).59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\marshal\CollectionType.java5
