UC_ID,R_ID
UC_ID5678,R_ID7069
UC_ID5681,R_ID86
UC_ID5683,R_ID1331
UC_ID5683,R_ID1497
UC_ID5683,R_ID2282
UC_ID5683,R_ID2755
UC_ID5683,R_ID3001
UC_ID5683,R_ID4847
UC_ID5683,R_ID6199
UC_ID5684,R_ID3445
UC_ID5684,R_ID4183
UC_ID5684,R_ID5170
UC_ID5684,R_ID7409
UC_ID5684,R_ID7483
UC_ID5685,R_ID2201
UC_ID5687,R_ID222
UC_ID5687,R_ID3196
UC_ID5687,R_ID3528
UC_ID5687,R_ID3613
UC_ID5687,R_ID5972
UC_ID5687,R_ID7712
UC_ID5688,R_ID4067
UC_ID5689,R_ID2718
UC_ID5689,R_ID29
UC_ID5689,R_ID3038
UC_ID5689,R_ID4976
UC_ID5689,R_ID5048
UC_ID5689,R_ID5246
UC_ID5691,R_ID1608
UC_ID5692,R_ID4164
UC_ID5692,R_ID4398
UC_ID5692,R_ID4868
UC_ID5692,R_ID5069
UC_ID5693,R_ID1965
UC_ID5695,R_ID1694
UC_ID5695,R_ID414
UC_ID5695,R_ID5227
UC_ID5696,R_ID7136
UC_ID5697,R_ID7179
UC_ID5698,R_ID2425
UC_ID5698,R_ID4077
UC_ID5698,R_ID4572
UC_ID5698,R_ID4953
UC_ID5698,R_ID687
UC_ID5698,R_ID711
UC_ID5699,R_ID1052
UC_ID5699,R_ID1726
UC_ID5699,R_ID4204
UC_ID5699,R_ID6129
UC_ID5699,R_ID6965
UC_ID5699,R_ID7749
UC_ID5700,R_ID6659
UC_ID5701,R_ID1999
UC_ID5701,R_ID3832
UC_ID5701,R_ID4351
UC_ID5701,R_ID4804
UC_ID5701,R_ID5268
UC_ID5701,R_ID6685
UC_ID5701,R_ID787
UC_ID5703,R_ID716
UC_ID5704,R_ID1772
UC_ID5704,R_ID268
UC_ID5704,R_ID2897
UC_ID5704,R_ID3478
UC_ID5704,R_ID6144
UC_ID5704,R_ID6956
UC_ID5705,R_ID2394
UC_ID5705,R_ID432
UC_ID5705,R_ID7242
UC_ID5706,R_ID3449
UC_ID5706,R_ID3737
UC_ID5706,R_ID6983
UC_ID5707,R_ID3058
UC_ID5708,R_ID6992
UC_ID5709,R_ID5862
UC_ID5710,R_ID7849
UC_ID5713,R_ID1987
UC_ID5713,R_ID238
UC_ID5713,R_ID2771
UC_ID5713,R_ID3590
UC_ID5713,R_ID4129
UC_ID5713,R_ID4254
UC_ID5714,R_ID128
UC_ID5715,R_ID7495
UC_ID5716,R_ID1234
UC_ID5718,R_ID563
UC_ID5719,R_ID1125
UC_ID5719,R_ID4179
UC_ID5720,R_ID1956
UC_ID5720,R_ID423
UC_ID5720,R_ID5191
UC_ID5720,R_ID5587
UC_ID5721,R_ID5447
UC_ID5722,R_ID5208
UC_ID5723,R_ID7537
UC_ID5725,R_ID205
UC_ID5725,R_ID2366
UC_ID5725,R_ID624
UC_ID5725,R_ID678
UC_ID5725,R_ID7400
UC_ID5727,R_ID1162
UC_ID5728,R_ID7099
UC_ID5730,R_ID1431
UC_ID5730,R_ID5972
UC_ID5731,R_ID47
UC_ID5732,R_ID1078
UC_ID5732,R_ID189
UC_ID5732,R_ID1918
UC_ID5732,R_ID6729
UC_ID5732,R_ID6933
UC_ID5732,R_ID7675
UC_ID5732,R_ID882
UC_ID5733,R_ID7114
UC_ID5734,R_ID3177
UC_ID5734,R_ID456
UC_ID5734,R_ID7458
UC_ID5734,R_ID7913
UC_ID5736,R_ID1084
UC_ID5736,R_ID1297
UC_ID5736,R_ID1330
UC_ID5736,R_ID2399
UC_ID5736,R_ID3222
UC_ID5736,R_ID4364
UC_ID5736,R_ID5468
UC_ID5739,R_ID3017
UC_ID5740,R_ID1302
UC_ID5740,R_ID2445
UC_ID5740,R_ID3246
UC_ID5740,R_ID4770
UC_ID5740,R_ID5152
UC_ID5740,R_ID5981
UC_ID5740,R_ID6888
UC_ID5741,R_ID3466
UC_ID5741,R_ID4343
UC_ID5742,R_ID3170
UC_ID5742,R_ID5285
UC_ID5744,R_ID5280
UC_ID5744,R_ID6626
UC_ID5745,R_ID3945
UC_ID5745,R_ID4351
UC_ID5745,R_ID7525
UC_ID5746,R_ID1069
UC_ID5746,R_ID1690
UC_ID5746,R_ID1980
UC_ID5746,R_ID2835
UC_ID5746,R_ID3628
UC_ID5746,R_ID6210
UC_ID5746,R_ID7597
UC_ID5747,R_ID4471
UC_ID5748,R_ID12
UC_ID5748,R_ID1744
UC_ID5748,R_ID2782
UC_ID5748,R_ID3718
UC_ID5748,R_ID939
UC_ID5750,R_ID2805
UC_ID5750,R_ID3207
UC_ID5750,R_ID4968
UC_ID5750,R_ID5969
UC_ID5750,R_ID715
UC_ID5750,R_ID7967
UC_ID5751,R_ID2240
UC_ID5751,R_ID2850
UC_ID5751,R_ID29
UC_ID5751,R_ID3359
UC_ID5751,R_ID554
UC_ID5751,R_ID5939
UC_ID5752,R_ID3698
UC_ID5752,R_ID375
UC_ID5754,R_ID2041
UC_ID5754,R_ID3476
UC_ID5754,R_ID5531
UC_ID5754,R_ID7860
UC_ID5755,R_ID1926
UC_ID5755,R_ID4623
UC_ID5755,R_ID5906
UC_ID5755,R_ID6283
UC_ID5756,R_ID345
UC_ID5761,R_ID1023
UC_ID5761,R_ID5890
UC_ID5764,R_ID3156
UC_ID5765,R_ID6058
UC_ID5766,R_ID1220
UC_ID5766,R_ID5390
UC_ID5766,R_ID7992
UC_ID5767,R_ID422
UC_ID5768,R_ID1160
UC_ID5768,R_ID4514
UC_ID5768,R_ID4611
UC_ID5768,R_ID6817
UC_ID5768,R_ID7760
UC_ID5769,R_ID3189
UC_ID5770,R_ID1564
UC_ID5770,R_ID4829
UC_ID5771,R_ID1194
UC_ID5772,R_ID1157
UC_ID5772,R_ID7483
UC_ID5773,R_ID3705
UC_ID5773,R_ID5922
UC_ID5774,R_ID663
UC_ID5775,R_ID1158
UC_ID5775,R_ID1341
UC_ID5775,R_ID7026
UC_ID5776,R_ID1200
UC_ID5777,R_ID4327
UC_ID5778,R_ID2036
UC_ID5778,R_ID2124
UC_ID5778,R_ID2630
UC_ID5778,R_ID360
UC_ID5778,R_ID4516
UC_ID5778,R_ID4916
UC_ID5778,R_ID637
UC_ID5783,R_ID7850
UC_ID5784,R_ID2952
UC_ID5787,R_ID1368
UC_ID5787,R_ID1850
UC_ID5787,R_ID5327
UC_ID5787,R_ID716
UC_ID5787,R_ID7388
UC_ID5787,R_ID7594
UC_ID5787,R_ID7648
UC_ID5788,R_ID2689
UC_ID5788,R_ID4436
UC_ID5788,R_ID552
UC_ID5788,R_ID6679
UC_ID5788,R_ID6745
UC_ID5788,R_ID7856
UC_ID5789,R_ID7075
UC_ID5790,R_ID2986
UC_ID5791,R_ID1553
UC_ID5791,R_ID3637
UC_ID5791,R_ID6790
UC_ID5791,R_ID6842
UC_ID5791,R_ID6959
UC_ID5792,R_ID5308
UC_ID5795,R_ID4237
UC_ID5796,R_ID7677
UC_ID5798,R_ID4492
UC_ID5798,R_ID5407
UC_ID5804,R_ID2828
UC_ID5804,R_ID2840
UC_ID5804,R_ID4630
UC_ID5805,R_ID1244
UC_ID5805,R_ID3033
UC_ID5805,R_ID3143
UC_ID5805,R_ID3767
UC_ID5805,R_ID6674
UC_ID5805,R_ID6899
UC_ID5805,R_ID7288
UC_ID5806,R_ID5129
UC_ID5808,R_ID4699
UC_ID5809,R_ID160
UC_ID5809,R_ID2329
UC_ID5809,R_ID3840
UC_ID5809,R_ID3882
UC_ID5809,R_ID4766
UC_ID5809,R_ID51
UC_ID5809,R_ID5531
UC_ID5812,R_ID3208
UC_ID5812,R_ID542
UC_ID5812,R_ID5632
UC_ID5812,R_ID5691
UC_ID5812,R_ID5704
UC_ID5812,R_ID6169
UC_ID5812,R_ID7277
UC_ID5813,R_ID2984
UC_ID5813,R_ID7341
UC_ID5813,R_ID7569
UC_ID5814,R_ID3154
UC_ID5815,R_ID4312
UC_ID5818,R_ID2420
UC_ID5818,R_ID2434
UC_ID5818,R_ID4031
UC_ID5818,R_ID451
UC_ID5818,R_ID4636
UC_ID5818,R_ID6173
UC_ID5818,R_ID896
UC_ID5820,R_ID2336
UC_ID5825,R_ID2012
UC_ID5825,R_ID263
UC_ID5825,R_ID3181
UC_ID5825,R_ID3653
UC_ID5825,R_ID3770
UC_ID5825,R_ID6024
UC_ID5826,R_ID3696
UC_ID5827,R_ID1464
UC_ID5827,R_ID1720
UC_ID5827,R_ID232
UC_ID5827,R_ID5021
UC_ID5827,R_ID675
UC_ID5827,R_ID7804
UC_ID5828,R_ID2657
UC_ID5828,R_ID4214
UC_ID5828,R_ID7822
UC_ID5828,R_ID968
UC_ID5828,R_ID997
UC_ID5829,R_ID1739
UC_ID5829,R_ID758
UC_ID5830,R_ID679
UC_ID5830,R_ID7963
UC_ID5831,R_ID2341
UC_ID5831,R_ID3168
UC_ID5831,R_ID3968
UC_ID5831,R_ID4203
UC_ID5831,R_ID578
UC_ID5831,R_ID7322
UC_ID5831,R_ID936
UC_ID5832,R_ID1237
UC_ID5833,R_ID4132
UC_ID5833,R_ID6228
UC_ID5834,R_ID7752
UC_ID5835,R_ID2886
UC_ID5836,R_ID1846
UC_ID5836,R_ID2909
UC_ID5836,R_ID3501
UC_ID5836,R_ID6064
UC_ID5837,R_ID6740
UC_ID5838,R_ID1782
UC_ID5839,R_ID3582
UC_ID5840,R_ID1678
UC_ID5840,R_ID2134
UC_ID5840,R_ID2683
UC_ID5840,R_ID335
UC_ID5840,R_ID5118
UC_ID5840,R_ID6746
UC_ID5840,R_ID7825
UC_ID5842,R_ID5158
UC_ID5843,R_ID3670
UC_ID5844,R_ID38
UC_ID5846,R_ID1478
UC_ID5846,R_ID1614
UC_ID5846,R_ID163
UC_ID5846,R_ID3502
UC_ID5846,R_ID5453
UC_ID5846,R_ID558
UC_ID5846,R_ID7359
UC_ID5847,R_ID1076
UC_ID5847,R_ID2553
UC_ID5847,R_ID3989
UC_ID5847,R_ID5304
UC_ID5847,R_ID6081
UC_ID5847,R_ID6894
UC_ID5847,R_ID790
UC_ID5848,R_ID1037
UC_ID5848,R_ID3483
UC_ID5848,R_ID7275
UC_ID5850,R_ID1325
UC_ID5850,R_ID2878
UC_ID5850,R_ID3129
UC_ID5850,R_ID392
UC_ID5850,R_ID3996
UC_ID5850,R_ID4912
UC_ID5850,R_ID4975
UC_ID5851,R_ID4941
UC_ID5853,R_ID1066
UC_ID5853,R_ID5065
UC_ID5854,R_ID1738
UC_ID5854,R_ID2623
UC_ID5854,R_ID2652
UC_ID5854,R_ID7485
UC_ID5854,R_ID7536
UC_ID5854,R_ID7631
UC_ID5854,R_ID7693
UC_ID5857,R_ID1116
UC_ID5857,R_ID3504
UC_ID5857,R_ID5927
UC_ID5857,R_ID6500
UC_ID5858,R_ID2049
UC_ID5858,R_ID3749
UC_ID5859,R_ID3052
UC_ID5859,R_ID348
UC_ID5859,R_ID3972
UC_ID5859,R_ID6013
UC_ID5859,R_ID6217
UC_ID5859,R_ID7771
UC_ID5860,R_ID1792
UC_ID5860,R_ID5712
UC_ID5860,R_ID6572
UC_ID5861,R_ID2464
UC_ID5862,R_ID1329
UC_ID5862,R_ID3944
UC_ID5862,R_ID5172
UC_ID5862,R_ID5402
UC_ID5862,R_ID6385
UC_ID5863,R_ID1294
UC_ID5863,R_ID1447
UC_ID5863,R_ID5217
UC_ID5863,R_ID6980
UC_ID5863,R_ID7502
UC_ID5863,R_ID7898
UC_ID5864,R_ID1250
UC_ID5864,R_ID353
UC_ID5864,R_ID4345
UC_ID5864,R_ID6022
UC_ID5865,R_ID1563
UC_ID5865,R_ID1706
UC_ID5865,R_ID465
UC_ID5865,R_ID4755
UC_ID5865,R_ID5054
UC_ID5866,R_ID3845
UC_ID5868,R_ID2650
UC_ID5868,R_ID2754
UC_ID5868,R_ID418
UC_ID5868,R_ID6103
UC_ID5868,R_ID6282
UC_ID5872,R_ID6747
UC_ID5874,R_ID7562
UC_ID5875,R_ID7026
UC_ID5876,R_ID3950
UC_ID5876,R_ID4970
UC_ID5876,R_ID7037
UC_ID5878,R_ID1150
UC_ID5878,R_ID2689
UC_ID5878,R_ID2991
UC_ID5878,R_ID3303
UC_ID5878,R_ID5887
UC_ID5878,R_ID6421
UC_ID5879,R_ID466
UC_ID5880,R_ID1431
UC_ID5880,R_ID2187
UC_ID5880,R_ID3908
UC_ID5880,R_ID4125
UC_ID5880,R_ID6708
UC_ID5880,R_ID6786
UC_ID5880,R_ID919
UC_ID5882,R_ID5653
UC_ID5882,R_ID6048
UC_ID5882,R_ID6161
UC_ID5882,R_ID6626
UC_ID5886,R_ID2895
UC_ID5886,R_ID4912
UC_ID5886,R_ID5109
UC_ID5886,R_ID5354
UC_ID5886,R_ID6434
UC_ID5886,R_ID6536
UC_ID5889,R_ID3210
UC_ID5889,R_ID3895
UC_ID5889,R_ID5799
UC_ID5889,R_ID6080
UC_ID5889,R_ID6283
UC_ID5889,R_ID7734
UC_ID5890,R_ID3520
UC_ID5890,R_ID4715
UC_ID5890,R_ID5283
UC_ID5890,R_ID6281
UC_ID5890,R_ID7180
UC_ID5890,R_ID7207
UC_ID5890,R_ID7588
UC_ID5892,R_ID7568
UC_ID5893,R_ID2620
UC_ID5893,R_ID5992
UC_ID5893,R_ID6748
UC_ID5894,R_ID2167
UC_ID5894,R_ID352
UC_ID5896,R_ID4754
UC_ID5897,R_ID7929
UC_ID5900,R_ID2265
UC_ID5900,R_ID2591
UC_ID5900,R_ID4623
UC_ID5900,R_ID7340
UC_ID5900,R_ID75
UC_ID5900,R_ID7545
UC_ID5900,R_ID7707
UC_ID5901,R_ID3838
UC_ID5901,R_ID4421
UC_ID5902,R_ID1815
UC_ID5903,R_ID2802
UC_ID5903,R_ID3106
UC_ID5903,R_ID437
UC_ID5903,R_ID510
UC_ID5903,R_ID5370
UC_ID5904,R_ID2501
UC_ID5905,R_ID4150
UC_ID5905,R_ID5736
UC_ID5907,R_ID1503
UC_ID5907,R_ID3700
UC_ID5907,R_ID4747
UC_ID5907,R_ID5262
UC_ID5907,R_ID5936
UC_ID5907,R_ID6140
UC_ID5907,R_ID7274
UC_ID5908,R_ID7232
UC_ID5909,R_ID4103
UC_ID5909,R_ID5552
UC_ID5911,R_ID1555
UC_ID5911,R_ID2171
UC_ID5911,R_ID2890
UC_ID5911,R_ID682
UC_ID5911,R_ID843
UC_ID5912,R_ID3144
UC_ID5912,R_ID4510
UC_ID5912,R_ID67
UC_ID5912,R_ID7265
UC_ID5913,R_ID1187
UC_ID5913,R_ID1898
UC_ID5913,R_ID3784
UC_ID5913,R_ID5562
UC_ID5913,R_ID6240
UC_ID5913,R_ID6696
UC_ID5915,R_ID2830
UC_ID5915,R_ID3258
UC_ID5915,R_ID3708
UC_ID5915,R_ID5238
UC_ID5915,R_ID6762
UC_ID5915,R_ID7398
UC_ID5918,R_ID2690
UC_ID5919,R_ID19
UC_ID5919,R_ID2022
UC_ID5919,R_ID3721
UC_ID5920,R_ID7192
UC_ID5920,R_ID7198
UC_ID5921,R_ID3133
UC_ID5922,R_ID2271
UC_ID5922,R_ID3364
UC_ID5924,R_ID4395
UC_ID5925,R_ID1092
UC_ID5925,R_ID1693
UC_ID5925,R_ID2173
UC_ID5925,R_ID4317
UC_ID5925,R_ID6210
UC_ID5925,R_ID718
UC_ID5926,R_ID4559
UC_ID5926,R_ID4579
UC_ID5927,R_ID1788
UC_ID5928,R_ID3
UC_ID5928,R_ID7000
UC_ID5928,R_ID714
UC_ID5929,R_ID101
UC_ID5930,R_ID6715
UC_ID5932,R_ID4833
UC_ID5933,R_ID1001
UC_ID5933,R_ID1987
UC_ID5933,R_ID2795
UC_ID5933,R_ID7560
UC_ID5934,R_ID4825
UC_ID5935,R_ID3696
UC_ID5936,R_ID4712
UC_ID5937,R_ID4681
UC_ID5937,R_ID903
UC_ID5938,R_ID2993
UC_ID5939,R_ID4135
UC_ID5939,R_ID5068
UC_ID5939,R_ID7658
UC_ID5941,R_ID3858
UC_ID5943,R_ID1104
UC_ID5943,R_ID1646
UC_ID5943,R_ID3887
UC_ID5943,R_ID4100
UC_ID5943,R_ID6026
UC_ID5944,R_ID2567
UC_ID5944,R_ID3188
UC_ID5944,R_ID4103
UC_ID5944,R_ID4434
UC_ID5944,R_ID764
UC_ID5944,R_ID7827
UC_ID5945,R_ID4076
UC_ID5946,R_ID7986
UC_ID5947,R_ID4750
UC_ID5948,R_ID3100
UC_ID5948,R_ID4200
UC_ID5948,R_ID5543
UC_ID5948,R_ID6725
UC_ID5948,R_ID7242
UC_ID5949,R_ID2740
UC_ID5949,R_ID3982
UC_ID5949,R_ID5991
UC_ID5949,R_ID6166
UC_ID5951,R_ID2217
UC_ID5951,R_ID2441
UC_ID5951,R_ID500
UC_ID5952,R_ID5205
UC_ID5953,R_ID4580
UC_ID5955,R_ID2394
UC_ID5955,R_ID3751
UC_ID5955,R_ID6470
UC_ID5955,R_ID7812
UC_ID5956,R_ID2864
UC_ID5956,R_ID3068
UC_ID5956,R_ID3465
UC_ID5956,R_ID6983
UC_ID5956,R_ID6997
UC_ID5957,R_ID4099
UC_ID5958,R_ID1399
UC_ID5958,R_ID1617
UC_ID5958,R_ID2217
UC_ID5959,R_ID13
UC_ID5959,R_ID1489
UC_ID5959,R_ID3825
UC_ID5959,R_ID7450
UC_ID5961,R_ID4907
UC_ID5961,R_ID7767
UC_ID5962,R_ID3794
UC_ID5963,R_ID2216
UC_ID5963,R_ID326
UC_ID5964,R_ID1635
UC_ID5964,R_ID2144
UC_ID5964,R_ID2216
UC_ID5964,R_ID257
UC_ID5964,R_ID5128
UC_ID5964,R_ID5278
UC_ID5964,R_ID5875
UC_ID5965,R_ID2534
UC_ID5965,R_ID2676
UC_ID5965,R_ID2740
UC_ID5965,R_ID4757
UC_ID5965,R_ID5638
UC_ID5966,R_ID4095
UC_ID5967,R_ID3649
UC_ID5969,R_ID4086
UC_ID5970,R_ID6169
UC_ID5972,R_ID6265
UC_ID5973,R_ID6068
UC_ID5974,R_ID2151
UC_ID5975,R_ID5308
UC_ID5977,R_ID4311
UC_ID5977,R_ID4929
UC_ID5977,R_ID6571
UC_ID5977,R_ID7394
UC_ID5978,R_ID4308
UC_ID5980,R_ID1889
UC_ID5980,R_ID1942
UC_ID5980,R_ID2517
UC_ID5980,R_ID3964
UC_ID5980,R_ID4008
UC_ID5981,R_ID135
UC_ID5984,R_ID6055
UC_ID5989,R_ID2462
UC_ID5989,R_ID2599
UC_ID5989,R_ID4250
UC_ID5989,R_ID4898
UC_ID5989,R_ID6409
UC_ID5989,R_ID6502
UC_ID5990,R_ID466
UC_ID5992,R_ID7934
UC_ID5993,R_ID884
UC_ID5994,R_ID4115
UC_ID5995,R_ID3128
UC_ID5995,R_ID5176
UC_ID5995,R_ID808
UC_ID5995,R_ID880
UC_ID5996,R_ID7671
UC_ID5997,R_ID1057
UC_ID5997,R_ID1242
UC_ID5997,R_ID4952
UC_ID5997,R_ID7074
UC_ID5997,R_ID7293
UC_ID5998,R_ID2867
UC_ID5999,R_ID2478
UC_ID6001,R_ID1224
UC_ID6001,R_ID2456
UC_ID6001,R_ID3522
UC_ID6001,R_ID6687
UC_ID6001,R_ID7302
UC_ID6001,R_ID7580
UC_ID6002,R_ID1837
UC_ID6002,R_ID2660
UC_ID6002,R_ID4143
UC_ID6002,R_ID4395
UC_ID6002,R_ID7299
UC_ID6003,R_ID4063
UC_ID6003,R_ID4237
UC_ID6003,R_ID5484
UC_ID6003,R_ID996
UC_ID6004,R_ID5792
UC_ID6004,R_ID5871
UC_ID6004,R_ID7400
UC_ID6005,R_ID5462
UC_ID6005,R_ID6126
UC_ID6005,R_ID6796
UC_ID6007,R_ID1619
UC_ID6009,R_ID1429
UC_ID6009,R_ID5186
UC_ID6011,R_ID5633
UC_ID6013,R_ID1654
UC_ID6013,R_ID3024
UC_ID6013,R_ID3405
UC_ID6013,R_ID6742
UC_ID6014,R_ID4080
UC_ID6014,R_ID7249
UC_ID6014,R_ID7498
UC_ID6014,R_ID927
UC_ID6015,R_ID1323
UC_ID6015,R_ID3833
UC_ID6015,R_ID4013
UC_ID6015,R_ID5435
UC_ID6015,R_ID6524
UC_ID6015,R_ID7284
UC_ID6015,R_ID957
UC_ID6017,R_ID1162
UC_ID6017,R_ID2044
UC_ID6017,R_ID3522
UC_ID6017,R_ID6440
UC_ID6017,R_ID6496
UC_ID6017,R_ID7680
UC_ID6019,R_ID4791
UC_ID6019,R_ID4877
UC_ID6019,R_ID6794
UC_ID6019,R_ID7944
UC_ID6021,R_ID2215
UC_ID6021,R_ID266
UC_ID6021,R_ID7213
UC_ID6023,R_ID1337
UC_ID6024,R_ID2868
UC_ID6024,R_ID339
UC_ID6024,R_ID4065
UC_ID6024,R_ID5530
UC_ID6024,R_ID659
UC_ID6025,R_ID7393
UC_ID6026,R_ID796
UC_ID6027,R_ID7134
UC_ID6029,R_ID4778
UC_ID6030,R_ID2825
UC_ID6030,R_ID5081
UC_ID6030,R_ID5798
UC_ID6030,R_ID6910
UC_ID6030,R_ID7740
UC_ID6032,R_ID4852
UC_ID6035,R_ID1020
UC_ID6035,R_ID1754
UC_ID6035,R_ID3310
UC_ID6035,R_ID3343
UC_ID6035,R_ID3349
UC_ID6035,R_ID4037
UC_ID6035,R_ID7592
UC_ID6038,R_ID4371
UC_ID6040,R_ID4473
UC_ID6041,R_ID1737
UC_ID6041,R_ID4306
UC_ID6041,R_ID7467
UC_ID6041,R_ID752
UC_ID6043,R_ID3790
UC_ID6044,R_ID1513
UC_ID6044,R_ID3455
UC_ID6044,R_ID3873
UC_ID6044,R_ID7143
UC_ID6044,R_ID7835
UC_ID6044,R_ID7968
UC_ID6045,R_ID1106
UC_ID6045,R_ID1133
UC_ID6045,R_ID2397
UC_ID6045,R_ID5516
UC_ID6045,R_ID7150
UC_ID6046,R_ID3685
UC_ID6047,R_ID2093
UC_ID6048,R_ID1559
UC_ID6048,R_ID2663
UC_ID6049,R_ID4226
UC_ID6051,R_ID5879
UC_ID6053,R_ID631
UC_ID6055,R_ID7354
UC_ID6056,R_ID3498
UC_ID6057,R_ID54
UC_ID6057,R_ID7462
UC_ID6059,R_ID4756
UC_ID6059,R_ID4856
UC_ID6059,R_ID7706
UC_ID6060,R_ID2013
UC_ID6060,R_ID272
UC_ID6060,R_ID2823
UC_ID6060,R_ID2914
UC_ID6060,R_ID3388
UC_ID6060,R_ID401
UC_ID6060,R_ID6347
UC_ID6062,R_ID7771
UC_ID6064,R_ID3008
UC_ID6067,R_ID315
UC_ID6067,R_ID3299
UC_ID6067,R_ID7672
UC_ID6068,R_ID4234
UC_ID6069,R_ID6908
UC_ID6069,R_ID7186
UC_ID6072,R_ID237
UC_ID6072,R_ID6073
UC_ID6072,R_ID6264
UC_ID6072,R_ID924
UC_ID6073,R_ID4868
UC_ID6073,R_ID5074
UC_ID6073,R_ID6352
UC_ID6074,R_ID1339
UC_ID6074,R_ID1500
UC_ID6074,R_ID1820
UC_ID6074,R_ID1954
UC_ID6074,R_ID4237
UC_ID6074,R_ID6607
UC_ID6075,R_ID1068
UC_ID6075,R_ID3309
UC_ID6075,R_ID7979
UC_ID6079,R_ID577
UC_ID6079,R_ID880
UC_ID6079,R_ID986
UC_ID6080,R_ID6257
UC_ID6081,R_ID17
UC_ID6081,R_ID2150
UC_ID6081,R_ID635
UC_ID6081,R_ID6469
UC_ID6081,R_ID6638
UC_ID6082,R_ID2483
UC_ID6084,R_ID7100
UC_ID6085,R_ID1551
UC_ID6085,R_ID2193
UC_ID6085,R_ID2418
UC_ID6085,R_ID5509
UC_ID6085,R_ID5619
UC_ID6087,R_ID7602
UC_ID6088,R_ID1542
UC_ID6088,R_ID273
UC_ID6088,R_ID6332
UC_ID6089,R_ID1096
UC_ID6089,R_ID163
UC_ID6089,R_ID2410
UC_ID6089,R_ID3425
UC_ID6089,R_ID6402
UC_ID6089,R_ID7978
UC_ID6089,R_ID977
UC_ID6090,R_ID4363
UC_ID6090,R_ID5927
UC_ID6090,R_ID7391
UC_ID6092,R_ID1007
UC_ID6092,R_ID2777
UC_ID6092,R_ID3333
UC_ID6092,R_ID4433
UC_ID6092,R_ID4803
UC_ID6093,R_ID5523
UC_ID6095,R_ID2166
UC_ID6095,R_ID2819
UC_ID6095,R_ID3467
UC_ID6095,R_ID5196
UC_ID6096,R_ID176
UC_ID6096,R_ID2190
UC_ID6096,R_ID3484
UC_ID6096,R_ID5222
UC_ID6096,R_ID6301
UC_ID6096,R_ID800
UC_ID6097,R_ID2527
UC_ID6097,R_ID7692
UC_ID6098,R_ID1628
UC_ID6098,R_ID2591
UC_ID6098,R_ID4412
UC_ID6098,R_ID5013
UC_ID6098,R_ID5048
UC_ID6098,R_ID6781
UC_ID6100,R_ID272
UC_ID6102,R_ID5958
UC_ID6103,R_ID3103
UC_ID6104,R_ID3897
UC_ID6105,R_ID2597
UC_ID6105,R_ID7213
UC_ID6106,R_ID3114
UC_ID6106,R_ID4552
UC_ID6106,R_ID5349
UC_ID6106,R_ID5377
UC_ID6107,R_ID1410
UC_ID6107,R_ID3162
UC_ID6107,R_ID7906
UC_ID6108,R_ID4079
UC_ID6108,R_ID6517
UC_ID6108,R_ID7779
UC_ID6110,R_ID2647
UC_ID6110,R_ID2939
UC_ID6110,R_ID4412
UC_ID6110,R_ID5201
UC_ID6110,R_ID6542
UC_ID6111,R_ID7877
UC_ID6113,R_ID4844
UC_ID6114,R_ID5597
UC_ID6116,R_ID3618
UC_ID6116,R_ID3953
UC_ID6116,R_ID6008
UC_ID6116,R_ID6020
UC_ID6116,R_ID7080
UC_ID6118,R_ID6220
UC_ID6119,R_ID7295
UC_ID6120,R_ID1801
UC_ID6122,R_ID100
UC_ID6122,R_ID2108
UC_ID6122,R_ID2467
UC_ID6122,R_ID2951
UC_ID6122,R_ID3381
UC_ID6122,R_ID4006
UC_ID6122,R_ID658
UC_ID6123,R_ID2496
UC_ID6123,R_ID2951
UC_ID6123,R_ID3035
UC_ID6123,R_ID3289
UC_ID6123,R_ID5189
UC_ID6123,R_ID6717
UC_ID6123,R_ID7604
UC_ID6124,R_ID1398
UC_ID6124,R_ID949
UC_ID6125,R_ID7728
UC_ID6126,R_ID2348
UC_ID6126,R_ID4322
UC_ID6126,R_ID6635
UC_ID6127,R_ID2473
UC_ID6127,R_ID5718
UC_ID6127,R_ID7701
UC_ID6127,R_ID830
UC_ID6128,R_ID7672
UC_ID6129,R_ID5034
UC_ID6131,R_ID3238
UC_ID6131,R_ID4062
UC_ID6132,R_ID1739
UC_ID6132,R_ID3457
UC_ID6133,R_ID1433
UC_ID6133,R_ID1711
UC_ID6133,R_ID2360
UC_ID6133,R_ID2590
UC_ID6133,R_ID2767
UC_ID6133,R_ID406
UC_ID6133,R_ID7540
UC_ID6134,R_ID1148
UC_ID6134,R_ID383
UC_ID6137,R_ID4876
UC_ID6137,R_ID7026
UC_ID6138,R_ID5891
UC_ID6139,R_ID4914
UC_ID6140,R_ID309
UC_ID6142,R_ID2791
UC_ID6142,R_ID3050
UC_ID6142,R_ID5549
UC_ID6142,R_ID5941
UC_ID6142,R_ID6863
UC_ID6142,R_ID747
UC_ID6143,R_ID2958
UC_ID6143,R_ID6420
UC_ID6143,R_ID7900
UC_ID6144,R_ID4267
UC_ID6148,R_ID2616
UC_ID6148,R_ID3146
UC_ID6148,R_ID3385
UC_ID6148,R_ID4725
UC_ID6148,R_ID5344
UC_ID6148,R_ID749
UC_ID6148,R_ID7719
UC_ID6149,R_ID3121
UC_ID6149,R_ID893
UC_ID6150,R_ID1662
UC_ID6150,R_ID7893
UC_ID6151,R_ID263
UC_ID6151,R_ID5024
UC_ID6151,R_ID562
