FL_ID,FL_DESC,FL_FO,FL_REPORTEDBY,FL_ASSIGNEDTO,FL_SOLUTION,FL_STATUS
FL_ID614,Pressing the stop button confirms and silences all alarms and terminates any alarm signal inactivation.4,CC_ID2998,Ben,Sugandha,pump temperature exceeds 55 C32,Assigned
FL_ID615,") All filled prescriptions (liquid, narcotic pain-killer dispensed by the hospital pharmacy) must be labeled at least visibly with a. Patient name b. Drug code c. Name of drug d. Concentration4",CC_ID702,Ben,Alex,pump fails to prime after loading drug reservoir32,Open
FL_ID616,"Hardware faults detected, but not masked, shall raise a fault alarm, stop pump, record it in the Fault Log, and display the reason for fault on the user interface.4",CC_ID881,Ben,Alex,dose reaches maximum allowed by drug library32,Open
FL_ID617,The scanner shall read and authenticate information from the clinician’s badge4,CC_ID1850,Ben,Alex,PCA pump detects its own failure32,Open
FL_ID618,"If delivered basal flow rate exceeds the prescribed basal rate setting by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the pump goes into free flow, the pump shall issue an basal over-infusion alarm (EC3.2.7).4",CC_ID275,Nasim,Caleb,blockage between pump and patient32,Assigned
FL_ID619,The ICE Interface shall transmit encrypted and authenticated current operating status to the ICE system.4,CC_ID1574,Rami,Alex,no audible alarm32,Open
FL_ID620,The ICE interface shall allow an authorized clinician to set the duration of clinician-requested boluses through an ICE supervisor user interface.4,CC_ID2336,Ben,Alex,indication of no ICE alarms enabled32,Open
FL_ID621,The PCA pump case must be at least difficult to breech as its tamper-resistant door. Breaking the case shall not be easier to access the drug reservoir than breeching the door.4,CC_ID1250,Jerry,Alex,clinician not authorized to operate pump32,Open
FL_ID622,The mechanical pump shall not allow reverse flow from the patient into the pump.4,CC_ID2149,Ben,Alex,measured flow rate below setting32,Open
FL_ID623,"Prior to, or coincident with, loading the drug reservoir must also enter prescription96 on the drug container’s label using the scanner.4",CC_ID580,Ben,Sugandha,basal rate or bolus VTBI exceeded hard limit32,Open
FL_ID624,"Because with either working battery or power supply can operate the pump, if the battery failure alarm and either the voltage out-of-range or the power supply failure alarms, then the pump rate will be off.4",CC_ID269,Jerry,Caleb,bubble detection32,Open
FL_ID625,The estimate of remaining battery energy must be accurate to within Xbtty = 25%.4,CC_ID45,Rami,Alex,Bolus request denied because minimum time between boluses had not elapsed.32,Clossed
FL_ID626,"If the pump gets overheated to more than Tpoh = 55 C, the pump shall issue an pump overheated alarm (EC3.2.9).4",CC_ID808,Jerry,Sugandha,basal rate or bolus VTBI exceeded soft limit32,Open
FL_ID627,Alarms shall be issued in order of occurrence.4,CC_ID2163,Ben,Sugandha,power-on self test fails32,Open
FL_ID628,"A clinician-requested bolus shall be delivered at the rate, Fccb, of V T BI divided by the duration chosen by the clinician, ?ccb, in addition to the prescribed basal flow rate, Fbasal, but no more than the maximum flow rate for the pump, Fmax.4",CC_ID796,Ben,Alex,basal rate or bolus VTBI exceeded soft limit33,Open
FL_ID629,Component failure must not harm patient (beyond stopping function).4,CC_ID812,Rami,Jane,no audible alarm33,Assigned
FL_ID630,"Changing prescription during infusion shall require prescription confirmation61, clinician authentication62, patient authentication63, prescription authentication64 (patient-to-drug match) and drug authentication4",CC_ID1553,Nasim,Sugandha,PCA pump detects its own failure33,Open
FL_ID631,"The pump shall maintain a minimum KVO flow rate of FKV O = 1 ml/hr at all times during infusion, even during alarms, unless the alarm also stops flow. Table 4 defines which alarms also stop drug flow completely.4",CC_ID2708,Ben,Jane,indication of no ICE alarms enabled33,Open
FL_ID632,The PCA pump shall include electronic tamper detection mechanisms and shall record detected tampering attempts in the Fault Log and Event Log as well as issuing an authenticated ICE message.4,CC_ID261,Nasim,Sugandha,blockage between reservoir and pump33,Clossed
FL_ID633,"–requirement removed, Rx read from drug container by scanner4",CC_ID1524,Ben,Alex,dose reaches maximum allowed by drug library33,Open
FL_ID634,The patient’s prescription shall be retained for at least ?data = 96 hours after the PCA pump is turned-off and unplugged.4,CC_ID2490,Rami,Jane,patient not admitted to hospital33,Open
FL_ID635,"Successfully masked faults shall be recorded in the Fault Log, but raise an alarm.4",CC_ID1737,Ben,Sugandha,pump temperature exceeds 55 C33,Open
FL_ID636,A open door alarm shall be triggered when the reservoir door is opened while the pump is not stopped.4,CC_ID425,Ben,Caleb,basal rate or bolus VTBI exceeded hard limit33,Open
FL_ID637,"The PCA pump shall have continuous fault-detection and masking. Hardware monitors of thread heartbeat, memory error correction codes are examples.4",CC_ID2652,Ben,Caleb,power-on self test fails33,Open
FL_ID638,"The PCA pump shall maintain an electronic fault log to record each fault condition, and the associated alarm and/or alert issued.4",CC_ID1066,Ben,Alex,Bolus request denied because minimum time between boluses had not elapsed.33,Open
FL_ID639,The control panel shall allow authorized clinician bolus request 60 and choice of duration.4,CC_ID1013,Ben,Alex,pump fails to prime after loading drug reservoir33,Open
FL_ID640,The pump shall be able to deliver basal infusion at flows throughout the basal infusion flow range of Fbasal min = 1 to Fbasal max = 10 ml/hr.4,CC_ID2189,Ben,Caleb,clinician not authorized to operate pump33,Open
FL_ID641,"The PCA pump shall perform a power-on-self-test (POST) to assure system integrity after being turned on, yet before any infusion begins. Failure of POST shall raise a POST alarm, stop pump4",CC_ID3659,Ben,Caleb,measured flow rate below setting33,Open
FL_ID642,All materials that contact fluid shall be biocompatible4,CC_ID3691,Rami,Caleb,the drug library fails authenticity or integrity check33,Open
FL_ID643,The PCA pump shall implement a safety architecture112 that separates normal operation from fault detection and response.4,CC_ID4973,Rami,Alex,measured flow rate exceeds setting33,Open
FL_ID644,"The basal flow rate, F(basal) is prescribed by a physican and entred into the PCA pump by scanning the presription from the drug container label as it is loaded into the reservoir.4",CC_ID4352,Ben,Caleb,drug or prescription not intended for this patient33,Open
FL_ID645,Alarm’s and warning’s priority shall be determined in accordance with standard IEC 60601-1-8 Medical electrical equipment - Part 1-8: General requirements for safety - Collateral standard.4,CC_ID4022,Ben,Alex,blockage between pump and patient33,Open
FL_ID646,"Occurrence of unavoidable single-event upsets caused by cosmic-ray-induced high- and thermalenergy neutrons must be either masked, or detected to fail-stop4",CC_ID3565,Nasim,Caleb,bubble detection33,Clossed
FL_ID647,–removed all Rx entry via scanner4,CC_ID4726,Ben,Alex,bubble detection34,Open
FL_ID648,A real-time clock must produce timestamps accurate to 10 ms.4,CC_ID3329,Rami,Alex,drug or prescription not intended for this patient34,Clossed
FL_ID649,The drug reservoir shall measure its contents.4,CC_ID3107,Ben,Sugandha,power-on self test fails34,Open
FL_ID650,The scanner shall read and authenticate information from the drug’s package label4,CC_ID4106,Rami,Alex,dose reaches maximum allowed by drug library34,Open
FL_ID651,"If a visual indicator is necessary for the clinician to identify the equipment or part of the equipment that requires clinician response or awareness, at least one visual alarm signal 46 shall be provided4",CC_ID4229,Rami,Sugandha,PCA pump detects its own failure34,Assigned
FL_ID652,The drug reservoir holds liquid pain-killer supplied by the hospital pharmacy and loaded into the PCA pump by the clinician.4,CC_ID4136,Jerry,Alex,pump temperature exceeds 55 C34,Open
FL_ID653,Visual alarms shall display alarm symbols from Table D.201 Graphical symbols for ALARM SYSTEMS of standard IEC 60601-1-8.4,CC_ID3103,Rami,Caleb,indication of no ICE alarms enabled34,Assigned
FL_ID654,The auditory volume of audible alarms signals shall conform to Section 201.3.3.2 Volume of auditory ALARM SIGNALS and INFORMATION SIGNALS of standard IEC 60601-1-8.4,CC_ID4103,Nasim,Jane,no audible alarm34,Open
FL_ID655,"If the drug loaded into the drug reservoir is not present in the drug library or the library does not pass authentication and integrity checks, that the drug is unknown4",CC_ID4175,Rami,Caleb,measured flow rate exceeds setting34,Open
FL_ID656,"When an empty-reservoir alarm occurs, the current pump stroke shall be completed prior to stopping the pump.4",CC_ID4698,Rami,Alex,measured flow rate below setting34,Open
FL_ID657,The PCA pump shall use a physician’s prescription as device parameters.4,CC_ID3789,Rami,Caleb,clinician not authorized to operate pump34,Open
FL_ID658,sound of audible alarm4,CC_ID4261,Ben,Alex,basal rate or bolus VTBI exceeded soft limit34,Assigned
FL_ID659,When auditory alarms are inactive the control panel shall display an inactive auditory alarm symbol from Table D.201 Graphical symbols for ALARM SYSTEMS of standard IEC 60601-1-8.4,CC_ID3219,Nasim,Sugandha,patient not admitted to hospital34,Open
FL_ID660,The alarm melody of audible alarms signals shall conform to Table AAA.1 of standard IEC 60601-1-8 for drug or fluid delivery. “C d g” shall be used for medium priority alarms; “C d g - C d” shall be used for high priority alarms4,CC_ID3096,Rami,Alex,pump fails to prime after loading drug reservoir34,Open
FL_ID661,"If the estimated battery life remaining is less than ?lba = 3 minutes, the pump shall issue a low-battery warning.5",CC_ID4174,Rami,Sugandha,basal rate or bolus VTBI exceeded hard limit34,Open
FL_ID662,The PCA pump shall measure drug flow within a tolerance of Fmdf tol = 0.1 ml/hr.5,CC_ID4327,Rami,Alex,blockage between reservoir and pump34,Open
FL_ID663,"When the stop button is pressed, the current pump stroke shall be completed prior to stopping the pump.5",CC_ID4293,Ben,Alex,the drug library fails authenticity or integrity check34,Open
FL_ID664,"The PCA pump shall maintain an electronic fault log to record each fault condition, and the associated alarm and/or alert issued.5",CC_ID3300,Ben,Jane,blockage between pump and patient34,Assigned
FL_ID665,"The mechanical pump shall halt pumping when commanded, or caused in response to an alarm condition.5",CC_ID4743,Rami,Caleb,Bolus request denied because minimum time between boluses had not elapsed.34,Open
FL_ID666,"If delivered basal flow rate is less than the prescribed basal rate setting by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the flow stops, the pump shall issue an basal under-infusion warning (EC3.2.8).5",CC_ID4497,Rami,Alex,pump fails to prime after loading drug reservoir35,Open
FL_ID667,The PCA pump shall detect battery failure and issue a battery failure alarm5,CC_ID4840,Rami,Alex,patient not admitted to hospital35,Open
FL_ID668,"–requirement removed, Rx read from drug container by scanner5",CC_ID4965,Rami,Sugandha,drug or prescription not intended for this patient35,Open
FL_ID669,"If a drug library’s soft limit is violated by the proposed settings, but not a hard limit, a warning is shown to the clinician by the user interface and a distinctive, irritating sound made and recorded in the Event Log.5",CC_ID3698,Nasim,Alex,indication of no ICE alarms enabled35,Assigned
FL_ID670,The Control Panel shall audibly indicate the specific problem causing the alarm condition as described in Section 5.4.35,CC_ID3030,Nasim,Alex,PCA pump detects its own failure35,Open
FL_ID671,The Control Panel shall provide means to inactivate audible alarms indefinitely5,CC_ID3910,Ben,Alex,power-on self test fails35,Open
FL_ID672,The event log shall record 30 days of typical events before overwriting oldest event records first.5,CC_ID3642,Ben,Alex,basal rate or bolus VTBI exceeded hard limit35,Open
FL_ID673,A downstream occlusion alarm119 shall be triggered if the pump senses a downstream (patient side)5,CC_ID3977,Ben,Alex,measured flow rate below setting35,Open
FL_ID674,The scanner shall read and authenticate information from the patient’s wristband5,CC_ID3963,Nasim,Sugandha,basal rate or bolus VTBI exceeded soft limit35,Open
FL_ID675,The PCA pump must be electromagnetically compatible according to IEC 60601-1-2 (2001)5,CC_ID3846,Rami,Sugandha,bubble detection35,Clossed
FL_ID676,"display of visual information, and5",CC_ID3328,Ben,Sugandha,blockage between reservoir and pump35,Open
FL_ID677,All alarms not of high priority shall be encrypted and authenticated. High priority alarms may be encrypted and authenticated.5,CC_ID3993,Ben,Alex,dose reaches maximum allowed by drug library35,Open
FL_ID678,The PCA pump shall detect air-in-line embolism (bubble).5,CC_ID4089,Ben,Alex,no audible alarm35,Open
FL_ID679,"If delivered clinician-requested bolus flow rate is less than the calculated square bolus rate by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the flow stops5",CC_ID3374,Rami,Alex,blockage between pump and patient35,Open
FL_ID680,The control panel must display currently-programmed patient data and physician’s prescription.5,CC_ID4371,Ben,Alex,measured flow rate exceeds setting35,Open
FL_ID681,Hardware faults that prevent operation of the Control Panel shall illuminate a hardware fault indicator (light-emitting diode).5,CC_ID4134,Ben,Alex,Bolus request denied because minimum time between boluses had not elapsed.35,Open
FL_ID682,The PCA pump shall detect downstream occlusion.5,CC_ID3629,Ben,Alex,clinician not authorized to operate pump35,Open
FL_ID683,The PCA pump shall use a physician’s prescription as device parameters.5,CC_ID4904,Jerry,Alex,pump temperature exceeds 55 C35,Assigned
FL_ID684,"Occurrence of unavoidable single-event upsets caused by cosmic-ray-induced high- and thermalenergy neutrons must be either masked, or detected to fail-stop5",CC_ID4537,Nasim,Alex,the drug library fails authenticity or integrity check35,Open
FL_ID685,"If a drug library’s hard limit is violated by the proposed settings, the limit violated is indicated5",CC_ID3531,Ben,Caleb,Bolus request denied because minimum time between boluses had not elapsed.36,Open
FL_ID686,Clinician-commanded bolus shall be halted when continuing to infuse prescribed V T BI will exceed hard limits retrieved from the drug library for the volume of drug infused over a period of time.5,CC_ID3922,Ben,Sugandha,blockage between reservoir and pump36,Open
FL_ID687,"If the drug volume in the reservoir measures less than Vlra = 1 ml, and an infusion is in progress, a low-reservoir warning100 shall be issued.5",CC_ID3004,Ben,Caleb,pump fails to prime after loading drug reservoir36,Open
FL_ID688,The estimate of remaining battery energy must be accurate to within Xbtty = 25%.5,CC_ID3351,Ben,Alex,basal rate or bolus VTBI exceeded soft limit36,Open
FL_ID689,"Alarms shall cause audible alarms signals that meet the requirements of Tables 203 and 204 of standard IEC 60601-1-8 for alarm pulses, bursts, and harmonics.5",CC_ID4619,Ben,Jane,indication of no ICE alarms enabled36,Assigned
FL_ID690,"Upon the clinician’s pressing of the start button, prescribed infusion shall commence.5",CC_ID3811,Jerry,Alex,dose reaches maximum allowed by drug library36,Open
FL_ID691,The PCA pump shall issue alarms and warnings that require clinician attention.5,CC_ID4358,Rami,Alex,measured flow rate exceeds setting36,Open
FL_ID692,Information in event and Fault Logs shall be retained for at least ?log = 1000 hours after the PCA pump is turned-off and unplugged.5,CC_ID4078,Rami,Alex,pump temperature exceeds 55 C36,Open
FL_ID693,The Control Panel shall visually indicate the specific problem causing the alarm condition as described in Section 5.4.2.5,CC_ID3439,Ben,Jane,bubble detection36,Open
FL_ID694,The PCA pump shall have a start button.5,CC_ID3772,Rami,Caleb,PCA pump detects its own failure36,Open
FL_ID695,The Control Panel shall provide means to inactivate audible alarms temporarily for a predefined period of time.5,CC_ID4676,Nasim,Sugandha,no audible alarm36,Clossed
FL_ID696,Priority for alarms and warnings is shown in Table 4; warnings are low-priority alarms. The last column show the alarm pump rate to be used while the alarm is in effect. For “special” flow rates for power malfunctions see Section 6.3.5,CC_ID3324,Ben,Alex,clinician not authorized to operate pump36,Open
FL_ID697,At least one visual alarm signal shall be provided that identifies the specific alarm condition and its priority. This signal shall be perceived correctly (be legible) at a distance of 1 m from the equipment5,CC_ID4523,Ben,Jane,blockage between pump and patient36,Open
FL_ID698,"Hospital procedures must endow the attending clinician access to the door key135, yet prevent other persons’ access.5",CC_ID3633,Rami,Caleb,drug or prescription not intended for this patient36,Open
FL_ID699,An authorized clinician must personally confirm the prescription97 is authentic and meant for the patient to be infused. The routine procedures by which clinicians load the drug reservoir must ensure that the prescription filled by an authorized5,CC_ID3510,Rami,Caleb,patient not admitted to hospital36,Open
FL_ID700,") All filled prescriptions (liquid, narcotic pain-killer dispensed by the hospital pharmacy) must be labeled at least visibly with a. Patient name b. Drug code c. Name of drug d. Concentration5",CC_ID3038,Jerry,Caleb,the drug library fails authenticity or integrity check36,Open
FL_ID701,The scanner shall read and authenticate information from the clinician’s badge5,CC_ID3802,Jerry,Jane,measured flow rate below setting36,Open
FL_ID702,Visual alarms shall display alarm symbols from Table D.201 Graphical symbols for ALARM SYSTEMS of standard IEC 60601-1-8.5,CC_ID4837,Nasim,Alex,basal rate or bolus VTBI exceeded hard limit36,Assigned
FL_ID703,The PCA pump shall maintain an electronic event log to record each action taken by the pump and each event sensed of its environment.5,CC_ID3702,Nasim,Alex,power-on self test fails36,Assigned
FL_ID704,"The pump shall maintain a minimum KVO flow rate of FKV O = 1 ml/hr at all times during infusion, even during alarms, unless the alarm also stops flow. Table 4 defines which alarms also stop drug flow completely.5",CC_ID4377,Jerry,Caleb,the drug library fails authenticity or integrity check37,Open
FL_ID705,The PCA pump shall have a stop button5,CC_ID4159,Nasim,Alex,measured flow rate below setting37,Open
FL_ID706,Prescriptions that violate a hard limit of the drug in the drug library shall be rejected with visible and audible indication when confirmation is attempted by the clinician.5,CC_ID3224,Jerry,Alex,power-on self test fails37,Open
FL_ID707,–removed all Rx entry via scanner5,CC_ID3986,Nasim,Alex,indication of no ICE alarms enabled37,Open
FL_ID708,"Hardware faults detected, but not masked, shall raise a fault alarm, stop pump, record it in the Fault Log, and display the reason for fault on the user interface.5",CC_ID4147,Jerry,Caleb,drug or prescription not intended for this patient37,Open
FL_ID709,The drug reservoir shall measure its contents.5,CC_ID3494,Jerry,Alex,bubble detection37,Open
FL_ID710,When auditory alarms are inactive the control panel shall display an inactive auditory alarm symbol from Table D.201 Graphical symbols for ALARM SYSTEMS of standard IEC 60601-1-8.5,CC_ID4282,Jerry,Caleb,PCA pump detects its own failure37,Open
FL_ID711,The PCA pump shall implement a safety architecture112 that separates normal operation from fault detection and response.5,CC_ID4409,Nasim,Sugandha,blockage between reservoir and pump37,Open
FL_ID712,"Patient-requested bolus shall not be delivered more often than a prescribed number of minutes, ?prb.5",CC_ID4744,Nasim,Alex,measured flow rate exceeds setting37,Clossed
FL_ID713,The control panel shall allow authorized clinician bolus request 60 and choice of duration.5,CC_ID3824,Nasim,Alex,basal rate or bolus VTBI exceeded soft limit37,Clossed
FL_ID714,The fault log shall record at least 1000 faults before overwriting oldest fault records first.5,CC_ID3753,Jerry,Caleb,Bolus request denied because minimum time between boluses had not elapsed.37,Open
FL_ID715,"For each drug that may be infused with a PCA pump, the drug library entry103 for that drug shall have data elements listed in Table 6.5",CC_ID3859,Jerry,Sugandha,no audible alarm37,Open
FL_ID716,The drug loaded into the reservoir must also be found in the PCA pump’s drug in library99. The drug code of the prescription must match the drug code of a drug library entry.5,CC_ID4691,Ben,Alex,patient not admitted to hospital37,Open
FL_ID717,The PCA pump must not leak current greater than 10 mA5,CC_ID4126,Nasim,Caleb,dose reaches maximum allowed by drug library37,Open
FL_ID718,"The basal flow rate, F(basal) is prescribed by a physican and entred into the PCA pump by scanning the presription from the drug container label as it is loaded into the reservoir.5",CC_ID4747,Rami,Caleb,pump fails to prime after loading drug reservoir37,Assigned
FL_ID719,"When an empty-reservoir alarm occurs, the current pump stroke shall be completed prior to stopping the pump.5",CC_ID3641,Rami,Alex,basal rate or bolus VTBI exceeded hard limit37,Open
FL_ID720,The pump shall be able to deliver basal infusion at flows throughout the basal infusion flow range of Fbasal min = 1 to Fbasal max = 10 ml/hr.5,CC_ID3956,Nasim,Alex,pump temperature exceeds 55 C37,Clossed
FL_ID721,The Control Panel shall provide means to cancel alarm signal inactivation.5,CC_ID5036,Jerry,Alex,blockage between pump and patient37,Clossed
FL_ID722,Each tone in the alarm melody shall be composed of a minimum of 4 harmonic components in the range 300 Hz to 4000 Hz comprising an inverted 9th jazz chord.5,CC_ID6805,Rami,Jane,clinician not authorized to operate pump37,Open
FL_ID723,"The user interface must show that the PCA pump is working on battery backup, and an estimate of the number of minutes of battery-powered infusion remain.5",CC_ID7864,Nasim,Caleb,dose reaches maximum allowed by drug library38,Open
FL_ID724,"If the pump gets overheated to more than Tpoh = 55 C, the pump shall issue an pump overheated alarm (EC3.2.9).5",CC_ID7132,Jerry,Sugandha,pump fails to prime after loading drug reservoir38,Open
FL_ID725,All materials that contact fluid shall be biocompatible5,CC_ID7622,Jerry,Alex,basal rate or bolus VTBI exceeded soft limit38,Clossed
FL_ID726,The PCA pump shall detect upstream occlusion.5,CC_ID5036,Rami,Alex,measured flow rate exceeds setting38,Open
FL_ID727,Pressing the stop button confirms and silences all alarms and terminates any alarm signal inactivation.5,CC_ID5504,Nasim,Jane,basal rate or bolus VTBI exceeded hard limit38,Assigned
FL_ID728,"The PCA pump shall perform a power-on-self-test (POST) to assure system integrity after being turned on, yet before any infusion begins. Failure of POST shall raise a POST alarm, stop pump5",CC_ID8157,Jerry,Alex,power-on self test fails38,Open
FL_ID729,A open door alarm shall be triggered when the reservoir door is opened while the pump is not stopped.5,CC_ID8349,Nasim,Caleb,Bolus request denied because minimum time between boluses had not elapsed.38,Assigned
FL_ID730,"The PCA pump shall continue to infuse for 10 minutes during interruption of mains electricity supply using battery backup, either continuously or spread over an hour. (Five minutes to recharge per minute using battery.)5",CC_ID8454,Nasim,Alex,blockage between pump and patient38,Open
FL_ID731,A real-time clock must produce timestamps accurate to 10 ms.5,CC_ID6834,Jerry,Jane,indication of no ICE alarms enabled38,Open
FL_ID732,"If delivered patient-requested bolus flow rate exceeds the prescribed patient-requested bolus rate setting by more than its allowed tolerance over a period of more than 1 minutes, or immediately if the pump goes into free flow5",CC_ID6193,Nasim,Jane,PCA pump detects its own failure38,Open
FL_ID733,"If the drug loaded into the drug reservoir is not present in the drug library or the library does not pass authentication and integrity checks, that the drug is unknown5",CC_ID5954,Nasim,Caleb,measured flow rate below setting38,Clossed
FL_ID734,The auditory volume of audible alarms signals shall conform to Section 201.3.3.2 Volume of auditory ALARM SIGNALS and INFORMATION SIGNALS of standard IEC 60601-1-8.5,CC_ID8692,Nasim,Caleb,drug or prescription not intended for this patient38,Open
FL_ID735,"The drug library102 can be thought of as a lookup table that, given a drug name and a location, provides typical and safe limits of different infusion parameters. The drug library shall be determined by an authorized and authenticated hospital pharmacist5",CC_ID7712,Jerry,Alex,bubble detection38,Open
FL_ID736,The alarm melody of audible alarms signals shall conform to Table AAA.1 of standard IEC 60601-1-8 for drug or fluid delivery. “C d g” shall be used for medium priority alarms; “C d g - C d” shall be used for high priority alarms5,CC_ID5686,Jerry,Alex,patient not admitted to hospital38,Open
FL_ID737,"The PCA pump shall have continuous fault-detection and masking. Hardware monitors of thread heartbeat, memory error correction codes are examples.5",CC_ID5351,Nasim,Caleb,clinician not authorized to operate pump38,Open
FL_ID738,The PCA pump shall resume prescribed infusion upon receiving an authenticated command through its ICE interface.5,CC_ID8841,Rami,Alex,no audible alarm38,Open
FL_ID739,"During normal use and/or single fault condition of the equipment, continuous reverse delivery115 shall not be possible (from IEC 601-2-24)5",CC_ID7553,Nasim,Caleb,blockage between reservoir and pump38,Open
FL_ID740,The PCA pump case must be at least difficult to breech as its tamper-resistant door. Breaking the case shall not be easier to access the drug reservoir than breeching the door.5,CC_ID7825,Nasim,Caleb,pump temperature exceeds 55 C38,Open
FL_ID741,The ICE interface shall allow an authorized clinician to set the duration of clinician-requested boluses through an ICE supervisor user interface.5,CC_ID6502,Nasim,Alex,the drug library fails authenticity or integrity check38,Assigned
FL_ID742,Clinician-requested bolus delivery shall be immediately halted when alarms sound.5,CC_ID8709,Ben,Jane,drug or prescription not intended for this patient39,Open
FL_ID743,Prescribed V T BI and rate shall not exceed the hard limits set by the drug library from the hospital pharmacy for the drug loaded in the PCA pump.5,CC_ID8163,Nasim,Caleb,pump temperature exceeds 55 C39,Open
FL_ID744,Temporarily paused alarms shall reactivate ?ap = 10 minutes after inactivation.5,CC_ID7445,Nasim,Alex,no audible alarm39,Clossed
FL_ID745,The patient’s prescription shall be retained for at least ?data = 96 hours after the PCA pump is turned-off and unplugged.5,CC_ID7490,Nasim,Alex,clinician not authorized to operate pump39,Open
FL_ID746,"If a visual indicator is necessary for the clinician to identify the equipment or part of the equipment that requires clinician response or awareness, at least one visual alarm signal 46 shall be provided5",CC_ID5941,Nasim,Alex,measured flow rate exceeds setting39,Open
FL_ID747,"Changing prescription during infusion shall require prescription confirmation61, clinician authentication62, patient authentication63, prescription authentication64 (patient-to-drug match) and drug authentication5",CC_ID5751,Rami,Caleb,dose reaches maximum allowed by drug library39,Open
FL_ID748,"If delivered basal flow rate exceeds the prescribed basal rate setting by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the pump goes into free flow, the pump shall issue an basal over-infusion alarm (EC3.2.7).5",CC_ID5691,Nasim,Alex,pump fails to prime after loading drug reservoir39,Open
FL_ID749,tactile response (button press).5,CC_ID7911,Ben,Caleb,basal rate or bolus VTBI exceeded hard limit39,Open
FL_ID750,"Prior to, or coincident with, loading the drug reservoir must also enter prescription96 on the drug container’s label using the scanner.5",CC_ID5815,Jerry,Alex,measured flow rate below setting39,Open
FL_ID751,sound of audible alarm5,CC_ID6760,Ben,Caleb,the drug library fails authenticity or integrity check39,Open
FL_ID752,"A clinician-requested bolus shall be delivered at the rate, Fccb, of V T BI divided by the duration chosen by the clinician, ?ccb, in addition to the prescribed basal flow rate, Fbasal, but no more than the maximum flow rate for the pump, Fmax.5",CC_ID5602,Nasim,Alex,blockage between reservoir and pump39,Open
FL_ID753,Prescriptions that violate the soft limits of the drug in the drug library shall issue a visible and audible warning requiring a soft limit confirmation by the clinician.5,CC_ID7200,Nasim,Caleb,PCA pump detects its own failure39,Open
FL_ID754,"A patient-requested bolus shall be delivered at its prescribed rate, Fbolus, in addition to the prescribed basal flow rate, Fbasal, but no more than the maximum flow rate for the pump, Fmax.5",CC_ID6274,Rami,Caleb,patient not admitted to hospital39,Open
FL_ID755,An upstream occlusion alarm118 shall be triggered when the pump senses an upstream (drug reservoir side) occlusion exceeding Puo = 1 psi5,CC_ID5237,Nasim,Alex,bubble detection39,Open
FL_ID756,"The PCA pump shall detect power supply voltage out-of-range, issue a voltage out-of-range warning, and switch to battery backup when out-of-range.5",CC_ID6214,Jerry,Alex,indication of no ICE alarms enabled39,Open
FL_ID757,The PCA pump shall include electronic tamper detection mechanisms and shall record detected tampering attempts in the Fault Log and Event Log as well as issuing an authenticated ICE message.5,CC_ID5899,Ben,Alex,Bolus request denied because minimum time between boluses had not elapsed.39,Assigned
FL_ID758,"If the same alert-stop-start sequence occurs 3 or more times in ten minutes, infusion will be stopped, and an audible alarm sounded.5",CC_ID8007,Jerry,Caleb,blockage between pump and patient39,Open
FL_ID759,"After the clinician presses the start button, but before commencing infusion, the values of V T BI and Fbasal are checked against the drug library entry of the drug to be infused.5",CC_ID6909,Nasim,Alex,power-on self test fails39,Open
FL_ID760,The pump shall deliver basal infusion at the prescribed basal rate within a basal infusion flow tolerance of Fbasal tol = 0.5 ml/hr of the prescribed basal rate.5,CC_ID6390,Nasim,Alex,basal rate or bolus VTBI exceeded soft limit39,Open
FL_ID761,"Upon the clinician’s pressing of the stop button, prescribed infusion shall halt.5",CC_ID7311,Nasim,Caleb,no audible alarm40,Open
FL_ID762,The scanner shall read and authenticate information from the drug’s package label5,CC_ID5216,Nasim,Caleb,the drug library fails authenticity or integrity check40,Clossed
FL_ID763,"When an occlusion alarm occurs, the pump shall be stopped immediately without completing the current pump stroke5",CC_ID8534,Ben,Alex,Bolus request denied because minimum time between boluses had not elapsed.40,Assigned
FL_ID764,The ICE Interface shall transmit encrypted and authenticated current operating status to the ICE system.5,CC_ID6667,Jerry,Alex,blockage between reservoir and pump40,Open
FL_ID765,Patient-requested bolus shall not be delivered if infusing prescribed V T BI will exceed hard limits retrieved from the drug library for the volume of drug infused over a period of time.5,CC_ID5905,Jerry,Caleb,clinician not authorized to operate pump40,Open
FL_ID766,Patient-requested bolus delivery shall be immediately halted when alarms sound.5,CC_ID5170,Ben,Alex,pump fails to prime after loading drug reservoir40,Open
FL_ID767,"The mechanical pump shall pump drug at prescribed flow rates for basal, bolus, and KVO infusion when commanded.5",CC_ID5245,Ben,Alex,indication of no ICE alarms enabled40,Clossed
FL_ID768,"–removed, must scan Rx from label of drug container5",CC_ID7204,Jerry,Alex,PCA pump detects its own failure40,Open
FL_ID769,"If alarms are inactivated or paused through the ICE supervisor user interface, they shall be reactivated upon loss of connection to ICE5",CC_ID8223,Jerry,Alex,pump temperature exceeds 55 C40,Clossed
FL_ID770,An air-in-line alarm116 shall be triggered by the pump if detectable air bubbles are infused into the patient.5,CC_ID7518,Nasim,Alex,dose reaches maximum allowed by drug library40,Open
