FL_ID,CC_ID
FL_ID401,CC_ID4155
FL_ID401,CC_ID5046
FL_ID401,CC_ID548
FL_ID402,CC_ID10943
FL_ID402,CC_ID12086
FL_ID402,CC_ID3363
FL_ID402,CC_ID3585
FL_ID402,CC_ID3681
FL_ID402,CC_ID5037
FL_ID403,CC_ID11317
FL_ID403,CC_ID12237
FL_ID403,CC_ID1555
FL_ID403,CC_ID7376
FL_ID403,CC_ID7591
FL_ID403,CC_ID8055
FL_ID403,CC_ID8334
FL_ID404,CC_ID10306
FL_ID404,CC_ID10412
FL_ID404,CC_ID11122
FL_ID404,CC_ID2281
FL_ID404,CC_ID233
FL_ID404,CC_ID2804
FL_ID404,CC_ID6065
FL_ID404,CC_ID870
FL_ID405,CC_ID1853
FL_ID405,CC_ID2089
FL_ID405,CC_ID2898
FL_ID405,CC_ID4940
FL_ID405,CC_ID534
FL_ID405,CC_ID7795
FL_ID405,CC_ID877
FL_ID406,CC_ID7547
FL_ID407,CC_ID10103
FL_ID407,CC_ID10202
FL_ID407,CC_ID1043
FL_ID407,CC_ID12116
FL_ID407,CC_ID1683
FL_ID407,CC_ID2965
FL_ID407,CC_ID5486
FL_ID408,CC_ID10196
FL_ID408,CC_ID1120
FL_ID408,CC_ID316
FL_ID408,CC_ID5370
FL_ID408,CC_ID5605
FL_ID408,CC_ID86
FL_ID408,CC_ID9118
FL_ID408,CC_ID9838
FL_ID409,CC_ID11531
FL_ID410,CC_ID10226
FL_ID410,CC_ID1118
FL_ID410,CC_ID11328
FL_ID410,CC_ID3766
FL_ID410,CC_ID5181
FL_ID410,CC_ID5596
FL_ID410,CC_ID7710
FL_ID410,CC_ID8358
FL_ID411,CC_ID4512
FL_ID411,CC_ID8458
FL_ID411,CC_ID9759
FL_ID412,CC_ID10673
FL_ID412,CC_ID2598
FL_ID412,CC_ID310
FL_ID412,CC_ID3990
FL_ID412,CC_ID8286
FL_ID412,CC_ID9206
FL_ID412,CC_ID9253
FL_ID413,CC_ID10760
FL_ID413,CC_ID1974
FL_ID414,CC_ID11682
FL_ID414,CC_ID12875
FL_ID414,CC_ID133
FL_ID414,CC_ID2530
FL_ID414,CC_ID452
FL_ID414,CC_ID8258
FL_ID414,CC_ID8756
FL_ID414,CC_ID8940
FL_ID415,CC_ID10082
FL_ID415,CC_ID11857
FL_ID415,CC_ID3891
FL_ID415,CC_ID4808
FL_ID415,CC_ID4852
FL_ID415,CC_ID5239
FL_ID415,CC_ID5283
FL_ID416,CC_ID11085
FL_ID416,CC_ID5317
FL_ID416,CC_ID5795
FL_ID417,CC_ID11600
FL_ID417,CC_ID11922
FL_ID417,CC_ID3359
FL_ID418,CC_ID12630
FL_ID418,CC_ID12661
FL_ID418,CC_ID12752
FL_ID418,CC_ID1397
FL_ID418,CC_ID1455
FL_ID418,CC_ID1578
FL_ID418,CC_ID5231
FL_ID419,CC_ID10602
FL_ID419,CC_ID1586
FL_ID419,CC_ID4105
FL_ID419,CC_ID505
FL_ID419,CC_ID5288
FL_ID419,CC_ID535
FL_ID420,CC_ID3171
FL_ID420,CC_ID9824
FL_ID421,CC_ID1041
FL_ID421,CC_ID11147
FL_ID421,CC_ID4578
FL_ID421,CC_ID6816
FL_ID421,CC_ID6895
FL_ID421,CC_ID8170
FL_ID421,CC_ID8827
FL_ID422,CC_ID11444
FL_ID422,CC_ID12283
FL_ID422,CC_ID1251
FL_ID422,CC_ID6263
FL_ID422,CC_ID6365
FL_ID422,CC_ID6404
FL_ID423,CC_ID10279
FL_ID423,CC_ID11403
FL_ID423,CC_ID2424
FL_ID423,CC_ID3780
FL_ID423,CC_ID4059
FL_ID423,CC_ID7665
FL_ID424,CC_ID11721
FL_ID424,CC_ID6506
FL_ID425,CC_ID2534
FL_ID425,CC_ID2976
FL_ID425,CC_ID3269
FL_ID425,CC_ID5064
FL_ID425,CC_ID9806
FL_ID425,CC_ID9875
FL_ID426,CC_ID10260
FL_ID426,CC_ID10320
FL_ID426,CC_ID12824
FL_ID426,CC_ID1399
FL_ID426,CC_ID6225
FL_ID426,CC_ID8226
FL_ID426,CC_ID8519
FL_ID427,CC_ID10476
FL_ID427,CC_ID12261
FL_ID427,CC_ID518
FL_ID427,CC_ID5632
FL_ID427,CC_ID58
FL_ID427,CC_ID8891
FL_ID427,CC_ID9807
FL_ID428,CC_ID242
FL_ID428,CC_ID3709
FL_ID428,CC_ID378
FL_ID428,CC_ID4675
FL_ID428,CC_ID7952
FL_ID429,CC_ID11791
FL_ID429,CC_ID12369
FL_ID429,CC_ID5495
FL_ID429,CC_ID8190
FL_ID430,CC_ID2018
FL_ID430,CC_ID2811
FL_ID430,CC_ID3878
FL_ID430,CC_ID4090
FL_ID430,CC_ID4973
FL_ID430,CC_ID7299
FL_ID430,CC_ID8810
FL_ID430,CC_ID9014
FL_ID431,CC_ID6265
FL_ID431,CC_ID6727
FL_ID432,CC_ID1459
FL_ID432,CC_ID2819
FL_ID432,CC_ID2930
FL_ID432,CC_ID3246
FL_ID432,CC_ID4528
FL_ID432,CC_ID7816
FL_ID432,CC_ID8792
FL_ID433,CC_ID12467
FL_ID433,CC_ID3464
FL_ID433,CC_ID3699
FL_ID433,CC_ID4328
FL_ID433,CC_ID5134
FL_ID433,CC_ID7332
FL_ID433,CC_ID81
FL_ID434,CC_ID10443
FL_ID434,CC_ID4341
FL_ID434,CC_ID4884
FL_ID434,CC_ID6066
FL_ID434,CC_ID7393
FL_ID434,CC_ID9051
FL_ID434,CC_ID9723
FL_ID435,CC_ID10526
FL_ID435,CC_ID1481
FL_ID435,CC_ID3852
FL_ID435,CC_ID5277
FL_ID435,CC_ID5334
FL_ID436,CC_ID12733
FL_ID436,CC_ID1762
FL_ID436,CC_ID3750
FL_ID436,CC_ID6042
FL_ID436,CC_ID7226
FL_ID436,CC_ID885
FL_ID436,CC_ID9731
FL_ID437,CC_ID10513
FL_ID437,CC_ID2262
FL_ID437,CC_ID2672
FL_ID437,CC_ID7253
FL_ID437,CC_ID8818
FL_ID438,CC_ID12075
FL_ID438,CC_ID2222
FL_ID438,CC_ID4332
FL_ID438,CC_ID5448
FL_ID438,CC_ID7658
FL_ID439,CC_ID11667
FL_ID439,CC_ID1239
FL_ID439,CC_ID12558
FL_ID439,CC_ID2730
FL_ID439,CC_ID4698
FL_ID439,CC_ID6682
FL_ID439,CC_ID8855
FL_ID439,CC_ID9504
FL_ID440,CC_ID1894
FL_ID440,CC_ID4870
FL_ID441,CC_ID3960
FL_ID441,CC_ID514
FL_ID441,CC_ID7283
FL_ID441,CC_ID910
FL_ID441,CC_ID9936
FL_ID442,CC_ID11314
FL_ID442,CC_ID11854
FL_ID442,CC_ID1233
FL_ID442,CC_ID12869
FL_ID442,CC_ID1356
FL_ID442,CC_ID5156
FL_ID442,CC_ID5380
FL_ID442,CC_ID8683
FL_ID443,CC_ID12688
FL_ID443,CC_ID163
FL_ID443,CC_ID5723
FL_ID444,CC_ID7870
FL_ID444,CC_ID8167
FL_ID445,CC_ID12935
FL_ID446,CC_ID10311
FL_ID446,CC_ID11165
FL_ID446,CC_ID1157
FL_ID446,CC_ID3878
FL_ID446,CC_ID6989
FL_ID446,CC_ID7203
FL_ID446,CC_ID9443
FL_ID447,CC_ID12956
FL_ID447,CC_ID7925
FL_ID448,CC_ID10685
FL_ID448,CC_ID11147
FL_ID448,CC_ID11678
FL_ID448,CC_ID2914
FL_ID448,CC_ID8029
FL_ID449,CC_ID11611
FL_ID449,CC_ID1672
FL_ID449,CC_ID1899
FL_ID449,CC_ID3484
FL_ID449,CC_ID4669
FL_ID449,CC_ID5329
FL_ID449,CC_ID6723
FL_ID449,CC_ID742
FL_ID450,CC_ID12085
FL_ID450,CC_ID12696
FL_ID450,CC_ID4024
FL_ID450,CC_ID7011
FL_ID450,CC_ID7265
FL_ID450,CC_ID8998
FL_ID450,CC_ID9971
FL_ID451,CC_ID12101
FL_ID452,CC_ID10594
FL_ID452,CC_ID1952
FL_ID452,CC_ID2290
FL_ID452,CC_ID4633
FL_ID452,CC_ID6090
FL_ID452,CC_ID707
FL_ID453,CC_ID9305
FL_ID453,CC_ID9731
FL_ID454,CC_ID11498
FL_ID454,CC_ID1375
FL_ID454,CC_ID3797
FL_ID454,CC_ID4013
FL_ID454,CC_ID6519
FL_ID454,CC_ID7450
FL_ID454,CC_ID7734
FL_ID455,CC_ID1526
FL_ID455,CC_ID8730
FL_ID455,CC_ID9085
FL_ID455,CC_ID9360
FL_ID456,CC_ID10850
FL_ID457,CC_ID10955
FL_ID457,CC_ID11836
FL_ID457,CC_ID3987
FL_ID457,CC_ID6849
FL_ID457,CC_ID7175
FL_ID457,CC_ID7206
FL_ID457,CC_ID9176
FL_ID457,CC_ID984
FL_ID458,CC_ID11599
FL_ID458,CC_ID12095
FL_ID458,CC_ID4827
FL_ID459,CC_ID5100
FL_ID459,CC_ID6477
FL_ID459,CC_ID8910
FL_ID460,CC_ID11264
FL_ID460,CC_ID12651
FL_ID460,CC_ID1602
FL_ID460,CC_ID1959
FL_ID460,CC_ID1984
FL_ID460,CC_ID7363
FL_ID460,CC_ID8858
FL_ID460,CC_ID8901
FL_ID461,CC_ID10613
FL_ID461,CC_ID2347
FL_ID461,CC_ID4012
FL_ID462,CC_ID11761
FL_ID462,CC_ID12123
FL_ID462,CC_ID2126
FL_ID462,CC_ID257
FL_ID462,CC_ID8631
FL_ID462,CC_ID8866
FL_ID463,CC_ID10439
FL_ID463,CC_ID1107
FL_ID463,CC_ID11488
FL_ID463,CC_ID3182
FL_ID463,CC_ID6694
FL_ID463,CC_ID7457
FL_ID463,CC_ID8485
FL_ID464,CC_ID12965
FL_ID464,CC_ID2221
FL_ID464,CC_ID510
FL_ID464,CC_ID6059
FL_ID464,CC_ID827
FL_ID464,CC_ID8671
FL_ID464,CC_ID9404
FL_ID465,CC_ID11666
FL_ID465,CC_ID3595
FL_ID465,CC_ID6805
FL_ID465,CC_ID7304
FL_ID466,CC_ID10075
FL_ID466,CC_ID1856
FL_ID466,CC_ID262
FL_ID466,CC_ID3195
FL_ID466,CC_ID4128
FL_ID466,CC_ID9574
FL_ID467,CC_ID11688
FL_ID467,CC_ID11770
FL_ID468,CC_ID12267
FL_ID468,CC_ID2486
FL_ID468,CC_ID2616
FL_ID468,CC_ID3027
FL_ID468,CC_ID3763
FL_ID468,CC_ID5620
FL_ID468,CC_ID7480
FL_ID469,CC_ID2341
FL_ID469,CC_ID4166
FL_ID470,CC_ID10645
FL_ID470,CC_ID11425
FL_ID471,CC_ID12964
FL_ID471,CC_ID3280
FL_ID471,CC_ID3598
FL_ID471,CC_ID7101
FL_ID471,CC_ID7176
FL_ID471,CC_ID738
FL_ID471,CC_ID8764
FL_ID471,CC_ID8859
FL_ID472,CC_ID2249
FL_ID472,CC_ID2922
FL_ID472,CC_ID6053
FL_ID472,CC_ID7801
FL_ID472,CC_ID9898
FL_ID473,CC_ID12218
FL_ID473,CC_ID12617
FL_ID473,CC_ID6620
FL_ID474,CC_ID10982
FL_ID474,CC_ID6100
FL_ID474,CC_ID9661
FL_ID475,CC_ID5452
FL_ID475,CC_ID6779
FL_ID475,CC_ID8829
FL_ID476,CC_ID2445
FL_ID476,CC_ID4426
FL_ID476,CC_ID4473
FL_ID476,CC_ID8288
FL_ID476,CC_ID8802
FL_ID476,CC_ID9175
FL_ID477,CC_ID10914
FL_ID477,CC_ID11002
FL_ID477,CC_ID1157
FL_ID477,CC_ID11887
FL_ID477,CC_ID12004
FL_ID477,CC_ID1908
FL_ID477,CC_ID4624
FL_ID478,CC_ID4050
FL_ID478,CC_ID5743
FL_ID479,CC_ID2972
FL_ID479,CC_ID8367
FL_ID480,CC_ID11195
FL_ID480,CC_ID1336
FL_ID481,CC_ID12082
FL_ID481,CC_ID1944
FL_ID481,CC_ID2134
FL_ID481,CC_ID3140
FL_ID481,CC_ID5202
FL_ID481,CC_ID5778
FL_ID481,CC_ID7373
FL_ID481,CC_ID9803
FL_ID482,CC_ID11452
FL_ID482,CC_ID4875
FL_ID483,CC_ID11067
FL_ID483,CC_ID4477
FL_ID483,CC_ID7495
FL_ID484,CC_ID11262
FL_ID484,CC_ID12209
FL_ID484,CC_ID12386
FL_ID485,CC_ID4543
FL_ID485,CC_ID7360
FL_ID485,CC_ID8721
FL_ID486,CC_ID1558
FL_ID486,CC_ID4158
FL_ID486,CC_ID9478
FL_ID486,CC_ID9719
FL_ID487,CC_ID1354
FL_ID487,CC_ID2488
FL_ID487,CC_ID2882
FL_ID487,CC_ID6528
FL_ID487,CC_ID9133
FL_ID488,CC_ID11526
FL_ID488,CC_ID1715
FL_ID488,CC_ID4483
FL_ID488,CC_ID5183
FL_ID488,CC_ID6443
FL_ID488,CC_ID7001
FL_ID489,CC_ID10146
FL_ID489,CC_ID1454
FL_ID489,CC_ID2385
FL_ID489,CC_ID2552
FL_ID489,CC_ID2966
FL_ID489,CC_ID3236
FL_ID489,CC_ID4884
FL_ID490,CC_ID11898
FL_ID490,CC_ID12635
FL_ID490,CC_ID12709
FL_ID490,CC_ID12715
FL_ID490,CC_ID6989
FL_ID491,CC_ID10029
FL_ID491,CC_ID10388
FL_ID491,CC_ID3302
FL_ID491,CC_ID3465
FL_ID491,CC_ID4636
FL_ID491,CC_ID5670
FL_ID491,CC_ID6503
FL_ID491,CC_ID6848
FL_ID492,CC_ID12791
FL_ID492,CC_ID1761
FL_ID492,CC_ID6363
FL_ID493,CC_ID11489
FL_ID493,CC_ID2258
FL_ID493,CC_ID2638
FL_ID493,CC_ID6447
FL_ID493,CC_ID6564
FL_ID493,CC_ID9962
FL_ID494,CC_ID10566
FL_ID494,CC_ID11462
FL_ID494,CC_ID11599
FL_ID494,CC_ID227
FL_ID494,CC_ID3576
FL_ID494,CC_ID6070
FL_ID494,CC_ID7913
FL_ID494,CC_ID8134
FL_ID495,CC_ID11309
FL_ID495,CC_ID11492
FL_ID495,CC_ID2326
FL_ID495,CC_ID4379
FL_ID495,CC_ID6247
FL_ID495,CC_ID7736
FL_ID495,CC_ID9294
FL_ID495,CC_ID9859
FL_ID496,CC_ID4287
FL_ID496,CC_ID5909
FL_ID496,CC_ID7877
FL_ID497,CC_ID12298
FL_ID497,CC_ID4101
FL_ID497,CC_ID5755
FL_ID497,CC_ID6597
FL_ID497,CC_ID7254
FL_ID497,CC_ID7793
FL_ID497,CC_ID9620
FL_ID498,CC_ID5162
FL_ID498,CC_ID7168
FL_ID498,CC_ID9756
FL_ID499,CC_ID11698
FL_ID499,CC_ID4774
FL_ID499,CC_ID5288
FL_ID499,CC_ID5947
FL_ID499,CC_ID8923
FL_ID499,CC_ID9216
FL_ID500,CC_ID11319
FL_ID500,CC_ID1134
FL_ID500,CC_ID12737
FL_ID501,CC_ID11731
FL_ID501,CC_ID7494
FL_ID501,CC_ID7512
FL_ID501,CC_ID7984
FL_ID502,CC_ID1903
FL_ID502,CC_ID5004
FL_ID503,CC_ID1000
FL_ID503,CC_ID1032
FL_ID503,CC_ID11539
FL_ID503,CC_ID12920
FL_ID503,CC_ID1561
FL_ID503,CC_ID2968
FL_ID503,CC_ID4395
FL_ID503,CC_ID8053
FL_ID504,CC_ID10967
FL_ID504,CC_ID5306
FL_ID504,CC_ID5963
FL_ID504,CC_ID7127
FL_ID504,CC_ID8781
FL_ID504,CC_ID9533
FL_ID505,CC_ID1903
FL_ID505,CC_ID2165
FL_ID505,CC_ID3914
FL_ID505,CC_ID7516
FL_ID506,CC_ID10117
FL_ID506,CC_ID5673
FL_ID506,CC_ID5771
FL_ID506,CC_ID7086
FL_ID506,CC_ID9213
FL_ID507,CC_ID10394
FL_ID507,CC_ID1603
FL_ID507,CC_ID2355
FL_ID507,CC_ID2751
FL_ID508,CC_ID11829
FL_ID508,CC_ID5775
FL_ID508,CC_ID6829
FL_ID508,CC_ID8470
FL_ID509,CC_ID11482
FL_ID509,CC_ID1238
FL_ID509,CC_ID229
FL_ID509,CC_ID6691
FL_ID509,CC_ID8911
FL_ID509,CC_ID938
FL_ID510,CC_ID4985
FL_ID510,CC_ID7868
FL_ID510,CC_ID9320
FL_ID511,CC_ID123
FL_ID511,CC_ID5364
FL_ID512,CC_ID1125
FL_ID512,CC_ID11541
FL_ID512,CC_ID2780
FL_ID512,CC_ID3260
FL_ID512,CC_ID8176
FL_ID512,CC_ID871
FL_ID512,CC_ID9386
FL_ID512,CC_ID9491
FL_ID513,CC_ID1102
FL_ID513,CC_ID1278
FL_ID513,CC_ID6781
FL_ID513,CC_ID799
FL_ID514,CC_ID11401
FL_ID514,CC_ID3437
FL_ID515,CC_ID12697
FL_ID515,CC_ID1390
FL_ID516,CC_ID1234
FL_ID516,CC_ID1334
FL_ID516,CC_ID2980
FL_ID516,CC_ID3281
FL_ID516,CC_ID6333
FL_ID516,CC_ID915
FL_ID517,CC_ID10597
FL_ID517,CC_ID10852
FL_ID517,CC_ID3132
FL_ID517,CC_ID9075
FL_ID517,CC_ID9357
FL_ID518,CC_ID10643
FL_ID518,CC_ID3766
FL_ID518,CC_ID549
FL_ID519,CC_ID2052
FL_ID519,CC_ID4118
FL_ID519,CC_ID8113
FL_ID520,CC_ID1719
FL_ID520,CC_ID2178
FL_ID520,CC_ID2859
FL_ID520,CC_ID769
FL_ID521,CC_ID10216
FL_ID521,CC_ID12901
FL_ID521,CC_ID257
FL_ID521,CC_ID5668
FL_ID522,CC_ID1462
FL_ID522,CC_ID1612
FL_ID522,CC_ID6564
FL_ID522,CC_ID8812
FL_ID523,CC_ID10926
FL_ID523,CC_ID5310
FL_ID523,CC_ID5375
FL_ID523,CC_ID6097
FL_ID523,CC_ID6690
FL_ID523,CC_ID8617
FL_ID523,CC_ID8667
FL_ID524,CC_ID2455
FL_ID524,CC_ID3953
FL_ID524,CC_ID4029
FL_ID524,CC_ID5846
FL_ID524,CC_ID6596
FL_ID524,CC_ID8406
FL_ID524,CC_ID8428
FL_ID524,CC_ID8561
FL_ID525,CC_ID11169
FL_ID525,CC_ID1370
FL_ID525,CC_ID2293
FL_ID525,CC_ID4689
FL_ID525,CC_ID8264
FL_ID526,CC_ID1025
FL_ID526,CC_ID1181
FL_ID526,CC_ID3783
FL_ID526,CC_ID4159
FL_ID526,CC_ID5731
FL_ID526,CC_ID7145
FL_ID527,CC_ID10386
FL_ID527,CC_ID10696
FL_ID527,CC_ID11119
FL_ID527,CC_ID1325
FL_ID527,CC_ID1871
FL_ID527,CC_ID5695
FL_ID527,CC_ID5944
FL_ID527,CC_ID7833
FL_ID528,CC_ID10196
FL_ID528,CC_ID12171
FL_ID528,CC_ID1576
FL_ID528,CC_ID4704
FL_ID528,CC_ID6267
FL_ID528,CC_ID8555
FL_ID528,CC_ID8562
FL_ID529,CC_ID3723
FL_ID529,CC_ID4222
FL_ID529,CC_ID4383
FL_ID530,CC_ID2805
FL_ID530,CC_ID6735
FL_ID531,CC_ID1417
FL_ID531,CC_ID1802
FL_ID531,CC_ID1870
FL_ID531,CC_ID3063
FL_ID532,CC_ID11602
FL_ID532,CC_ID6829
FL_ID532,CC_ID9385
FL_ID533,CC_ID2741
FL_ID533,CC_ID3129
FL_ID533,CC_ID4932
FL_ID534,CC_ID10248
FL_ID534,CC_ID12787
FL_ID534,CC_ID1737
FL_ID534,CC_ID307
FL_ID534,CC_ID3414
FL_ID534,CC_ID381
FL_ID534,CC_ID899
FL_ID534,CC_ID9675
FL_ID535,CC_ID10622
FL_ID535,CC_ID3296
FL_ID535,CC_ID425
FL_ID535,CC_ID9236
FL_ID535,CC_ID9448
FL_ID535,CC_ID9520
FL_ID536,CC_ID10616
FL_ID536,CC_ID10999
FL_ID536,CC_ID1489
FL_ID536,CC_ID3668
FL_ID536,CC_ID422
FL_ID536,CC_ID5723
FL_ID536,CC_ID7634
FL_ID536,CC_ID7861
FL_ID537,CC_ID6086
FL_ID537,CC_ID6154
FL_ID537,CC_ID6979
FL_ID537,CC_ID969
FL_ID538,CC_ID10541
FL_ID538,CC_ID12239
FL_ID538,CC_ID4428
FL_ID538,CC_ID6093
FL_ID538,CC_ID6448
FL_ID538,CC_ID8200
FL_ID539,CC_ID10538
FL_ID539,CC_ID10859
FL_ID539,CC_ID196
FL_ID539,CC_ID2934
FL_ID539,CC_ID5025
FL_ID539,CC_ID7483
FL_ID539,CC_ID8884
FL_ID540,CC_ID11009
FL_ID540,CC_ID12902
FL_ID540,CC_ID3765
FL_ID540,CC_ID5378
FL_ID540,CC_ID7063
FL_ID540,CC_ID7501
FL_ID540,CC_ID7930
FL_ID541,CC_ID11062
FL_ID541,CC_ID11734
FL_ID541,CC_ID3856
FL_ID541,CC_ID5618
FL_ID541,CC_ID79
FL_ID541,CC_ID8038
FL_ID542,CC_ID1191
FL_ID542,CC_ID12337
FL_ID543,CC_ID12228
FL_ID543,CC_ID12509
FL_ID543,CC_ID12612
FL_ID543,CC_ID2555
FL_ID543,CC_ID2616
FL_ID543,CC_ID7768
FL_ID543,CC_ID8083
FL_ID544,CC_ID10010
FL_ID544,CC_ID12765
FL_ID545,CC_ID10760
FL_ID545,CC_ID3288
FL_ID545,CC_ID5712
FL_ID545,CC_ID7349
FL_ID546,CC_ID1592
FL_ID546,CC_ID5195
FL_ID547,CC_ID1295
FL_ID547,CC_ID7938
FL_ID548,CC_ID11384
FL_ID548,CC_ID1611
FL_ID548,CC_ID853
FL_ID549,CC_ID10808
FL_ID549,CC_ID12691
FL_ID549,CC_ID1705
FL_ID549,CC_ID2936
FL_ID549,CC_ID3796
FL_ID549,CC_ID6199
FL_ID550,CC_ID4971
FL_ID550,CC_ID6157
FL_ID550,CC_ID6712
FL_ID550,CC_ID7558
FL_ID551,CC_ID10517
FL_ID551,CC_ID12011
FL_ID551,CC_ID2418
FL_ID551,CC_ID2879
FL_ID551,CC_ID4857
FL_ID551,CC_ID5675
FL_ID551,CC_ID6690
FL_ID551,CC_ID9654
FL_ID552,CC_ID7860
FL_ID552,CC_ID8156
FL_ID553,CC_ID3762
FL_ID553,CC_ID526
FL_ID553,CC_ID5476
FL_ID553,CC_ID5513
FL_ID553,CC_ID6489
FL_ID553,CC_ID7461
FL_ID553,CC_ID7745
FL_ID554,CC_ID11126
FL_ID554,CC_ID12065
FL_ID554,CC_ID290
FL_ID554,CC_ID3271
FL_ID554,CC_ID3743
FL_ID554,CC_ID7586
FL_ID555,CC_ID10558
FL_ID555,CC_ID1744
FL_ID555,CC_ID5354
FL_ID556,CC_ID10669
FL_ID556,CC_ID5616
FL_ID557,CC_ID11025
FL_ID557,CC_ID11070
FL_ID557,CC_ID3378
FL_ID557,CC_ID3634
FL_ID557,CC_ID6692
FL_ID557,CC_ID7754
FL_ID557,CC_ID9053
FL_ID558,CC_ID10860
FL_ID558,CC_ID11744
FL_ID558,CC_ID12079
FL_ID558,CC_ID3106
FL_ID558,CC_ID3711
FL_ID558,CC_ID5439
FL_ID558,CC_ID7602
FL_ID558,CC_ID853
FL_ID559,CC_ID11421
FL_ID559,CC_ID1782
FL_ID559,CC_ID6256
FL_ID559,CC_ID6581
FL_ID559,CC_ID7748
FL_ID559,CC_ID8011
FL_ID559,CC_ID8077
FL_ID559,CC_ID9046
FL_ID560,CC_ID11443
FL_ID560,CC_ID1667
FL_ID560,CC_ID3490
FL_ID560,CC_ID6208
FL_ID561,CC_ID12240
FL_ID561,CC_ID1911
FL_ID561,CC_ID2419
FL_ID561,CC_ID2440
FL_ID561,CC_ID2768
FL_ID561,CC_ID4935
FL_ID561,CC_ID9024
FL_ID561,CC_ID9792
FL_ID562,CC_ID10065
FL_ID562,CC_ID11998
FL_ID563,CC_ID2527
FL_ID563,CC_ID6424
FL_ID563,CC_ID6476
FL_ID564,CC_ID7704
FL_ID564,CC_ID8258
FL_ID565,CC_ID10875
FL_ID565,CC_ID12285
FL_ID566,CC_ID10039
FL_ID566,CC_ID2127
FL_ID566,CC_ID2831
FL_ID566,CC_ID4153
FL_ID566,CC_ID6707
FL_ID566,CC_ID7442
FL_ID567,CC_ID11279
FL_ID567,CC_ID3477
FL_ID567,CC_ID5293
FL_ID567,CC_ID5378
FL_ID567,CC_ID6201
FL_ID567,CC_ID9002
FL_ID568,CC_ID11454
FL_ID568,CC_ID5218
FL_ID568,CC_ID8249
FL_ID568,CC_ID9001
FL_ID569,CC_ID8799
FL_ID569,CC_ID9444
FL_ID570,CC_ID124
FL_ID570,CC_ID9346
FL_ID571,CC_ID10655
FL_ID571,CC_ID2115
FL_ID571,CC_ID275
FL_ID571,CC_ID4702
FL_ID572,CC_ID10059
FL_ID572,CC_ID12086
FL_ID572,CC_ID12433
FL_ID572,CC_ID3873
FL_ID572,CC_ID4987
FL_ID572,CC_ID7447
FL_ID572,CC_ID9076
FL_ID573,CC_ID1342
FL_ID573,CC_ID3247
FL_ID573,CC_ID7738
FL_ID573,CC_ID9840
FL_ID574,CC_ID10837
FL_ID574,CC_ID1238
FL_ID574,CC_ID2456
FL_ID574,CC_ID4287
FL_ID574,CC_ID4999
FL_ID574,CC_ID547
FL_ID574,CC_ID6172
FL_ID574,CC_ID7762
FL_ID575,CC_ID11556
FL_ID575,CC_ID12998
FL_ID575,CC_ID2096
FL_ID575,CC_ID3299
FL_ID575,CC_ID6495
FL_ID575,CC_ID9499
FL_ID576,CC_ID12434
FL_ID576,CC_ID1523
FL_ID576,CC_ID4546
FL_ID576,CC_ID4727
FL_ID576,CC_ID7276
FL_ID576,CC_ID7775
FL_ID576,CC_ID891
FL_ID576,CC_ID9586
FL_ID577,CC_ID12005
FL_ID577,CC_ID3564
FL_ID577,CC_ID4364
FL_ID577,CC_ID6823
FL_ID577,CC_ID6904
FL_ID577,CC_ID7381
FL_ID577,CC_ID7435
FL_ID578,CC_ID11129
FL_ID578,CC_ID1279
FL_ID578,CC_ID2115
FL_ID578,CC_ID3613
FL_ID578,CC_ID4449
FL_ID578,CC_ID5664
FL_ID578,CC_ID8401
FL_ID578,CC_ID8516
FL_ID579,CC_ID10118
FL_ID579,CC_ID12614
FL_ID579,CC_ID6138
FL_ID579,CC_ID7350
FL_ID579,CC_ID908
FL_ID580,CC_ID165
FL_ID580,CC_ID6685
FL_ID581,CC_ID1145
FL_ID581,CC_ID12047
FL_ID581,CC_ID2948
FL_ID581,CC_ID3894
FL_ID581,CC_ID7216
FL_ID581,CC_ID7903
FL_ID581,CC_ID8651
FL_ID582,CC_ID5995
FL_ID582,CC_ID6273
FL_ID583,CC_ID2599
FL_ID583,CC_ID4079
FL_ID583,CC_ID9575
FL_ID584,CC_ID12821
FL_ID584,CC_ID3264
FL_ID585,CC_ID12609
FL_ID585,CC_ID1323
FL_ID585,CC_ID4247
FL_ID585,CC_ID5928
FL_ID585,CC_ID6985
FL_ID586,CC_ID235
FL_ID586,CC_ID3038
FL_ID586,CC_ID3177
FL_ID586,CC_ID3343
FL_ID586,CC_ID3771
FL_ID586,CC_ID4858
FL_ID586,CC_ID9546
FL_ID587,CC_ID11318
FL_ID587,CC_ID11692
FL_ID588,CC_ID4647
FL_ID588,CC_ID581
FL_ID588,CC_ID8564
FL_ID588,CC_ID9011
FL_ID588,CC_ID944
FL_ID588,CC_ID9983
FL_ID589,CC_ID12660
FL_ID589,CC_ID8395
FL_ID590,CC_ID2125
FL_ID590,CC_ID7759
FL_ID591,CC_ID2470
FL_ID591,CC_ID4205
FL_ID592,CC_ID3383
FL_ID592,CC_ID616
FL_ID592,CC_ID6578
FL_ID593,CC_ID10203
FL_ID593,CC_ID1137
FL_ID593,CC_ID11720
FL_ID593,CC_ID12874
FL_ID593,CC_ID540
FL_ID593,CC_ID5816
FL_ID593,CC_ID6577
FL_ID593,CC_ID9443
FL_ID594,CC_ID10315
FL_ID594,CC_ID12566
FL_ID594,CC_ID1943
FL_ID594,CC_ID4048
FL_ID594,CC_ID4229
