R_ID,R_NAME,R_DESC,R_OWNER,R_STATUS
R_ID4515,R_NAME3047,"A patient-requested bolus shall take precedence over a clinician-requested bolus. The clinicianrequested bolus shall be suspended while the patient-requested bolus dose is administered, and resumed afterward.34",Alex,Deffered
R_ID4516,R_NAME4600,"The PCA pump shall maintain an electronic fault log to record each fault condition, and the associated alarm and/or alert issued.34",Alex,Open
R_ID4517,R_NAME3755,"If the estimated battery life remaining is less than ?lba = 3 minutes, the pump shall issue a low-battery warning.34",Caleb,Open
R_ID4518,R_NAME7979,tactile response (button press).34,Caleb,Open
R_ID4519,R_NAME7531,"A clinician observing the discomfort of the patient may command the PCA pump to deliver a square bolus of the same volume-to-be-infused, V T BI, as patient-requested bolus over a period of time chosen by the clinician.34",Caleb,Open
R_ID4520,R_NAME6944,The PCA pump shall use a physician’s prescription as device parameters.34,Caleb,Open
R_ID4521,R_NAME190,"The drug library102 can be thought of as a lookup table that, given a drug name and a location, provides typical and safe limits of different infusion parameters. The drug library shall be determined by an authorized and authenticated hospital pharmacist34",Caleb,Deffered
R_ID4522,R_NAME7305,"The mechanical pump shall halt pumping when commanded, or caused in response to an alarm condition.34",Caleb,Open
R_ID4523,R_NAME5527,The measured drug volume shall be within Vrt = 1 ml of the actual drug volume.34,Jay,Open
R_ID4524,R_NAME7197,sound of audible alarm34,Caleb,Open
R_ID4525,R_NAME3517,Priority for alarms and warnings is shown in Table 4; warnings are low-priority alarms. The last column show the alarm pump rate to be used while the alarm is in effect. For “special” flow rates for power malfunctions see Section 6.3.34,Alex,Open
R_ID4526,R_NAME1832,The scanner shall read and authenticate information from the drug’s package label34,Caleb,Open
R_ID4527,R_NAME7017,The PCA pump shall maintain an electronic event log to record each action taken by the pump and each event sensed of its environment.34,Priya,Open
R_ID4528,R_NAME1411,"If delivered clinician-requested bolus flow rate is less than the calculated square bolus rate by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the flow stops34",Priya,Completed
R_ID4529,R_NAME6616,Alarms shall be issued in order of occurrence.34,Caleb,Completed
R_ID4530,R_NAME7797,The pump shall deliver basal infusion at the prescribed basal rate within a basal infusion flow tolerance of Fbasal tol = 0.5 ml/hr of the prescribed basal rate.34,Caleb,Open
R_ID4531,R_NAME3657,The Control Panel shall provide means to inactivate audible alarms temporarily for a predefined period of time.34,Alex,Completed
R_ID4532,R_NAME2167,Prescriptions that violate the soft limits of the drug in the drug library shall issue a visible and audible warning requiring a soft limit confirmation by the clinician.34,Alex,Open
R_ID4533,R_NAME6105,The PCA pump shall detect battery failure and issue a battery failure alarm34,Caleb,Open
R_ID4534,R_NAME3654,"The minimum clinician-chosen duration for a clinician-requested bolus shall be the prescribed minimum number of minutes between consecutive patient-requested bolus deliveries, ?prb.34",Caleb,Open
R_ID4535,R_NAME5247,"If the same alert-stop-start sequence occurs 3 or more times in ten minutes, infusion will be stopped, and an audible alarm sounded.34",Caleb,Open
R_ID4536,R_NAME4401,"Successfully masked faults shall be recorded in the Fault Log, but raise an alarm.34",Caleb,Open
R_ID4537,R_NAME3082,Visual alarms shall display alarm symbols from Table D.201 Graphical symbols for ALARM SYSTEMS of standard IEC 60601-1-8.34,Caleb,Deffered
R_ID4538,R_NAME3000,"After the clinician presses the start button, but before commencing infusion, the values of V T BI and Fbasal are checked against the drug library entry of the drug to be infused.34",Caleb,Open
R_ID4539,R_NAME5263,Prescribed V T BI and rate shall not exceed the hard limits set by the drug library from the hospital pharmacy for the drug loaded in the PCA pump.34,Caleb,Deffered
R_ID4540,R_NAME6486,Clinician-requested bolus delivery shall be immediately halted when alarms sound.34,Jay,Open
R_ID4541,R_NAME559,"If delivered patient-requested bolus flow rate exceeds the prescribed patient-requested bolus rate setting by more than its allowed tolerance over a period of more than 1 minutes, or immediately if the pump goes into free flow34",Caleb,Open
R_ID4542,R_NAME2417,"–requirement removed, Rx read from drug container by scanner34",Alex,Completed
R_ID4543,R_NAME6426,The ICE interface shall transmit encrypted and authenticated alarms and warnings to the ICE system.34,Caleb,Open
R_ID4544,R_NAME2611,"Patient-requested bolus shall not be delivered more often than a prescribed number of minutes, ?prb.34",Alex,Open
R_ID4545,R_NAME6297,"A clinician-requested bolus shall be delivered at the rate, Fccb, of V T BI divided by the duration chosen by the clinician, ?ccb, in addition to the prescribed basal flow rate, Fbasal, but no more than the maximum flow rate for the pump, Fmax.34",Priya,Open
R_ID4546,R_NAME3610,"The alarm indicator appearance shall comply with color, flashing frequency, and duty cycle given in Table 5.34",Caleb,Open
R_ID4547,R_NAME2681,"The mechanical pump shall pump drug at prescribed flow rates for basal, bolus, and KVO infusion when commanded.34",Priya,Open
R_ID4548,R_NAME2579,At least one visual alarm signal shall be provided that identifies the specific alarm condition and its priority. This signal shall be perceived correctly (be legible) at a distance of 1 m from the equipment34,Priya,Open
R_ID4549,R_NAME7361,A downstream occlusion alarm119 shall be triggered if the pump senses a downstream (patient side)34,Caleb,Open
R_ID4550,R_NAME5377,"display of visual information, and34",Caleb,Open
R_ID4551,R_NAME4308,The Control Panel shall audibly indicate the specific problem causing the alarm condition as described in Section 5.4.334,Caleb,Open
R_ID4552,R_NAME4559,The PCA pump shall have a stop button34,Caleb,Open
R_ID4553,R_NAME6046,"If delivered basal flow rate is less than the prescribed basal rate setting by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the flow stops, the pump shall issue an basal under-infusion warning (EC3.2.8).34",Jay,Deffered
R_ID4554,R_NAME1184,"The pump shall maintain a minimum KVO flow rate of FKV O = 1 ml/hr at all times during infusion, even during alarms, unless the alarm also stops flow. Table 4 defines which alarms also stop drug flow completely.34",Alex,Open
R_ID4555,R_NAME7364,Prescriptions that violate a hard limit of the drug in the drug library shall be rejected with visible and audible indication when confirmation is attempted by the clinician.34,Caleb,Open
R_ID4556,R_NAME7395,When auditory alarms are inactive the control panel shall display an inactive auditory alarm symbol from Table D.201 Graphical symbols for ALARM SYSTEMS of standard IEC 60601-1-8.34,Caleb,Completed
R_ID4557,R_NAME5196,Component failure must not harm patient (beyond stopping function).34,Caleb,Open
R_ID4558,R_NAME7051,"–removed, must scan Rx from label of drug container34",Priya,Open
R_ID4559,R_NAME3427,"When the stop button is pressed, the current pump stroke shall be completed prior to stopping the pump.34",Caleb,Completed
R_ID4560,R_NAME4456,The PCA pump shall include electronic tamper detection mechanisms and shall record detected tampering attempts in the Fault Log and Event Log as well as issuing an authenticated ICE message.34,Caleb,Open
R_ID4561,R_NAME4297,The Control Panel shall provide means to inactivate audible alarms indefinitely34,Caleb,Open
R_ID4562,R_NAME4572,The estimate of remaining battery energy must be accurate to within Xbtty = 25%.34,Caleb,Deffered
R_ID4563,R_NAME1767,The control panel shall allow authorized clinician bolus request 60 and choice of duration.34,Caleb,Completed
R_ID4564,R_NAME6933,The scanner shall read and authenticate information from the patient’s wristband34,Caleb,Open
R_ID4565,R_NAME4037,Patient-requested bolus shall not be delivered if infusing prescribed V T BI will exceed hard limits retrieved from the drug library for the volume of drug infused over a period of time.34,Caleb,Open
R_ID4566,R_NAME7479,The alarm melody of audible alarms signals shall conform to Table AAA.1 of standard IEC 60601-1-8 for drug or fluid delivery. “C d g” shall be used for medium priority alarms; “C d g - C d” shall be used for high priority alarms34,Priya,Open
R_ID4567,R_NAME7403,"When an occlusion alarm occurs, the pump shall be stopped immediately without completing the current pump stroke34",Caleb,Deffered
R_ID4568,R_NAME1208,The event log shall record 30 days of typical events before overwriting oldest event records first.34,Caleb,Open
R_ID4569,R_NAME661,The PCA pump shall switch to KVO infusion rate upon receiving an authenticated command through its ICE interface.34,Caleb,Open
R_ID4570,R_NAME2635,The scanner shall read and authenticate information from the clinician’s badge34,Alex,Open
R_ID4571,R_NAME745,"If a drug library’s hard limit is violated by the proposed settings, the limit violated is indicated34",Caleb,Open
R_ID4572,R_NAME5512,"If delivered basal flow rate exceeds the prescribed basal rate setting by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the pump goes into free flow, the pump shall issue an basal over-infusion alarm (EC3.2.7).34",Jay,Open
R_ID4573,R_NAME5581,Clinician-commanded bolus shall be halted when continuing to infuse prescribed V T BI will exceed hard limits retrieved from the drug library for the volume of drug infused over a period of time.34,Jay,Open
R_ID4574,R_NAME6127,The ICE Interface shall transmit encrypted and authenticated current operating status to the ICE system.34,Jay,Open
R_ID4575,R_NAME6931,"Prior to, or coincident with, loading the drug reservoir must also enter prescription96 on the drug container’s label using the scanner.34",Caleb,Open
R_ID4576,R_NAME7,The PCA pump shall have a start button.34,Caleb,Open
R_ID4577,R_NAME1703,"If the drug volume in the reservoir measures less than Vers =0.5 ml, and an infusion is in progress, an empty-reservoir alarm101 shall be issued stopping the pump.34",Caleb,Open
R_ID4578,R_NAME3319,The PCA pump shall detect downstream occlusion.34,Alex,Open
R_ID4579,R_NAME5048,All alarms not of high priority shall be encrypted and authenticated. High priority alarms may be encrypted and authenticated.34,Priya,Open
R_ID4580,R_NAME7983,"The PCA pump shall detect power supply voltage out-of-range, issue a voltage out-of-range warning, and switch to battery backup when out-of-range.34",Jay,Open
R_ID4581,R_NAME6365,") All filled prescriptions (liquid, narcotic pain-killer dispensed by the hospital pharmacy) must be labeled at least visibly with a. Patient name b. Drug code c. Name of drug d. Concentration34",Caleb,Open
R_ID4582,R_NAME6992,The patient’s prescription shall be retained for at least ?data = 96 hours after the PCA pump is turned-off and unplugged.34,Caleb,Open
R_ID4583,R_NAME5633,The PCA pump must be electromagnetically compatible according to IEC 60601-1-2 (2001)34,Priya,Open
R_ID4584,R_NAME1653,"Upon the clinician’s pressing of the stop button, prescribed infusion shall halt.34",Caleb,Open
R_ID4585,R_NAME7821,The fault log shall record at least 1000 faults before overwriting oldest fault records first.34,Caleb,Completed
R_ID4586,R_NAME5873,The PCA pump shall issue alarms and warnings that require clinician attention.34,Caleb,Open
R_ID4587,R_NAME3166,–removed all Rx entry via scanner34,Alex,Completed
R_ID4588,R_NAME3141,The drug reservoir shall measure its contents.34,Caleb,Open
R_ID4589,R_NAME1740,"When an empty-reservoir alarm occurs, the current pump stroke shall be completed prior to stopping the pump.34",Jay,Open
R_ID4590,R_NAME7413,The PCA pump shall detect upstream occlusion.34,Priya,Open
R_ID4591,R_NAME7267,"The user interface must show that the PCA pump is working on battery backup, and an estimate of the number of minutes of battery-powered infusion remain.34",Alex,Completed
R_ID4592,R_NAME358,"Alarms shall cause audible alarms signals that meet the requirements of Tables 203 and 204 of standard IEC 60601-1-8 for alarm pulses, bursts, and harmonics.34",Alex,Deffered
R_ID4593,R_NAME665,"Changing prescription during infusion shall require prescription confirmation61, clinician authentication62, patient authentication63, prescription authentication64 (patient-to-drug match) and drug authentication34",Caleb,Open
R_ID4594,R_NAME4082,The PCA pump shall detect air-in-line embolism (bubble).34,Caleb,Open
R_ID4595,R_NAME6493,The ICE interface shall allow an authorized clinician to set the duration of clinician-requested boluses through an ICE supervisor user interface.34,Alex,Open
R_ID4596,R_NAME4795,"If the pump gets overheated to more than Tpoh = 55 C, the pump shall issue an pump overheated alarm (EC3.2.9).34",Alex,Open
R_ID4597,R_NAME7317,All materials that contact fluid shall be biocompatible34,Alex,Open
R_ID4598,R_NAME1817,Patient-requested bolus delivery shall be immediately halted when alarms sound.34,Caleb,Open
R_ID4599,R_NAME3603,The control panel must display currently-programmed patient data and physician’s prescription.34,Caleb,Open
R_ID4600,R_NAME7262,"If alarms are inactivated or paused through the ICE supervisor user interface, they shall be reactivated upon loss of connection to ICE34",Priya,Open
R_ID4601,R_NAME5405,The PCA pump must not leak current greater than 10 mA34,Caleb,Completed
R_ID4602,R_NAME6835,"The PCA pump shall perform periodic self-tests to assure system integrity during long periods of use. Failure of a self-test shall raise a self-test alarm, stop pump, record it in the Fault Log, and display the reason for failure on the user interface.34",Jay,Completed
R_ID4603,R_NAME2735,Each log entry shall have a time stamp81 with its time of occurrence.34,Caleb,Deffered
R_ID4604,R_NAME6024,The PCA pump shall implement a safety architecture112 that separates normal operation from fault detection and response.34,Caleb,Open
R_ID4605,R_NAME7575,The PCA pump shall measure drug flow within a tolerance of Fmdf tol = 0.1 ml/hr.34,Caleb,Open
R_ID4606,R_NAME3201,An air-in-line alarm116 shall be triggered by the pump if detectable air bubbles are infused into the patient.34,Caleb,Open
R_ID4607,R_NAME5908,"If the drug loaded into the drug reservoir is not present in the drug library or the library does not pass authentication and integrity checks, that the drug is unknown34",Caleb,Completed
R_ID4608,R_NAME2364,Hardware faults that prevent operation of the Control Panel shall illuminate a hardware fault indicator (light-emitting diode).34,Alex,Open
R_ID4609,R_NAME2418,Information in event and Fault Logs shall be retained for at least ?log = 1000 hours after the PCA pump is turned-off and unplugged.34,Caleb,Open
R_ID4610,R_NAME3217,The Control Panel shall visually indicate the specific problem causing the alarm condition as described in Section 5.4.2.34,Caleb,Deffered
R_ID4611,R_NAME1404,Alarm’s and warning’s priority shall be determined in accordance with standard IEC 60601-1-8 Medical electrical equipment - Part 1-8: General requirements for safety - Collateral standard.34,Caleb,Open
R_ID4612,R_NAME133,"Because the drugs used for analgesia are often narcotic, requiring Drug Enforcement Agency (DEA) tracking if used in the United States, the drug reservoir and means to change prescriptions34",Caleb,Open
R_ID4613,R_NAME254,Pressing the stop button confirms and silences all alarms and terminates any alarm signal inactivation.34,Priya,Open
R_ID4614,R_NAME7767,"If the drug volume in the reservoir measures less than Vlra = 1 ml, and an infusion is in progress, a low-reservoir warning100 shall be issued.34",Caleb,Completed
R_ID4615,R_NAME2432,A real-time clock must produce timestamps accurate to 10 ms.34,Caleb,Deffered
R_ID4616,R_NAME7178,"Upon the clinician’s pressing of the start button, prescribed infusion shall commence.34",Alex,Open
R_ID4617,R_NAME6164,The PCA pump shall resume prescribed infusion upon receiving an authenticated command through its ICE interface.34,Caleb,Open
R_ID4618,R_NAME5553,An authorized clinician must personally confirm the prescription97 is authentic and meant for the patient to be infused. The routine procedures by which clinicians load the drug reservoir must ensure that the prescription filled by an authorized34,Priya,Open
R_ID4619,R_NAME2623,"A patient-requested bolus shall be delivered at its prescribed rate, Fbolus, in addition to the prescribed basal flow rate, Fbasal, but no more than the maximum flow rate for the pump, Fmax.34",Caleb,Open
R_ID4620,R_NAME2706,"If delivered clinician-requested bolus flow rate exceeds the calculated square bolus rate by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the pump goes into free flow34",Caleb,Open
R_ID4621,R_NAME7674,"The PCA pump shall perform periodic self-tests to assure system integrity during long periods of use. Failure of a self-test shall raise a self-test alarm, stop pump, record it in the Fault Log, and display the reason for failure on the user interface.35",Caleb,Open
R_ID4622,R_NAME2171,"If delivered basal flow rate exceeds the prescribed basal rate setting by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the pump goes into free flow, the pump shall issue an basal over-infusion alarm (EC3.2.7).35",Caleb,Open
R_ID4623,R_NAME7448,The ICE interface shall allow an authorized clinician to set the duration of clinician-requested boluses through an ICE supervisor user interface.35,Caleb,Completed
R_ID4624,R_NAME5682,The PCA pump shall maintain an electronic event log to record each action taken by the pump and each event sensed of its environment.35,Priya,Open
R_ID4625,R_NAME6733,Prescriptions that violate the soft limits of the drug in the drug library shall issue a visible and audible warning requiring a soft limit confirmation by the clinician.35,Alex,Open
R_ID4626,R_NAME4782,The ICE interface shall transmit encrypted and authenticated alarms and warnings to the ICE system.35,Jay,Open
R_ID4627,R_NAME7491,The drug loaded into the reservoir must also be found in the PCA pump’s drug in library99. The drug code of the prescription must match the drug code of a drug library entry.35,Caleb,Open
R_ID4628,R_NAME249,The measured drug volume shall be within Vrt = 1 ml of the actual drug volume.35,Alex,Open
R_ID4629,R_NAME4091,"Successfully masked faults shall be recorded in the Fault Log, but raise an alarm.35",Caleb,Completed
R_ID4630,R_NAME2392,The control panel shall allow authorized clinician bolus request 60 and choice of duration.35,Priya,Open
R_ID4631,R_NAME3226,Information in event and Fault Logs shall be retained for at least ?log = 1000 hours after the PCA pump is turned-off and unplugged.35,Caleb,Completed
R_ID4632,R_NAME2745,The Control Panel shall provide means to inactivate audible alarms indefinitely35,Alex,Deffered
R_ID4633,R_NAME2682,An air-in-line alarm116 shall be triggered by the pump if detectable air bubbles are infused into the patient.35,Caleb,Open
R_ID4634,R_NAME1915,tactile response (button press).35,Priya,Open
R_ID4635,R_NAME3170,"If the drug volume in the reservoir measures less than Vlra = 1 ml, and an infusion is in progress, a low-reservoir warning100 shall be issued.35",Alex,Completed
R_ID4636,R_NAME2033,The estimate of remaining battery energy must be accurate to within Xbtty = 25%.35,Priya,Open
R_ID4637,R_NAME2846,The pump shall deliver basal infusion at the prescribed basal rate within a basal infusion flow tolerance of Fbasal tol = 0.5 ml/hr of the prescribed basal rate.35,Caleb,Open
R_ID4638,R_NAME2087,At least one visual alarm signal shall be provided that identifies the specific alarm condition and its priority. This signal shall be perceived correctly (be legible) at a distance of 1 m from the equipment35,Alex,Open
R_ID4639,R_NAME1264,"If delivered basal flow rate is less than the prescribed basal rate setting by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the flow stops, the pump shall issue an basal under-infusion warning (EC3.2.8).35",Caleb,Open
R_ID4640,R_NAME131,Component failure must not harm patient (beyond stopping function).35,Caleb,Open
R_ID4641,R_NAME4355,The PCA pump shall detect air-in-line embolism (bubble).35,Alex,Deffered
R_ID4642,R_NAME1061,"When the stop button is pressed, the current pump stroke shall be completed prior to stopping the pump.35",Jay,Open
R_ID4643,R_NAME5421,The PCA pump shall use a physician’s prescription as device parameters.35,Caleb,Open
R_ID4644,R_NAME2272,Patient-requested bolus shall not be delivered if infusing prescribed V T BI will exceed hard limits retrieved from the drug library for the volume of drug infused over a period of time.35,Jay,Open
R_ID4645,R_NAME6890,"For each drug that may be infused with a PCA pump, the drug library entry103 for that drug shall have data elements listed in Table 6.35",Caleb,Deffered
R_ID4646,R_NAME2575,Clinician-requested bolus delivery shall be immediately halted when alarms sound.35,Caleb,Open
R_ID4647,R_NAME4220,The control panel must display currently-programmed patient data and physician’s prescription.35,Alex,Completed
R_ID4648,R_NAME6999,"If the pump gets overheated to more than Tpoh = 55 C, the pump shall issue an pump overheated alarm (EC3.2.9).35",Caleb,Completed
R_ID4649,R_NAME5415,"The basal flow rate, F(basal) is prescribed by a physican and entred into the PCA pump by scanning the presription from the drug container label as it is loaded into the reservoir.35",Caleb,Open
R_ID4650,R_NAME6228,"Prior to, or coincident with, loading the drug reservoir must also enter prescription96 on the drug container’s label using the scanner.35",Caleb,Open
R_ID4651,R_NAME7303,"The pump shall maintain a minimum KVO flow rate of FKV O = 1 ml/hr at all times during infusion, even during alarms, unless the alarm also stops flow. Table 4 defines which alarms also stop drug flow completely.35",Alex,Deffered
R_ID4652,R_NAME5668,"Changing prescription during infusion shall require prescription confirmation61, clinician authentication62, patient authentication63, prescription authentication64 (patient-to-drug match) and drug authentication35",Alex,Open
R_ID4653,R_NAME3163,Clinician-commanded bolus shall be halted when continuing to infuse prescribed V T BI will exceed hard limits retrieved from the drug library for the volume of drug infused over a period of time.35,Caleb,Open
R_ID4654,R_NAME23,"–requirement removed, Rx read from drug container by scanner35",Caleb,Open
R_ID4655,R_NAME7078,Priority for alarms and warnings is shown in Table 4; warnings are low-priority alarms. The last column show the alarm pump rate to be used while the alarm is in effect. For “special” flow rates for power malfunctions see Section 6.3.35,Alex,Open
R_ID4656,R_NAME1619,"If a drug library’s soft limit is violated by the proposed settings, but not a hard limit, a warning is shown to the clinician by the user interface and a distinctive, irritating sound made and recorded in the Event Log.35",Caleb,Open
R_ID4657,R_NAME6056,The PCA pump shall detect upstream occlusion.35,Alex,Open
R_ID4658,R_NAME3331,"–removed, must scan Rx from label of drug container35",Priya,Open
R_ID4659,R_NAME6187,"During normal use and/or single fault condition of the equipment, continuous reverse delivery115 shall not be possible (from IEC 601-2-24)35",Caleb,Open
R_ID4660,R_NAME2657,All materials that contact fluid shall be biocompatible35,Caleb,Open
R_ID4661,R_NAME2937,The Control Panel shall visually indicate the specific problem causing the alarm condition as described in Section 5.4.2.35,Caleb,Open
R_ID4662,R_NAME723,"The PCA pump shall continue to infuse for 10 minutes during interruption of mains electricity supply using battery backup, either continuously or spread over an hour. (Five minutes to recharge per minute using battery.)35",Caleb,Open
R_ID4663,R_NAME1254,"If the estimated battery life remaining is less than ?lba = 3 minutes, the pump shall issue a low-battery warning.35",Caleb,Open
R_ID4664,R_NAME5891,"If delivered patient-requested bolus flow rate is less than the prescribed bolus rate setting by more than its allowed tolerance over a period of more than 1 minutes, or immediately if the flow stops35",Caleb,Open
R_ID4665,R_NAME2449,"Upon the clinician’s pressing of the stop button, prescribed infusion shall halt.35",Jay,Open
R_ID4666,R_NAME2121,When auditory alarms are inactive the control panel shall display an inactive auditory alarm symbol from Table D.201 Graphical symbols for ALARM SYSTEMS of standard IEC 60601-1-8.35,Caleb,Open
R_ID4667,R_NAME6184,The PCA pump shall detect battery failure and issue a battery failure alarm35,Caleb,Open
R_ID4668,R_NAME7089,The ICE Interface shall transmit encrypted and authenticated current operating status to the ICE system.35,Jay,Open
R_ID4669,R_NAME3416,The scanner shall read and authenticate information from the clinician’s badge35,Alex,Open
R_ID4670,R_NAME6253,–removed all Rx entry via scanner35,Caleb,Open
R_ID4671,R_NAME3482,The maximum clinician-chosen duration for a clinician-requested bolus shall be ?ccb max = 6 hours.35,Alex,Open
R_ID4672,R_NAME1651,"If delivered clinician-requested bolus flow rate is less than the calculated square bolus rate by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the flow stops35",Caleb,Open
R_ID4673,R_NAME7890,"Patient-requested bolus shall not be delivered more often than a prescribed number of minutes, ?prb.35",Priya,Open
R_ID4674,R_NAME149,"If the drug volume in the reservoir measures less than Vers =0.5 ml, and an infusion is in progress, an empty-reservoir alarm101 shall be issued stopping the pump.35",Caleb,Deffered
R_ID4675,R_NAME3566,The patient’s prescription shall be retained for at least ?data = 96 hours after the PCA pump is turned-off and unplugged.35,Alex,Open
R_ID4676,R_NAME763,"If the same alert-stop-start sequence occurs 3 or more times in ten minutes, infusion will be stopped, and an audible alarm sounded.35",Caleb,Open
R_ID4677,R_NAME5434,The event log shall record 30 days of typical events before overwriting oldest event records first.35,Caleb,Deffered
R_ID4678,R_NAME5619,Temporarily paused alarms shall reactivate ?ap = 10 minutes after inactivation.35,Priya,Open
R_ID4679,R_NAME6878,"A patient-requested bolus shall be delivered at its prescribed rate, Fbolus, in addition to the prescribed basal flow rate, Fbasal, but no more than the maximum flow rate for the pump, Fmax.35",Jay,Open
R_ID4680,R_NAME2224,"Hospital procedures must endow the attending clinician access to the door key135, yet prevent other persons’ access.35",Caleb,Open
R_ID4681,R_NAME6163,Prescriptions that violate a hard limit of the drug in the drug library shall be rejected with visible and audible indication when confirmation is attempted by the clinician.35,Priya,Open
R_ID4682,R_NAME4052,Each tone in the alarm melody shall be composed of a minimum of 4 harmonic components in the range 300 Hz to 4000 Hz comprising an inverted 9th jazz chord.35,Alex,Open
R_ID4683,R_NAME1484,The PCA pump case must be at least difficult to breech as its tamper-resistant door. Breaking the case shall not be easier to access the drug reservoir than breeching the door.35,Caleb,Deffered
R_ID4684,R_NAME7921,"The PCA pump shall perform a power-on-self-test (POST) to assure system integrity after being turned on, yet before any infusion begins. Failure of POST shall raise a POST alarm, stop pump35",Caleb,Open
R_ID4685,R_NAME2039,"Upon the clinician’s pressing of the start button, prescribed infusion shall commence.35",Priya,Open
R_ID4686,R_NAME2336,"The PCA pump shall detect power supply voltage out-of-range, issue a voltage out-of-range warning, and switch to battery backup when out-of-range.35",Priya,Open
R_ID4687,R_NAME3326,"Because with either working battery or power supply can operate the pump, if the battery failure alarm and either the voltage out-of-range or the power supply failure alarms, then the pump rate will be off.35",Jay,Completed
R_ID4688,R_NAME7703,The mechanical pump shall not allow reverse flow from the patient into the pump.35,Alex,Open
R_ID4689,R_NAME2572,An authorized clinician must personally confirm the prescription97 is authentic and meant for the patient to be infused. The routine procedures by which clinicians load the drug reservoir must ensure that the prescription filled by an authorized35,Caleb,Open
R_ID4690,R_NAME2016,") All filled prescriptions (liquid, narcotic pain-killer dispensed by the hospital pharmacy) must be labeled at least visibly with a. Patient name b. Drug code c. Name of drug d. Concentration35",Caleb,Open
R_ID4691,R_NAME3987,"The minimum clinician-chosen duration for a clinician-requested bolus shall be the prescribed minimum number of minutes between consecutive patient-requested bolus deliveries, ?prb.35",Caleb,Open
R_ID4692,R_NAME7606,The PCA pump shall resume prescribed infusion upon receiving an authenticated command through its ICE interface.35,Alex,Open
R_ID4693,R_NAME3889,The Control Panel shall audibly indicate the specific problem causing the alarm condition as described in Section 5.4.335,Caleb,Open
R_ID4694,R_NAME848,The Control Panel shall provide means to inactivate audible alarms temporarily for a predefined period of time.35,Alex,Open
R_ID4695,R_NAME4301,"Because the drugs used for analgesia are often narcotic, requiring Drug Enforcement Agency (DEA) tracking if used in the United States, the drug reservoir and means to change prescriptions35",Caleb,Open
R_ID4696,R_NAME6005,"The user interface must show that the PCA pump is working on battery backup, and an estimate of the number of minutes of battery-powered infusion remain.35",Alex,Open
R_ID4697,R_NAME1660,Alarm’s and warning’s priority shall be determined in accordance with standard IEC 60601-1-8 Medical electrical equipment - Part 1-8: General requirements for safety - Collateral standard.35,Alex,Open
R_ID4698,R_NAME2243,The PCA pump shall have a start button.35,Caleb,Completed
R_ID4699,R_NAME5698,sound of audible alarm35,Jay,Open
R_ID4700,R_NAME6773,A downstream occlusion alarm119 shall be triggered if the pump senses a downstream (patient side)35,Alex,Open
R_ID4701,R_NAME4938,Alarms shall be issued in order of occurrence.35,Alex,Open
R_ID4702,R_NAME3904,"When an empty-reservoir alarm occurs, the current pump stroke shall be completed prior to stopping the pump.35",Caleb,Open
R_ID4703,R_NAME1004,"Hardware faults detected, but not masked, shall raise a fault alarm, stop pump, record it in the Fault Log, and display the reason for fault on the user interface.35",Caleb,Open
R_ID4704,R_NAME2093,"After the clinician presses the start button, but before commencing infusion, the values of V T BI and Fbasal are checked against the drug library entry of the drug to be infused.35",Caleb,Completed
R_ID4705,R_NAME3837,The PCA pump shall switch to KVO infusion rate upon receiving an authenticated command through its ICE interface.35,Alex,Open
R_ID4706,R_NAME577,Hardware faults that prevent operation of the Control Panel shall illuminate a hardware fault indicator (light-emitting diode).35,Caleb,Completed
R_ID4707,R_NAME2431,"Alarms shall cause audible alarms signals that meet the requirements of Tables 203 and 204 of standard IEC 60601-1-8 for alarm pulses, bursts, and harmonics.35",Jay,Open
R_ID4708,R_NAME3129,The scanner shall read and authenticate information from the drug’s package label35,Caleb,Open
R_ID4709,R_NAME5042,The PCA pump shall measure drug flow within a tolerance of Fmdf tol = 0.1 ml/hr.35,Jay,Open
R_ID4710,R_NAME6934,"If a drug library’s hard limit is violated by the proposed settings, the limit violated is indicated35",Jay,Open
R_ID4711,R_NAME2380,"If the drug loaded into the drug reservoir is not present in the drug library or the library does not pass authentication and integrity checks, that the drug is unknown35",Caleb,Open
R_ID4712,R_NAME1821,"The PCA pump shall have continuous fault-detection and masking. Hardware monitors of thread heartbeat, memory error correction codes are examples.35",Priya,Open
R_ID4713,R_NAME4789,The PCA pump shall detect downstream occlusion.35,Caleb,Open
R_ID4714,R_NAME1837,The PCA pump shall include electronic tamper detection mechanisms and shall record detected tampering attempts in the Fault Log and Event Log as well as issuing an authenticated ICE message.35,Caleb,Completed
R_ID4715,R_NAME6660,Prescribed V T BI and rate shall not exceed the hard limits set by the drug library from the hospital pharmacy for the drug loaded in the PCA pump.35,Alex,Deffered
R_ID4716,R_NAME5432,"If alarms are inactivated or paused through the ICE supervisor user interface, they shall be reactivated upon loss of connection to ICE35",Alex,Open
R_ID4717,R_NAME2632,The scanner shall read and authenticate information from the patient’s wristband35,Caleb,Open
R_ID4718,R_NAME6625,The drug reservoir shall measure its contents.35,Caleb,Deffered
