CC_ID,CC_NAME,CC_DATE,CC_VER,CC_DESC,CC_LOC
CC_ID4840,CC_NAME4128,2015-10-29,V4,"If a visual indicator is necessary for the clinician to identify the equipment or part of the equipment that requires clinician response or awareness, at least one visual alarm signal 46 shall be provided46",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\ResultSet.java4
CC_ID4841,CC_NAME5651,2015-10-05,V0,A real-time clock must produce timestamps accurate to 10 ms.46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\progress\ProgressEvent.java4
CC_ID4842,CC_NAME1280,2015-10-09,V3,"The user interface must show that the PCA pump is working on battery backup, and an estimate of the number of minutes of battery-powered infusion remain.46",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\statements\UpdateStatement.java4
CC_ID4843,CC_NAME7806,2015-10-06,V4,"Upon patient’s press of the PCA pump’s patient-button, a prescribed bolus volume-to-be-infused, V T BI, of the drug loaded in the pump is delivered to the patient.46",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\SetTraceProbability.java4
CC_ID4844,CC_NAME5736,2015-09-15,V2,An authorized clinician must personally confirm the prescription97 is authentic and meant for the patient to be infused. The routine procedures by which clinicians load the drug reservoir must ensure that the prescription filled by an authorized46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\gms\IFailureDetectionEventListener.java4
CC_ID4845,CC_NAME7782,2015-10-30,V1,The fault log shall record at least 1000 faults before overwriting oldest fault records first.46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\marshal\FrozenType.java4
CC_ID4846,CC_NAME12170,2015-10-29,V4,"If the same alert-stop-start sequence occurs 3 or more times in ten minutes, infusion will be stopped, and an audible alarm sounded.46",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\memory\HeapPool.java4
CC_ID4847,CC_NAME10522,2015-10-28,V6,The Control Panel shall audibly indicate the specific problem causing the alarm condition as described in Section 5.4.346,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\sstable\metadata\ValidationMetadata.java4
CC_ID4848,CC_NAME2287,2015-09-23,V4,"The PCA pump shall detect power supply voltage out-of-range, issue a voltage out-of-range warning, and switch to battery backup when out-of-range.46",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\streaming\messages\IncomingFileMessage.java4
CC_ID4849,CC_NAME12693,2015-10-19,V3,The PCA pump case must be at least difficult to breech as its tamper-resistant door. Breaking the case shall not be easier to access the drug reservoir than breeching the door.46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\ResumeHandoff.java4
CC_ID4850,CC_NAME9090,2015-09-24,V6,"Upon the clinician’s pressing of the start button, prescribed infusion shall commence.46",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\statements\KSPropDefs.java4
CC_ID4851,CC_NAME12190,2015-09-02,V3,"When an occlusion alarm occurs, the pump shall be stopped immediately without completing the current pump stroke46",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\compress\CompressedThrottledReader.java4
CC_ID4852,CC_NAME352,2015-10-16,V4,The PCA pump must be electromagnetically compatible according to IEC 60601-1-2 (2001)46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\memory\ContextAllocator.java4
CC_ID4853,CC_NAME1403,2015-09-28,V2,") All filled prescriptions (liquid, narcotic pain-killer dispensed by the hospital pharmacy) must be labeled at least visibly with a. Patient name b. Drug code c. Name of drug d. Concentration46",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\MigrationRequestVerbHandler.java4
CC_ID4854,CC_NAME5741,2015-09-08,V4,"Patient-requested bolus shall not be delivered more often than a prescribed number of minutes, ?prb.46",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\sstable\Component.java4
CC_ID4855,CC_NAME10780,2015-09-24,V6,The PCA pump shall use a physician’s prescription as device parameters.46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\Refresh.java4
CC_ID4856,CC_NAME12665,2015-09-29,V1,"display of visual information, and46",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\Mx4jTool.java4
CC_ID4857,CC_NAME7864,2015-09-01,V5,The measured drug volume shall be within Vrt = 1 ml of the actual drug volume.46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\index\SecondaryIndexSearcher.java4
CC_ID4858,CC_NAME747,2015-09-17,V0,"If delivered basal flow rate is less than the prescribed basal rate setting by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the flow stops, the pump shall issue an basal under-infusion warning (EC3.2.8).46",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\transport\RequestThreadPoolExecutor.java4
CC_ID4859,CC_NAME6036,2015-10-13,V0,The PCA pump shall switch to KVO infusion rate upon receiving an authenticated command through its ICE interface.46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\restrictions\Restrictions.java4
CC_ID4860,CC_NAME6796,2015-10-29,V0,Prescribed V T BI and rate shall not exceed the hard limits set by the drug library from the hospital pharmacy for the drug loaded in the PCA pump.46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\streaming\StreamResultFuture.java4
CC_ID4861,CC_NAME4638,2015-10-13,V3,Patient-requested bolus delivery shall be immediately halted when alarms sound.46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\thrift\TCustomSocket.java4
CC_ID4862,CC_NAME9456,2015-10-08,V1,The PCA pump shall detect battery failure and issue a battery failure alarm46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\util\MemoryInputStream.java4
CC_ID4863,CC_NAME8325,2015-10-30,V3,The PCA pump shall detect downstream occlusion.46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\DisableBinary.java4
CC_ID4864,CC_NAME9776,2015-10-19,V2,"The drug library102 can be thought of as a lookup table that, given a drug name and a location, provides typical and safe limits of different infusion parameters. The drug library shall be determined by an authorized and authenticated hospital pharmacist46",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\exceptions\CassandraException.java4
CC_ID4865,CC_NAME856,2015-09-03,V3,"The alarm indicator appearance shall comply with color, flashing frequency, and duty cycle given in Table 5.46",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\VariableSpecifications.java4
CC_ID4866,CC_NAME12601,2015-10-23,V1,"If delivered basal flow rate exceeds the prescribed basal rate setting by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the pump goes into free flow, the pump shall issue an basal over-infusion alarm (EC3.2.7).46",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\SSTableMetadataViewer.java4
CC_ID4867,CC_NAME254,2015-09-14,V4,At least one visual alarm signal shall be provided that identifies the specific alarm condition and its priority. This signal shall be perceived correctly (be legible) at a distance of 1 m from the equipment46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\exceptions\TruncateException.java4
CC_ID4868,CC_NAME6560,2015-09-01,V6,tactile response (button press).46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\sstable\metadata\MetadataCollector.java4
CC_ID4869,CC_NAME8378,2015-10-26,V5,"Prior to, or coincident with, loading the drug reservoir must also enter prescription96 on the drug container’s label using the scanner.46",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\index\composites\CompositesIndexOnClusteringKey.java4
CC_ID4870,CC_NAME302,2015-09-01,V3,The ICE interface shall transmit encrypted and authenticated alarms and warnings to the ICE system.46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\Tuples.java4
CC_ID4871,CC_NAME6108,2015-10-06,V6,"–removed, must scan Rx from label of drug container46",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\statements\ListUsersStatement.java4
CC_ID4872,CC_NAME5509,2015-10-20,V5,The PCA pump shall maintain an electronic event log to record each action taken by the pump and each event sensed of its environment.46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\auth\RoleOptions.java4
CC_ID4873,CC_NAME4121,2015-10-22,V3,The PCA pump shall implement a safety architecture112 that separates normal operation from fault detection and response.46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\serializers\TimestampSerializer.java4
CC_ID4874,CC_NAME2897,2015-09-24,V4,"If a drug library’s soft limit is violated by the proposed settings, but not a hard limit, a warning is shown to the clinician by the user interface and a distinctive, irritating sound made and recorded in the Event Log.46",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\NativeDeletedCell.java4
CC_ID4875,CC_NAME4163,2015-10-16,V5,Pressing the stop button confirms and silences all alarms and terminates any alarm signal inactivation.46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\exceptions\IsBootstrappingException.java4
CC_ID4876,CC_NAME10271,2015-09-14,V0,"If the pump gets overheated to more than Tpoh = 55 C, the pump shall issue an pump overheated alarm (EC3.2.9).46",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\marshal\SetType.java4
CC_ID4877,CC_NAME12577,2015-10-16,V5,The mechanical pump shall not allow reverse flow from the patient into the pump.46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\hadoop\AbstractColumnFamilyInputFormat.java4
CC_ID4878,CC_NAME10472,2015-09-04,V7,"A patient-requested bolus shall take precedence over a clinician-requested bolus. The clinicianrequested bolus shall be suspended while the patient-requested bolus dose is administered, and resumed afterward.46",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\InvalidateCounterCache.java4
CC_ID4879,CC_NAME4794,2015-10-22,V6,"If the drug volume in the reservoir measures less than Vlra = 1 ml, and an infusion is in progress, a low-reservoir warning100 shall be issued.46",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\service\TruncateResponseHandler.java4
CC_ID4880,CC_NAME10306,2015-10-09,V5,"If a drug library’s hard limit is violated by the proposed settings, the limit violated is indicated46",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\ColumnIdentifier.java4
CC_ID4881,CC_NAME4537,2015-09-21,V0,Prescriptions that violate the soft limits of the drug in the drug library shall issue a visible and audible warning requiring a soft limit confirmation by the clinician.46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\BloomFilterSerializer.java4
CC_ID4882,CC_NAME9560,2015-09-21,V2,Alarms shall be issued in order of occurrence.46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\metrics\CacheMetrics.java4
CC_ID4883,CC_NAME1176,2015-10-30,V6,"Because the drugs used for analgesia are often narcotic, requiring Drug Enforcement Agency (DEA) tracking if used in the United States, the drug reservoir and means to change prescriptions46",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\metrics\HintedHandoffMetrics.java4
CC_ID4884,CC_NAME11081,2015-09-18,V4,"A patient-requested bolus shall be delivered at its prescribed rate, Fbolus, in addition to the prescribed basal flow rate, Fbasal, but no more than the maximum flow rate for the pump, Fmax.46",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\util\SafeMemory.java4
CC_ID4885,CC_NAME7263,2015-10-29,V1,"The minimum clinician-chosen duration for a clinician-requested bolus shall be the prescribed minimum number of minutes between consecutive patient-requested bolus deliveries, ?prb.46",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\marshal\FloatType.java4
CC_ID4886,CC_NAME6325,2015-09-02,V1,Clinician-requested bolus delivery shall be immediately halted when alarms sound.46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\DisableHandoff.java4
CC_ID4887,CC_NAME4776,2015-09-25,V5,A downstream occlusion alarm119 shall be triggered if the pump senses a downstream (patient side)46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\Verify.java4
CC_ID4888,CC_NAME11521,2015-09-02,V4,"The PCA pump shall perform periodic self-tests to assure system integrity during long periods of use. Failure of a self-test shall raise a self-test alarm, stop pump, record it in the Fault Log, and display the reason for failure on the user interface.46",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\TypeCast.java4
CC_ID4889,CC_NAME8727,2015-09-30,V7,"Upon the clinician’s pressing of the stop button, prescribed infusion shall halt.46",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\service\StartupChecks.java4
CC_ID4890,CC_NAME3482,2015-09-10,V1,"During normal use and/or single fault condition of the equipment, continuous reverse delivery115 shall not be possible (from IEC 601-2-24)46",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\service\pager\MultiPartitionPager.java4
CC_ID4891,CC_NAME12980,2015-10-22,V3,The Control Panel shall visually indicate the specific problem causing the alarm condition as described in Section 5.4.2.46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\AbstractCell.java4
CC_ID4892,CC_NAME8171,2015-10-28,V5,Hardware faults that prevent operation of the Control Panel shall illuminate a hardware fault indicator (light-emitting diode).46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\compress\CompressedSequentialWriter.java4
CC_ID4893,CC_NAME5643,2015-10-23,V5,An upstream occlusion alarm118 shall be triggered when the pump senses an upstream (drug reservoir side) occlusion exceeding Puo = 1 psi46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\compress\SnappyCompressor.java4
CC_ID4894,CC_NAME10904,2015-10-21,V0,"The pump shall maintain a minimum KVO flow rate of FKV O = 1 ml/hr at all times during infusion, even during alarms, unless the alarm also stops flow. Table 4 defines which alarms also stop drug flow completely.46",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\WindowsFailedSnapshotTracker.java4
CC_ID4895,CC_NAME7462,2015-09-15,V3,The event log shall record 30 days of typical events before overwriting oldest event records first.46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\dht\Token.java4
CC_ID4896,CC_NAME1472,2015-10-02,V2,"For each drug that may be infused with a PCA pump, the drug library entry103 for that drug shall have data elements listed in Table 6.46",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\statements\GrantRoleStatement.java4
CC_ID4897,CC_NAME5050,2015-10-13,V4,The drug loaded into the reservoir must also be found in the PCA pump’s drug in library99. The drug code of the prescription must match the drug code of a drug library entry.46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\notifications\SSTableListChangedNotification.java4
CC_ID4898,CC_NAME1284,2015-10-01,V6,"Occurrence of unavoidable single-event upsets caused by cosmic-ray-induced high- and thermalenergy neutrons must be either masked, or detected to fail-stop46",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\transport\messages\OptionsMessage.java4
CC_ID4899,CC_NAME1950,2015-09-10,V0,"The basal flow rate, F(basal) is prescribed by a physican and entred into the PCA pump by scanning the presription from the drug container label as it is loaded into the reservoir.46",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\functions\ScriptBasedUDF.java4
CC_ID4900,CC_NAME2477,2015-10-08,V3,All materials that contact fluid shall be biocompatible46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\SSTableImport.java4
CC_ID4901,CC_NAME10609,2015-09-23,V1,The PCA pump shall detect upstream occlusion.46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\statements\ListRolesStatement.java4
CC_ID4902,CC_NAME11707,2015-10-27,V5,"If the estimated battery life remaining is less than ?lba = 3 minutes, the pump shall issue a low-battery warning.46",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\HintedHandOffManager.java4
CC_ID4903,CC_NAME4587,2015-09-28,V4,"The PCA pump shall maintain an electronic fault log to record each fault condition, and the associated alarm and/or alert issued.46",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\CollationController.java4
CC_ID4904,CC_NAME6059,2015-09-29,V6,The PCA pump shall have a stop button46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\hadoop\ReporterWrapper.java4
CC_ID4905,CC_NAME5254,2015-09-22,V2,Information in event and Fault Logs shall be retained for at least ?log = 1000 hours after the PCA pump is turned-off and unplugged.46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\service\paxos\ProposeVerbHandler.java4
CC_ID4906,CC_NAME2086,2015-09-18,V6,"If delivered patient-requested bolus flow rate exceeds the prescribed patient-requested bolus rate setting by more than its allowed tolerance over a period of more than 1 minutes, or immediately if the pump goes into free flow46",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\gms\GossipDigestSynVerbHandler.java4
CC_ID4907,CC_NAME5352,2015-09-29,V3,Temporarily paused alarms shall reactivate ?ap = 10 minutes after inactivation.46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\service\FileCacheService.java4
CC_ID4908,CC_NAME5853,2015-09-02,V3,The control panel shall allow authorized clinician bolus request 60 and choice of duration.46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\transport\Connection.java4
CC_ID4909,CC_NAME5938,2015-09-04,V6,The estimate of remaining battery energy must be accurate to within Xbtty = 25%.46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\FSWriteError.java4
CC_ID4910,CC_NAME12537,2015-09-15,V2,The PCA pump shall detect air-in-line embolism (bubble).46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\net\MessagingServiceMBean.java4
CC_ID4911,CC_NAME12589,2015-10-28,V3,Each log entry shall have a time stamp81 with its time of occurrence.46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\sstable\ColumnStats.java4
CC_ID4912,CC_NAME6265,2015-09-28,V1,The PCA pump shall include electronic tamper detection mechanisms and shall record detected tampering attempts in the Fault Log and Event Log as well as issuing an authenticated ICE message.46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\statements\RevokeRoleStatement.java4
CC_ID4913,CC_NAME8675,2015-09-25,V1,"If the drug loaded into the drug reservoir is not present in the drug library or the library does not pass authentication and integrity checks, that the drug is unknown46",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\statements\AlterTableStatement.java4
CC_ID4914,CC_NAME3910,2015-09-04,V7,The pump shall deliver basal infusion at the prescribed basal rate within a basal infusion flow tolerance of Fbasal tol = 0.5 ml/hr of the prescribed basal rate.46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\repair\RepairRunnable.java4
CC_ID4915,CC_NAME8590,2015-10-23,V5,"A clinician observing the discomfort of the patient may command the PCA pump to deliver a square bolus of the same volume-to-be-infused, V T BI, as patient-requested bolus over a period of time chosen by the clinician.46",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\util\DataIntegrityMetadata.java4
CC_ID4916,CC_NAME406,2015-10-01,V5,The ICE interface shall allow an authorized clinician to set the duration of clinician-requested boluses through an ICE supervisor user interface.46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\service\pager\AbstractQueryPager.java4
CC_ID4917,CC_NAME5858,2015-10-20,V0,The auditory volume of audible alarms signals shall conform to Section 201.3.3.2 Volume of auditory ALARM SIGNALS and INFORMATION SIGNALS of standard IEC 60601-1-8.46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\sstable\format\big\IndexedSliceReader.java4
CC_ID4918,CC_NAME9071,2015-09-29,V0,"Alarms shall cause audible alarms signals that meet the requirements of Tables 203 and 204 of standard IEC 60601-1-8 for alarm pulses, bursts, and harmonics.46",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\util\ByteBufferDataInput.java4
CC_ID4919,CC_NAME7082,2015-09-15,V4,The scanner shall read and authenticate information from the drug’s package label46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\AsymmetricOrdering.java4
CC_ID4920,CC_NAME6832,2015-09-22,V3,The drug reservoir holds liquid pain-killer supplied by the hospital pharmacy and loaded into the PCA pump by the clinician.46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\BootstrapResume.java4
CC_ID4921,CC_NAME992,2015-10-30,V5,"Hospital procedures must endow the attending clinician access to the door key135, yet prevent other persons’ access.46",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\service\pager\SinglePartitionPager.java4
CC_ID4922,CC_NAME6327,2015-09-17,V7,Prescriptions that violate a hard limit of the drug in the drug library shall be rejected with visible and audible indication when confirmation is attempted by the clinician.46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\Flush.java4
CC_ID4923,CC_NAME9423,2015-10-23,V3,"If delivered clinician-requested bolus flow rate exceeds the calculated square bolus rate by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the pump goes into free flow46",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\net\CompactEndpointSerializationHelper.java4
CC_ID4924,CC_NAME12987,2015-10-06,V4,"The mechanical pump shall halt pumping when commanded, or caused in response to an alarm condition.46",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\repair\ValidationTask.java4
CC_ID4925,CC_NAME4137,2015-09-21,V3,"When the stop button is pressed, the current pump stroke shall be completed prior to stopping the pump.46",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\thrift\ITransportFactory.java4
CC_ID4926,CC_NAME6102,2015-09-17,V4,Patient-requested bolus shall not be delivered if infusing prescribed V T BI will exceed hard limits retrieved from the drug library for the volume of drug infused over a period of time.46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\Status.java4
CC_ID4927,CC_NAME8220,2015-09-10,V5,The PCA pump must not leak current greater than 10 mA46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\ColumnIndex.java4
CC_ID4928,CC_NAME12542,2015-09-18,V4,The ICE Interface shall transmit encrypted and authenticated current operating status to the ICE system.46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\functions\UDAggregate.java4
CC_ID4929,CC_NAME1286,2015-09-22,V4,The patient’s prescription shall be retained for at least ?data = 96 hours after the PCA pump is turned-off and unplugged.46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\locator\SimpleStrategy.java4
CC_ID4930,CC_NAME1817,2015-10-09,V3,All alarms not of high priority shall be encrypted and authenticated. High priority alarms may be encrypted and authenticated.46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cache\RefCountedMemory.java4
CC_ID4931,CC_NAME6429,2015-10-08,V2,Visual alarms shall display alarm symbols from Table D.201 Graphical symbols for ALARM SYSTEMS of standard IEC 60601-1-8.46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\marshal\UUIDType.java4
CC_ID4932,CC_NAME10717,2015-09-08,V0,"The PCA pump shall continue to infuse for 10 minutes during interruption of mains electricity supply using battery backup, either continuously or spread over an hour. (Five minutes to recharge per minute using battery.)46",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\sstable\SSTable.java4
CC_ID4933,CC_NAME4779,2015-10-09,V3,–removed all Rx entry via scanner46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\thrift\TCustomServerSocket.java4
CC_ID4934,CC_NAME2130,2015-09-03,V1,The maximum clinician-chosen duration for a clinician-requested bolus shall be ?ccb max = 6 hours.46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\schema\LegacySchemaTables.java4
CC_ID4935,CC_NAME9012,2015-09-21,V1,Component failure must not harm patient (beyond stopping function).46,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\thrift\ThriftSessionManager.java4
CC_ID4936,CC_NAME4429,2015-09-17,V5,Visual alarms shall display alarm symbols from Table D.201 Graphical symbols for ALARM SYSTEMS of standard IEC 60601-1-8.47,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\CQLStatement.java4
CC_ID4937,CC_NAME8122,2015-10-23,V1,"The alarm indicator appearance shall comply with color, flashing frequency, and duty cycle given in Table 5.47",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\sstable\IndexSummaryBuilder.java4
CC_ID4938,CC_NAME3981,2015-10-28,V6,The auditory volume of audible alarms signals shall conform to Section 201.3.3.2 Volume of auditory ALARM SIGNALS and INFORMATION SIGNALS of standard IEC 60601-1-8.47,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\RangeKeySample.java4
CC_ID4939,CC_NAME2798,2015-10-12,V4,") All filled prescriptions (liquid, narcotic pain-killer dispensed by the hospital pharmacy) must be labeled at least visibly with a. Patient name b. Drug code c. Name of drug d. Concentration47",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\auth\IRoleManager.java4
CC_ID4940,CC_NAME7213,2015-09-15,V5,The Control Panel shall visually indicate the specific problem causing the alarm condition as described in Section 5.4.2.47,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\index\composites\CompositesIndex.java4
CC_ID4941,CC_NAME10736,2015-09-30,V3,"When the stop button is pressed, the current pump stroke shall be completed prior to stopping the pump.47",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\marshal\TupleType.java4
CC_ID4942,CC_NAME8560,2015-10-15,V5,The drug reservoir holds liquid pain-killer supplied by the hospital pharmacy and loaded into the PCA pump by the clinician.47,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\concurrent\SEPWorker.java4
CC_ID4943,CC_NAME7357,2015-09-16,V1,At least one visual alarm signal shall be provided that identifies the specific alarm condition and its priority. This signal shall be perceived correctly (be legible) at a distance of 1 m from the equipment47,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\CounterMutationVerbHandler.java4
CC_ID4944,CC_NAME8692,2015-09-21,V2,"The PCA pump shall continue to infuse for 10 minutes during interruption of mains electricity supply using battery backup, either continuously or spread over an hour. (Five minutes to recharge per minute using battery.)47",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\transport\Client.java4
CC_ID4945,CC_NAME12110,2015-09-04,V2,"If the drug volume in the reservoir measures less than Vers =0.5 ml, and an infusion is in progress, an empty-reservoir alarm101 shall be issued stopping the pump.47",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\exceptions\RequestTimeoutException.java4
CC_ID4946,CC_NAME6138,2015-10-09,V4,All materials that contact fluid shall be biocompatible47,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\repair\messages\AnticompactionRequest.java4
CC_ID4947,CC_NAME6489,2015-09-15,V3,A downstream occlusion alarm119 shall be triggered if the pump senses a downstream (patient side)47,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\gms\GossipDigestAck2VerbHandler.java4
CC_ID4948,CC_NAME1667,2015-09-30,V0,"display of visual information, and47",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\lifecycle\Helpers.java4
CC_ID4949,CC_NAME11483,2015-09-24,V5,The ICE interface shall transmit encrypted and authenticated alarms and warnings to the ICE system.47,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\auth\DataResource.java4
CC_ID4950,CC_NAME4940,2015-10-27,V4,The PCA pump shall detect air-in-line embolism (bubble).47,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\compaction\SizeTieredCompactionStrategy.java4
CC_ID4951,CC_NAME5888,2015-10-21,V3,The fault log shall record at least 1000 faults before overwriting oldest fault records first.47,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\notifications\SSTableDeletingNotification.java4
CC_ID4952,CC_NAME5680,2015-10-26,V1,"The user interface must show that the PCA pump is working on battery backup, and an estimate of the number of minutes of battery-powered infusion remain.47",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\SuperColumns.java4
CC_ID4953,CC_NAME6462,2015-09-24,V6,"If delivered clinician-requested bolus flow rate exceeds the calculated square bolus rate by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the pump goes into free flow47",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\composites\SimpleCType.java4
CC_ID4954,CC_NAME5518,2015-10-08,V2,The mechanical pump shall not allow reverse flow from the patient into the pump.47,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\metrics\CompactionMetrics.java4
CC_ID4955,CC_NAME5811,2015-09-24,V5,The drug loaded into the reservoir must also be found in the PCA pump’s drug in library99. The drug code of the prescription must match the drug code of a drug library entry.47,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\Stop.java4
CC_ID4956,CC_NAME12102,2015-10-06,V3,Component failure must not harm patient (beyond stopping function).47,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tracing\Tracing.java4
